Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 475125 E, 7465687 N

Elevation of grid point: 140 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-4	143 
1967	2	-0.7	56 
1967	3	1.3	113 
1967	4	1.8	78 
1967	5	6.7	43 
1967	6	9.1	98 
1967	7	11.5	130 
1967	8	12.3	66 
1967	9	10.6	52 
1967	10	4.3	198 
1967	11	4.2	95 
1967	12	-4	95 
1968	1	-4.8	75 
1968	2	-2.6	111 
1968	3	-0.8	141 
1968	4	2.2	130 
1968	5	4.4	37 
1968	6	9.9	80 
1968	7	10.5	65 
1968	8	10	111 
1968	9	8.1	46 
1968	10	1.1	86 
1968	11	0.9	124 
1968	12	2.1	154 
1969	1	-2.8	78 
1969	2	-4.4	21 
1969	3	-1.3	79 
1969	4	2.5	40 
1969	5	5.8	21 
1969	6	11.2	72 
1969	7	12.8	158 
1969	8	15	24 
1969	9	8	202 
1969	10	6.2	268 
1969	11	-0.7	107 
1969	12	-1	96 
1970	1	-3.3	36 
1970	2	-6.1	77 
1970	3	-0.7	53 
1970	4	0.5	49 
1970	5	6.8	53 
1970	6	11.1	52 
1970	7	13.2	141 
1970	8	12.9	101 
1970	9	8.6	115 
1970	10	5.4	191 
1970	11	-0.9	75 
1970	12	0.7	144 
1971	1	-0.9	126 
1971	2	-2.7	73 
1971	3	-4.2	94 
1971	4	1.2	55 
1971	5	6	136 
1971	6	11.2	40 
1971	7	11	197 
1971	8	11.8	234 
1971	9	7.8	178 
1971	10	4.2	199 
1971	11	-1.2	156 
1971	12	1.3	159 
1972	1	-0.7	28 
1972	2	-1.4	71 
1972	3	0	69 
1972	4	2.3	45 
1972	5	7.4	12 
1972	6	12.9	42 
1972	7	14.6	163 
1972	8	12.2	175 
1972	9	7.6	258 
1972	10	5.2	164 
1972	11	1.6	194 
1972	12	3.4	154 
1973	1	1.1	94 
1973	2	-1.7	157 
1973	3	1	245 
1973	4	1	57 
1973	5	6	21 
1973	6	10.4	110 
1973	7	14.2	86 
1973	8	10.2	262 
1973	9	6.9	57 
1973	10	2	181 
1973	11	-1.1	212 
1973	12	-3.1	200 
1974	1	1	164 
1974	2	-1.2	97 
1974	3	0.3	31 
1974	4	2.9	128 
1974	5	7.6	46 
1974	6	11.5	39 
1974	7	12.7	95 
1974	8	12	114 
1974	9	10.2	131 
1974	10	3.8	63 
1974	11	1	27 
1974	12	0.3	107 
1975	1	-0.9	173 
1975	2	1.1	137 
1975	3	0.7	90 
1975	4	0.8	73 
1975	5	5.6	91 
1975	6	7	131 
1975	7	9.7	139 
1975	8	10.5	113 
1975	9	8.3	270 
1975	10	6.3	248 
1975	11	2.7	181 
1975	12	-1	267 
1976	1	-4.5	220 
1976	2	0.2	98 
1976	3	-1.6	52 
1976	4	0.7	88 
1976	5	8.1	33 
1976	6	9.7	61 
1976	7	11.7	94 
1976	8	10.7	101 
1976	9	5.3	109 
1976	10	4	74 
1976	11	1.1	148 
1976	12	-2.4	30 
1977	1	-3.1	71 
1977	2	-4.2	40 
1977	3	-0.2	209 
1977	4	-0.1	30 
1977	5	4.2	37 
1977	6	7.9	112 
1977	7	12.1	58 
1977	8	12	104 
1977	9	7.3	171 
1977	10	5.3	249 
1977	11	1.4	109 
1977	12	0.9	100 
1978	1	-3.3	136 
1978	2	-5.1	73 
1978	3	-1.6	58 
1978	4	0.9	63 
1978	5	6.1	61 
1978	6	11.2	44 
1978	7	14.3	35 
1978	8	11.8	53 
1978	9	7.6	84 
1978	10	3.5	283 
1978	11	2	196 
1978	12	-5.3	41 
1979	1	-4.1	79 
1979	2	-2.9	135 
1979	3	-1	49 
1979	4	1.9	39 
1979	5	5.3	147 
1979	6	10.2	105 
1979	7	13.5	43 
1979	8	12.7	79 
1979	9	7.7	176 
1979	10	3.3	109 
1979	11	1.5	70 
1979	12	-0.7	99 
1980	1	-3.1	108 
1980	2	-2.8	69 
1980	3	-1.6	41 
1980	4	3.2	94 
1980	5	6.4	29 
1980	6	12.4	30 
1980	7	14.3	14 
1980	8	13.7	23 
1980	9	9.2	104 
1980	10	3.3	134 
1980	11	-0.9	107 
1980	12	-3.3	161 
1981	1	-3	227 
1981	2	-1.9	97 
1981	3	-5.1	43 
1981	4	1.6	91 
1981	5	8.8	14 
1981	6	6.8	49 
1981	7	11.6	106 
1981	8	10.5	95 
1981	9	8.6	80 
1981	10	4.5	107 
1981	11	-0.5	104 
1981	12	-5.8	121 
1982	1	-4.5	100 
1982	2	0.6	103 
1982	3	0.5	110 
1982	4	1.9	114 
1982	5	5.4	102 
1982	6	6.9	50 
1982	7	11.6	231 
1982	8	11.7	87 
1982	9	7.6	235 
1982	10	5.6	112 
1982	11	1.8	111 
1982	12	0.4	135 
1983	1	-0.8	167 
1983	2	-1	112 
1983	3	-1.3	59 
1983	4	3.6	21 
1983	5	8.6	62 
1983	6	8.6	114 
1983	7	11.2	157 
1983	8	9.7	272 
1983	9	9.7	136 
1983	10	3.5	151 
1983	11	-0.9	188 
1983	12	-1.6	195 
1984	1	-3.1	103 
1984	2	0.4	85 
1984	3	-1.9	95 
1984	4	3	62 
1984	5	9.2	58 
1984	6	10.6	75 
1984	7	10.4	168 
1984	8	11.1	167 
1984	9	8.1	81 
1984	10	5.1	42 
1984	11	1.3	102 
1984	12	1.8	71 
1985	1	-3.7	77 
1985	2	-7.2	90 
1985	3	-1	72 
1985	4	-0.1	75 
1985	5	5.5	26 
1985	6	10.2	47 
1985	7	13.5	129 
1985	8	12.9	103 
1985	9	7.7	164 
1985	10	6	339 
1985	11	0.3	69 
1985	12	-4.3	183 
1986	1	-6	24 
1986	2	-2.9	59 
1986	3	0.8	74 
1986	4	0.7	37 
1986	5	7.8	76 
1986	6	10.3	78 
1986	7	11.6	75 
1986	8	11.1	29 
1986	9	6.2	112 
1986	10	5.6	232 
1986	11	2.7	109 
1986	12	-4.9	36 
1987	1	-5.8	89 
1987	2	-5.1	60 
1987	3	-3.1	16 
1987	4	1.6	100 
1987	5	5.4	103 
1987	6	10	32 
1987	7	11	74 
1987	8	9.7	66 
1987	9	8	42 
1987	10	8.3	116 
1987	11	1.8	89 
1987	12	-1.6	223 
1988	1	-1.8	66 
1988	2	-3.3	22 
1988	3	-2.9	20 
1988	4	-0.5	65 
1988	5	6.3	25 
1988	6	9.1	37 
1988	7	14.2	74 
1988	8	12.6	44 
1988	9	10.1	272 
1988	10	4.9	160 
1988	11	0.5	205 
1988	12	-1	132 
1989	1	1.6	265 
1989	2	0.7	133 
1989	3	1.3	75 
1989	4	4.3	51 
1989	5	5.9	130 
1989	6	10	84 
1989	7	10.1	98 
1989	8	12.6	88 
1989	9	8.8	260 
1989	10	4.2	197 
1989	11	2.8	112 
1989	12	-2.4	149 
1990	1	-1.1	70 
1990	2	2.3	91 
1990	3	0.4	136 
1990	4	3	91 
1990	5	5.1	42 
1990	6	11.4	58 
1990	7	12.6	84 
1990	8	12.2	175 
1990	9	9	70 
1990	10	6.2	209 
1990	11	0.9	82 
1990	12	2.2	140 
1991	1	0.2	120 
1991	2	-2	53 
1991	3	-0.6	71 
1991	4	2.7	46 
1991	5	4.8	89 
1991	6	10.4	58 
1991	7	12	76 
1991	8	12.2	115 
1991	9	7.5	165 
1991	10	5.7	122 
1991	11	2.8	205 
1991	12	2.6	155 
1992	1	1.3	140 
1992	2	0.4	119 
1992	3	1.5	164 
1992	4	0.3	44 
1992	5	6.8	126 
1992	6	12	81 
1992	7	11.6	142 
1992	8	11.8	92 
1992	9	10.2	46 
1992	10	1.1	103 
1992	11	0.1	41 
1992	12	3.1	228 
1993	1	0.7	114 
1993	2	0.5	142 
1993	3	0.7	173 
1993	4	2	33 
1993	5	7.2	82 
1993	6	8.1	53 
1993	7	14.2	50 
1993	8	12.4	61 
1993	9	7.5	101 
1993	10	3	138 
1993	11	3.7	45 
1993	12	-1	76 
1994	1	-3.4	97 
1994	2	-2.3	39 
1994	3	0.1	77 
1994	4	3.9	45 
1994	5	5.5	48 
1994	6	8.6	145 
1994	7	12.1	111 
1994	8	13.1	66 
1994	9	8.5	113 
1994	10	3.9	188 
1994	11	1.1	147 
1994	12	2.8	130 
1995	1	-0.2	100 
1995	2	-0.1	137 
1995	3	0.8	121 
1995	4	0.9	113 
1995	5	5.9	101 
1995	6	9.7	123 
1995	7	10.6	133 
1995	8	10.5	285 
1995	9	9	105 
1995	10	5.7	339 
1995	11	0.3	208 
1995	12	-1.6	179 
1996	1	1.9	76 
1996	2	-3.7	78 
1996	3	0.1	58 
1996	4	1.8	182 
1996	5	4.8	53 
1996	6	9.4	125 
1996	7	11.8	57 
1996	8	14.4	231 
1996	9	8.7	125 
1996	10	6.6	247 
1996	11	0.2	219 
1996	12	-1.6	117 
1997	1	0	318 
1997	2	-1.5	76 
1997	3	-0.7	155 
1997	4	-0.3	144 
1997	5	5.7	74 
1997	6	11.8	21 
1997	7	14.3	20 
1997	8	13.5	99 
1997	9	10.4	180 
1997	10	4	220 
1997	11	1.9	62 
1997	12	1.4	128 
1998	1	0	126 
1998	2	-1.9	212 
1998	3	-1.1	126 
1998	4	1.7	33 
1998	5	5.6	122 
1998	6	10.8	39 
1998	7	14.6	74 
1998	8	13	69 
1998	9	10.1	103 
1998	10	5.4	161 
1998	11	0.1	130 
1998	12	0.9	186 
1999	1	-1.6	74 
1999	2	-1.9	103 
1999	3	0.1	30 
1999	4	3.5	86 
1999	5	6.3	101 
1999	6	11.3	93 
1999	7	12	143 
1999	8	10.4	94 
1999	9	11.3	108 
1999	10	6.4	164 
1999	11	5.4	279 
1999	12	-1.6	151 
2000	1	0.2	191 
2000	2	0.1	144 
2000	3	-1.2	144 
2000	4	1.7	102 
2000	5	7.5	109 
2000	6	8.6	115 
2000	7	12.4	32 
2000	8	11	112 
2000	9	9.2	125 
2000	10	8.1	40 
2000	11	4.6	18 
2000	12	0.1	101 
2001	1	1	54 
2001	2	-4.6	99 
2001	3	-4.2	54 
2001	4	1.6	87 
2001	5	5.5	100 
2001	6	9.9	49 
2001	7	11.5	197 
2001	8	11.9	116 
2001	9	10.1	91 
2001	10	6.2	139 
2001	11	2.2	185 
2001	12	-1.1	93 
2002	1	-1.2	290 
2002	2	-1.1	131 
2002	3	-0.8	132 
2002	4	4.7	91 
2002	5	9	39 
2002	6	13.5	82 
2002	7	14.2	86 
2002	8	14.7	81 
2002	9	8.7	229 
2002	10	1.8	41 
2002	11	-1.1	45 
2002	12	-2	67 
2003	1	-5.4	148 
2003	2	1.1	114 
2003	3	1.5	133 
2003	4	2.4	31 
2003	5	6.9	127 
2003	6	9.9	52 
2003	7	15.2	43 
2003	8	13.6	82 
2003	9	8.4	292 
2003	10	3.3	159 
2003	11	3.3	47 
2003	12	0.1	250 
2004	1	-1.9	81 
2004	2	-1.5	124 
2004	3	1	90 
2004	4	5.6	106 
2004	5	7.3	55 
2004	6	9.5	96 
2004	7	13.2	72 
2004	8	13.6	66 
2004	9	9.5	133 
2004	10	5.7	54 
2004	11	1.3	221 
2004	12	1.8	201 
2005	1	0.7	197 
2005	2	-0.6	62 
2005	3	-1.6	112 
2005	4	3.6	62 
2005	5	5.7	129 
2005	6	10.5	170 
2005	7	14.6	77 
2005	8	12.3	145 
2005	9	8.8	290 
2005	10	6.7	188 
2005	11	3.8	203 
2005	12	-0.9	154 
2006	1	1.2	120 
2006	2	-0.9	100 
2006	3	-3.3	52 
2006	4	3.7	37 
2006	5	8.9	27 
2006	6	9.4	83 
2006	7	12.7	78 
2006	8	15.3	32 
2006	9	10.6	194 
2006	10	4.9	173 
2006	11	3.2	276 
2006	12	3.3	241 
2007	1	-1.1	144 
2007	2	-4	69 
2007	3	2.7	93 
2007	4	3.3	195 
2007	5	6.8	98 
2007	6	11.7	41 
2007	7	15.7	97 
2007	8	12.5	187 
2007	9	8.1	181 
2007	10	7.2	230 
2007	11	1.3	221 
2007	12	3.2	211 
2008	1	0.2	117 
2008	2	1.2	138 
2008	3	-1.4	42 
2008	4	3.3	38 
2008	5	7.2	94 
2008	6	11	48 
2008	7	14	46 
2008	8	12.4	35 
2008	9	9.6	196 
2008	10	6.8	263 
2008	11	1.5	186 
2008	12	1.6	98 
2009	1	-0.6	132 
2009	2	-2.6	75 
2009	3	0.4	80 
2009	4	3.6	147 
2009	5	8.9	102 
2009	6	10.2	61 
2009	7	14	36 
2009	8	14.4	94 
2009	9	9.8	391 
2009	10	3.8	202 
2009	11	4.1	55 
2009	12	-1.9	36 
2010	1	-2.1	113 
2010	2	-5.3	43 
2010	3	-2.3	103 
2010	4	3.4	118 
2010	5	7.7	34 
2010	6	8.4	110 
2010	7	13.1	106 
2010	8	12.3	65 
2010	9	9.8	49 
2010	10	5.9	233 
2010	11	-1.3	67 
2010	12	-2.6	136 
2011	1	-1.4	150 
2011	2	-2.9	115 
2011	3	0.2	179 
2011	4	4.7	151 
2011	5	8.4	69 
2011	6	13.1	99 
2011	7	13.4	55 
2011	8	13.6	87 
2011	9	11.2	122 
2011	10	7.7	244 
2011	11	6.5	237 
2011	12	1.3	68 
2012	1	-1.6	52 
2012	2	-1.6	107 
2012	3	2.1	143 
2012	4	1.9	84 
2012	5	5.8	94 
2012	6	9.9	34 
2012	7	11.9	132 
2012	8	11.7	53 
2012	9	8.8	126 
2012	10	3.9	136 
2012	11	3	88 
2012	12	-3.6	7 
2013	1	-0.7	77 
2013	2	-0.7	104 
2013	3	-2.8	115 
2013	4	2	124 
2013	5	10.6	61 
2013	6	12.8	96 
2013	7	12.9	171 
2013	8	13.2	160 
2013	9	11.3	82 
2013	10	5.6	184 
2013	11	2.5	187 
2013	12	1.6	246 
2014	1	-2.4	1 
2014	2	2.4	44 
2014	3	1.7	142 
2014	4	3.6	110 
2014	5	7.2	39 
2014	6	10.8	42 
2014	7	17.1	24 
2014	8	14.1	47 
2014	9	10	223 
2014	10	6.8	89 
