Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 231900 E, 6623928 N

Elevation of grid point: 80 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1988	1	0.4	205 
1988	2	-1.6	188 
1988	3	-2.2	161 
1988	4	2.5	43 
1988	5	11.3	20 
1988	6	17.9	25 
1988	7	16	231 
1988	8	14.6	156 
1988	9	11.6	127 
1988	10	4.4	94 
1988	11	-0.9	26 
1988	12	-3.9	41 
1989	1	2.4	4 
1989	2	2.6	100 
1989	3	2.7	95 
1989	4	4.8	84 
1989	5	10.8	27 
1989	6	14.8	63 
1989	7	17	57 
1989	8	13.6	103 
1989	9	10.4	37 
1989	10	5.9	89 
1989	11	2.4	112 
1989	12	-3.2	42 
1990	1	0.5	109 
1990	2	3.6	151 
1990	3	4.1	18 
1990	4	6.1	74 
1990	5	12	18 
1990	6	14.9	109 
1990	7	16.2	89 
1990	8	15.6	83 
1990	9	9.7	51 
1990	10	5.3	122 
1990	11	-1	40 
1990	12	-1.7	130 
1991	1	-4.6	93 
1991	2	-5.9	47 
1991	3	1	94 
1991	4	4.7	21 
1991	5	10.4	5 
1991	6	11.2	119 
1991	7	17.6	85 
1991	8	16.1	60 
1991	9	10.7	102 
1991	10	5.1	60 
1991	11	1.7	180 
1991	12	-0.5	30 
1992	1	-0.5	19 
1992	2	-0.8	28 
1992	3	2.6	81 
1992	4	3.8	96 
1992	5	12.5	50 
1992	6	17.6	7 
1992	7	16.2	82 
1992	8	13.6	139 
1992	9	10.3	89 
1992	10	2.8	56 
1992	11	-0.3	184 
1992	12	-1.7	74 
1993	1	-0.6	55 
1993	2	-0.9	30 
1993	3	-0.1	7 
1993	4	5.1	40 
1993	5	12.3	89 
1993	6	13.4	54 
1993	7	14.6	103 
1993	8	12.7	94 
1993	9	8.1	42 
1993	10	3.9	169 
1993	11	-0.7	168 
1993	12	-4.2	111 
1994	1	-5.4	131 
1994	2	-9.7	49 
1994	3	-0.8	81 
1994	4	5	117 
1994	5	10.4	13 
1994	6	14.1	70 
1994	7	19.3	15 
1994	8	15.4	210 
1994	9	9.5	123 
1994	10	4	71 
1994	11	1.1	71 
1994	12	-1.2	143 
1995	1	-3.5	132 
1995	2	-1.2	85 
1995	3	0.3	95 
1995	4	3.3	52 
1995	5	8.9	53 
1995	6	14.5	143 
1995	7	15.5	102 
1995	8	16.8	15 
1995	9	10.4	189 
1995	10	7.9	43 
1995	11	-0.9	25 
1995	12	-7.5	15 
1996	1	-6.2	74 
1996	2	-8.6	46 
1996	3	-2.5	2 
1996	4	3.5	16 
1996	5	8.1	120 
1996	6	14.2	44 
1996	7	15	57 
1996	8	16.5	99 
1996	9	8.4	103 
1996	10	6.7	120 
1996	11	-0.7	101 
1996	12	-5.7	68 
1997	1	-6.2	10 
1997	2	-1.2	74 
1997	3	0.7	14 
1997	4	3.9	9 
1997	5	8.6	66 
1997	6	15.2	121 
1997	7	18.2	47 
1997	8	18.7	82 
1997	9	10.8	115 
1997	10	3.2	71 
1997	11	0.9	141 
1997	12	-1.7	100 
1998	1	-1.7	86 
1998	2	0.2	30 
1998	3	-0.9	51 
1998	4	3	190 
1998	5	10.6	20 
1998	6	12.9	144 
1998	7	14.9	94 
1998	8	13.4	66 
1998	9	11.4	150 
1998	10	4.3	161 
1998	11	-1.4	57 
1998	12	-1.8	43 
1999	1	-2.8	117 
1999	2	-3.6	34 
1999	3	-0.4	173 
1999	4	4.7	80 
1999	5	8.7	73 
1999	6	13.3	197 
1999	7	16.4	79 
1999	8	14.5	28 
1999	9	13.1	206 
1999	10	5.2	86 
1999	11	3.4	29 
1999	12	-3	101 
2000	1	-0.5	27 
2000	2	-0.8	29 
2000	3	0.7	31 
2000	4	4.5	87 
2000	5	11.6	113 
2000	6	12.5	81 
2000	7	15.6	114 
2000	8	14	109 
2000	9	9.1	50 
2000	10	8.8	276 
2000	11	5.2	471 
2000	12	0.7	110 
2001	1	-4.6	153 
2001	2	-6.2	32 
2001	3	-4.5	44 
2001	4	2.8	132 
2001	5	11	66 
2001	6	13.8	59 
2001	7	16.9	81 
2001	8	14.5	127 
2001	9	10.4	126 
2001	10	7.7	198 
2001	11	1.6	47 
2001	12	-4	54 
2002	1	-4.3	69 
2002	2	-0.8	68 
2002	3	0.9	22 
2002	4	5.7	52 
2002	5	11.4	141 
2002	6	15.1	80 
2002	7	16.2	156 
2002	8	18	68 
2002	9	12.1	65 
2002	10	3.1	145 
2002	11	-2.2	83 
2002	12	-7.6	30 
2003	1	-5.8	39 
2003	2	-4.5	45 
2003	3	-0.3	34 
2003	4	4.1	67 
2003	5	9.3	132 
2003	6	15.2	59 
2003	7	17.6	85 
2003	8	16.2	61 
2003	9	11.2	71 
2003	10	2.4	30 
2003	11	1.8	101 
2003	12	0.3	76 
2004	1	-4.8	128 
2004	2	-2.5	29 
2004	3	0.9	44 
2004	4	6.6	80 
2004	5	11.8	69 
2004	6	13.9	124 
2004	7	14.9	95 
2004	8	16.9	92 
2004	9	12	87 
2004	10	6.1	167 
2004	11	0.7	57 
2004	12	-0.1	39 
2005	1	1.6	27 
2005	2	-1.6	19 
2005	3	-3	27 
2005	4	5	31 
2005	5	8.9	82 
2005	6	13.4	78 
2005	7	17.4	67 
2005	8	14.7	107 
2005	9	10.7	30 
2005	10	6	95 
2005	11	4	128 
2005	12	-1.8	73 
2006	1	-3.4	51 
2006	2	-4.5	87 
2006	3	-4.6	56 
2006	4	4	45 
2006	5	11.2	138 
2006	6	15.4	42 
2006	7	19.6	33 
2006	8	17.1	182 
2006	9	14.6	60 
2006	10	8.2	163 
2006	11	3.2	139 
2006	12	2.6	67 
2007	1	-1.3	90 
2007	2	-3.5	67 
2007	3	3.5	46 
2007	4	7.2	33 
2007	5	10.6	112 
2007	6	16.3	171 
2007	7	15.6	231 
2007	8	16.2	87 
2007	9	11	67 
2007	10	6.7	22 
2007	11	1.4	58 
2007	12	-2.2	108 
2008	1	0.7	166 
2008	2	1.8	74 
2008	3	0.5	149 
2008	4	5.8	94 
2008	5	11.5	42 
2008	6	15.1	80 
2008	7	17.7	102 
2008	8	15.2	169 
2008	9	10.5	55 
2008	10	6.8	110 
2008	11	1.6	96 
2008	12	-2	43 
2009	1	-2.6	123 
2009	2	-6.4	70 
2009	3	0.3	70 
2009	4	6.5	51 
2009	5	11.3	61 
2009	6	15.1	47 
2009	7	17.1	227 
2009	8	15.7	146 
2009	9	12.8	41 
2009	10	3.7	79 
2009	11	3.1	138 
2009	12	-4.7	117 
2010	1	-9.1	23 
2010	2	-7.9	64 
2010	3	-0.7	49 
2010	4	5.2	49 
2010	5	10.1	75 
2010	6	14.7	48 
2010	7	17.3	126 
2010	8	15.7	207 
2010	9	10.9	64 
2010	10	5	94 
2010	11	-2.3	65 
2010	12	-11.7	31 
2011	1	-5.3	58 
2011	2	-5.4	59 
2011	3	0.3	17 
2011	4	8.2	47 
2011	5	10.7	81 
2011	6	15.2	164 
2011	7	16.9	171 
2011	8	15.4	175 
2011	9	12.1	149 
2011	10	7.7	66 
2011	11	4.1	23 
2011	12	0.4	120 
2012	1	-2.7	93 
2012	2	-3	7 
2012	3	5.4	14 
2012	4	4.5	112 
2012	5	11.9	76 
2012	6	13.1	109 
2012	7	15.9	113 
2012	8	15.5	143 
2012	9	11.1	89 
2012	10	5	153 
2012	11	3.1	154 
2012	12	-5.8	93 
2013	1	-5.7	27 
2013	2	-4.1	14 
2013	3	-3.2	6 
2013	4	3.6	44 
2013	5	11.7	149 
2013	6	14.9	139 
2013	7	17.8	17 
2013	8	15.7	111 
2013	9	11.6	120 
2013	10	6.9	109 
2013	11	2	57 
2013	12	1.7	162 
2014	1	-2.2	142 
2014	2	1.4	161 
2014	3	4.1	51 
2014	4	7.3	41 
2014	5	11.3	60 
2014	6	15.4	63 
2014	7	19.9	52 
2014	8	15.4	96 
2014	9	12.6	57 
2014	10	8.6	246 
