Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 257732 E, 6655766 N

Elevation of grid point: 400 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8	70 
1967	2	-4.4	61 
1967	3	0.4	63 
1967	4	2.2	52 
1967	5	6.8	92 
1967	6	13	72 
1967	7	14.4	61 
1967	8	14.2	141 
1967	9	10.5	84 
1967	10	5.3	162 
1967	11	2.1	116 
1967	12	-4.8	73 
1968	1	-7.5	52 
1968	2	-6	62 
1968	3	-1.4	35 
1968	4	4.1	22 
1968	5	7.2	63 
1968	6	14.4	97 
1968	7	14.2	97 
1968	8	14.9	29 
1968	9	10.4	89 
1968	10	3.6	121 
1968	11	-3.2	67 
1968	12	-4.6	29 
1969	1	-4.9	128 
1969	2	-9.3	26 
1969	3	-5.1	5 
1969	4	2.3	82 
1969	5	8.2	58 
1969	6	15.8	37 
1969	7	15.2	75 
1969	8	16.9	48 
1969	9	10.3	75 
1969	10	5.8	35 
1969	11	-2.6	80 
1969	12	-5.6	50 
1970	1	-8.8	41 
1970	2	-11.8	30 
1970	3	-3.5	64 
1970	4	0.1	78 
1970	5	9.5	14 
1970	6	16.8	83 
1970	7	12.7	197 
1970	8	14.3	55 
1970	9	8.4	92 
1970	10	4.6	118 
1970	11	-2.2	242 
1970	12	-2.6	35 
1971	1	-3.5	101 
1971	2	-2.4	80 
1971	3	-4.2	100 
1971	4	2.4	32 
1971	5	9.1	66 
1971	6	12.5	57 
1971	7	15.2	88 
1971	8	13	48 
1971	9	9	44 
1971	10	5	53 
1971	11	-2	109 
1971	12	-0.3	49 
1972	1	-7.5	46 
1972	2	-4.9	50 
1972	3	-2.1	69 
1972	4	2.6	80 
1972	5	9.1	84 
1972	6	12.2	141 
1972	7	16.6	76 
1972	8	13	140 
1972	9	8	41 
1972	10	4.7	40 
1972	11	-0.1	17 
1972	12	0	86 
1973	1	-1.2	58 
1973	2	-2.6	74 
1973	3	1.1	17 
1973	4	1.4	79 
1973	5	8.2	80 
1973	6	13.9	46 
1973	7	16.7	139 
1973	8	12.9	75 
1973	9	8	72 
1973	10	2	12 
1973	11	-2.3	46 
1973	12	-4.4	77 
1974	1	-1.7	121 
1974	2	-1.6	72 
1974	3	-0.6	39 
