Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 125425 E, 6884414 N

Elevation of grid point: 560 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-9.7	93 
1967	2	-6.1	137 
1967	3	-2.6	215 
1967	4	-1.8	40 
1967	5	3.1	44 
1967	6	7.8	28 
1967	7	9.5	36 
1967	8	10.2	49 
1967	9	6.9	16 
1967	10	1.3	153 
1967	11	-0.8	127 
1967	12	-6.7	262 
1968	1	-9.4	95 
1968	2	-8.9	49 
1968	3	-4.4	123 
1968	4	-0.9	11 
1968	5	2.8	26 
1968	6	9.5	43 
1968	7	10.7	39 
1968	8	11.1	13 
1968	9	7.2	50 
1968	10	0.3	121 
1968	11	-8.5	34 
1968	12	-7.7	26 
1969	1	-8.5	79 
1969	2	-13.8	20 
1969	3	-9.1	36 
1969	4	0.1	14 
1969	5	5.3	33 
1969	6	11.5	20 
1969	7	10.9	46 
1969	8	13.7	43 
1969	9	6	114 
1969	10	2.9	132 
1969	11	-6.2	99 
1969	12	-10.3	34 
1970	1	-11.7	60 
1970	2	-12.1	38 
1970	3	-6.7	15 
1970	4	-3.5	3 
1970	5	6	6 
1970	6	12.7	20 
1970	7	9.5	74 
1970	8	11	15 
1970	9	4.8	65 
1970	10	1.7	91 
1970	11	-6.2	92 
1970	12	-4.8	73 
1971	1	-5.8	96 
1971	2	-4.1	58 
1971	3	-7.1	55 
1971	4	-1.1	40 
1971	5	5.5	14 
1971	6	8.2	59 
1971	7	10.4	58 
1971	8	10.1	17 
1971	9	6	47 
1971	10	1.8	169 
1971	11	-4.4	193 
1971	12	-1.5	243 
1972	1	-12.9	14 
1972	2	-10.5	20 
1972	3	-4.3	67 
1972	4	-0.6	18 
1972	5	5.7	14 
1972	6	9.2	83 
1972	7	13.3	38 
1972	8	9.4	70 
1972	9	4.4	27 
1972	10	2.1	83 
1972	11	-2.7	158 
1972	12	-2.6	78 
1973	1	-3.2	49 
1973	2	-6.3	99 
1973	3	-0.4	40 
1973	4	-2.8	21 
1973	5	4.2	39 
1973	6	8.9	34 
1973	7	12.6	62 
1973	8	9.1	36 
1973	9	5	82 
1973	10	0.2	36 
1973	11	-5.1	165 
1973	12	-5.6	216 
1974	1	-2.7	93 
1974	2	-4.6	37 
1974	3	-5.6	0 
1974	4	1.6	3 
1974	5	5.7	24 
1974	6	9.1	51 
1974	7	9	93 
1974	8	9.5	78 
1974	9	6.3	63 
1974	10	-0.1	20 
1974	11	-5.5	47 
1974	12	-3.8	177 
1975	1	-4	329 
1975	2	-3.2	13 
1975	3	-5.4	25 
1975	4	-2.7	35 
1975	5	4.4	30 
1975	6	7.3	28 
1975	7	12	38 
1975	8	12.2	19 
1975	9	6.3	102 
1975	10	1.6	101 
1975	11	-1.1	54 
1975	12	-2.4	416 
1976	1	-8.4	161 
1976	2	-6.9	150 
1976	3	-8.2	94 
1976	4	-1.9	23 
1976	5	5.9	36 
1976	6	8.7	51 
1976	7	11.3	64 
1976	8	11.2	27 
1976	9	3.4	51 
1976	10	0.4	24 
1976	11	-3.1	69 
1976	12	-9.1	16 
1977	1	-12.1	43 
1977	2	-12.6	15 
1977	3	-2.8	40 
1977	4	-3.3	7 
1977	5	5.2	19 
1977	6	8.7	38 
1977	7	10.8	54 
1977	8	10.1	38 
1977	9	4.1	57 
1977	10	3.1	69 
1977	11	-2	64 
1977	12	-4.1	76 
1978	1	-7.1	93 
1978	2	-12.3	48 
1978	3	-5.5	29 
1978	4	-2	13 
1978	5	5.2	13 
1978	6	10.4	47 
1978	7	10.7	43 
1978	8	10.4	61 
1978	9	4.3	72 
1978	10	2.8	110 
1978	11	-1.3	252 
1978	12	-14.8	13 
1979	1	-15.5	52 
1979	2	-10.1	27 
1979	3	-4.9	148 
1979	4	-1.1	10 
1979	5	2.4	56 
1979	6	10.7	31 
1979	7	9.7	72 
1979	8	9	97 
1979	9	5	114 
1979	10	-0.5	45 
1979	11	-5.3	120 
1979	12	-9.6	103 
1980	1	-10.5	27 
1980	2	-11.5	19 
1980	3	-7.7	32 
1980	4	0.2	26 
1980	5	5.9	8 
1980	6	11.3	60 
1980	7	12.2	107 
1980	8	10.1	64 
1980	9	6.3	84 
1980	10	-1.6	107 
1980	11	-8.4	144 
1980	12	-5.7	228 
1981	1	-7.6	182 
1981	2	-9.2	66 
1981	3	-7.4	85 
1981	4	-1.5	35 
1981	5	5.6	19 
1981	6	7.6	39 
1981	7	10.6	47 
1981	8	9.2	29 
1981	9	7.3	39 
1981	10	0	53 
1981	11	-5.2	208 
1981	12	-14.8	86 
1982	1	-11.1	95 
1982	2	-5.7	33 
1982	3	-2.4	21 
1982	4	0.1	46 
1982	5	4.3	24 
1982	6	8.3	5 
1982	7	12	26 
1982	8	10.6	39 
1982	9	5.6	110 
1982	10	1.8	51 
1982	11	-3.4	170 
1982	12	-5.6	89 
1983	1	-3.7	370 
1983	2	-7.6	25 
1983	3	-4.3	104 
1983	4	-1	49 
1983	5	5.3	41 
1983	6	8	13 
1983	7	11.3	19 
1983	8	10	64 
1983	9	6.3	93 
1983	10	1.5	165 
1983	11	-1.6	200 
1983	12	-5.1	108 
1984	1	-12	175 
1984	2	-7	26 
1984	3	-8	48 
1984	4	1.1	32 
1984	5	6.2	12 
1984	6	9.1	30 
1984	7	10.7	45 
1984	8	10.9	53 
1984	9	4.9	32 
1984	10	2.2	118 
1984	11	-3.1	86 
1984	12	-4.7	87 
1985	1	-10.2	56 
1985	2	-10.3	85 
1985	3	-5.8	39 
1985	4	-2.3	19 
1985	5	5.8	14 
1985	6	9.6	52 
1985	7	11.1	84 
1985	8	9.6	86 
1985	9	3.5	109 
1985	10	5	103 
1985	11	-8.6	39 
1985	12	-10.7	138 
1986	1	-13.6	58 
1986	2	-13.3	2 
1986	3	-2.9	51 
1986	4	-3.5	14 
1986	5	5.5	52 
1986	6	11.5	57 
1986	7	11.1	43 
1986	8	8.3	78 
1986	9	3.4	47 
1986	10	2.4	56 
1986	11	-0.8	130 
1986	12	-6.9	186 
1987	1	-14.2	85 
1987	2	-6.6	73 
1987	3	-10.6	22 
1987	4	0.9	26 
1987	5	4.2	12 
1987	6	7.7	88 
1987	7	10.7	34 
1987	8	8.5	73 
1987	9	4.3	56 
1987	10	2.5	81 
1987	11	-3.3	40 
1987	12	-4.2	103 
1988	1	-5.7	72 
1988	2	-6.9	68 
1988	3	-8	32 
1988	4	-2.9	83 
1988	5	6.2	17 
1988	6	12.4	22 
1988	7	12.1	95 
1988	8	9.9	64 
1988	9	7.3	95 
1988	10	0.3	78 
1988	11	-2.4	57 
1988	12	-4.3	284 
1989	1	0	306 
1989	2	-2.6	248 
1989	3	-2.3	58 
1989	4	-0.4	16 
1989	5	4.2	41 
1989	6	8.9	64 
1989	7	10.5	39 
1989	8	8.3	67 
1989	9	6.1	63 
1989	10	2.2	106 
1989	11	-1.3	29 
1989	12	-5.9	69 
1990	1	-5	157 
1990	2	-0.6	177 
1990	3	-1.2	413 
1990	4	-0.1	79 
1990	5	5.6	9 
1990	6	10	21 
1990	7	10.4	50 
1990	8	9.9	61 
1990	9	4.4	39 
1990	10	1	58 
1990	11	-3.7	54 
1990	12	-3.5	99 
1991	1	-6	45 
1991	2	-10.4	36 
1991	3	-2.2	45 
1991	4	0.1	51 
1991	5	3.7	19 
1991	6	6.9	62 
1991	7	12.8	36 
1991	8	11.3	20 
