Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 229013 E, 6570241 N

Elevation of grid point: 77 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-6.2	68 
1967	2	-2.9	108 
1967	3	2.4	76 
1967	4	3.7	72 
1967	5	8	127 
1967	6	13.9	68 
1967	7	15.2	33 
1967	8	14.7	151 
1967	9	11.2	100 
1967	10	7	280 
1967	11	4.3	154 
1967	12	-2.6	106 
1968	1	-5.9	63 
1968	2	-5.1	74 
1968	3	0.5	57 
1968	4	4.9	38 
1968	5	8.3	77 
1968	6	14.8	160 
1968	7	14.8	81 
1968	8	15.2	29 
1968	9	11.3	135 
1968	10	5.6	153 
1968	11	-2	96 
1968	12	-3.8	52 
1969	1	-3.1	203 
1969	2	-7.6	35 
1969	3	-3.9	8 
1969	4	3.2	103 
1969	5	8.8	67 
1969	6	15.7	57 
1969	7	15.8	81 
1969	8	16.9	67 
1969	9	11.6	103 
1969	10	7.3	71 
1969	11	-0.2	146 
1969	12	-3.4	38 
1970	1	-7.2	36 
1970	2	-10.5	50 
1970	3	-2	58 
1970	4	1	82 
1970	5	10.4	4 
1970	6	17.3	81 
1970	7	13.8	155 
1970	8	14.9	87 
1970	9	9.6	120 
1970	10	6.2	178 
1970	11	0	333 
1970	12	-0.5	39 
1971	1	-1.9	91 
1971	2	0.1	74 
1971	3	-2.6	60 
1971	4	3.4	26 
1971	5	10	69 
1971	6	13.4	54 
1971	7	16.2	68 
1971	8	13.9	79 
1971	9	10.4	41 
1971	10	6.8	39 
1971	11	0.7	107 
1971	12	2.4	53 
1972	1	-5.8	35 
1972	2	-3.6	47 
1972	3	-0.9	98 
1972	4	4	95 
1972	5	10.2	77 
1972	6	13.1	105 
1972	7	17	82 
1972	8	13.8	167 
1972	9	9.3	99 
1972	10	6.3	35 
1972	11	2.1	24 
1972	12	2.8	118 
1973	1	-0.2	81 
1973	2	-0.1	62 
1973	3	2.9	31 
1973	4	3.5	71 
