Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 278192 E, 6795791 N

Elevation of grid point: 880 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-17.3	70 
1967	2	-11.2	97 
1967	3	-4.9	101 
1967	4	-2.6	67 
1967	5	3.2	150 
1967	6	9.4	88 
1967	7	10.9	116 
1967	8	9.9	136 
1967	9	4.4	108 
1967	10	-0.1	267 
1967	11	-4.2	204 
1967	12	-13	115 
1968	1	-18.4	64 
1968	2	-16.5	62 
1968	3	-8.2	68 
1968	4	-2.3	50 
1968	5	3.1	131 
1968	6	11.7	124 
1968	7	11.2	70 
1968	8	10.2	45 
1968	9	5	98 
1968	10	-2.4	167 
1968	11	-13	90 
1968	12	-13.5	44 
1969	1	-12.1	183 
1969	2	-18.4	32 
1969	3	-14.4	28 
1969	4	-2.3	138 
1969	5	4.6	65 
1969	6	12.3	23 
1969	7	11.6	98 
1969	8	12.1	70 
1969	9	4.2	132 
1969	10	0.3	52 
1969	11	-11.4	124 
1969	12	-14.8	43 
1970	1	-18.4	47 
1970	2	-20.3	32 
1970	3	-9.6	101 
1970	4	-4.2	79 
1970	5	5.2	48 
1970	6	13.5	78 
1970	7	9.7	204 
1970	8	10	65 
1970	9	3.3	134 
1970	10	-0.1	139 
1970	11	-9.2	206 
1970	12	-10.5	36 
1971	1	-11	85 
1971	2	-8.1	105 
1971	3	-10.5	87 
1971	4	-2.5	62 
1971	5	5.2	108 
1971	6	8.9	97 
1971	7	11.1	163 
1971	8	9.3	28 
1971	9	3.7	82 
1971	10	-1.2	90 
1971	11	-9.2	73 
1971	12	-8.8	68 
1972	1	-17.3	47 
1972	2	-12.2	61 
1972	3	-7.5	95 
1972	4	-2	80 
1972	5	5.5	109 
1972	6	9.6	248 
1972	7	13.9	105 
1972	8	9.2	181 
1972	9	3.4	48 
1972	10	-0.8	37 
1972	11	-6.8	49 
1972	12	-6.9	136 
1973	1	-6.3	48 
1973	2	-9.6	46 
1973	3	-4	23 
1973	4	-2.7	90 
1973	5	4.6	131 
1973	6	10.8	94 
1973	7	13.3	247 
1973	8	8.8	88 
1973	9	3	110 
1973	10	-4.4	14 
1973	11	-10.2	69 
1973	12	-12.3	124 
1974	1	-8	150 
1974	2	-7.8	88 
1974	3	-7.5	47 
1974	4	-0.4	5 
1974	5	5.7	45 
1974	6	9.5	139 
1974	7	10.1	123 
1974	8	9.2	93 
1974	9	5.1	258 
1974	10	-1	104 
1974	11	-6.6	137 
1974	12	-10	88 
1975	1	-8.8	237 
1975	2	-13.2	34 
