Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 273036 E, 6654680 N

Elevation of grid point: 260 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8.3	73 
1967	2	-4.3	81 
1967	3	0.7	62 
1967	4	2.5	41 
1967	5	7.2	117 
1967	6	13	88 
1967	7	14.3	64 
1967	8	14.1	110 
1967	9	10	83 
1967	10	5.5	183 
1967	11	2.6	121 
1967	12	-4.6	108 
1968	1	-7.9	61 
1968	2	-6.6	73 
1968	3	-1.3	47 
1968	4	3.9	28 
1968	5	7.3	70 
1968	6	14.4	114 
1968	7	14.1	82 
1968	8	14.6	37 
1968	9	10.1	78 
1968	10	3.5	134 
1968	11	-3.7	92 
1968	12	-4.8	35 
1969	1	-4.4	122 
1969	2	-9.1	31 
1969	3	-5.8	10 
1969	4	2.4	75 
1969	5	8.3	69 
1969	6	15.6	29 
1969	7	15.2	95 
1969	8	16.7	46 
1969	9	9.9	91 
1969	10	5.8	31 
1969	11	-2.8	91 
1969	12	-5.3	44 
1970	1	-8.7	39 
1970	2	-12.1	23 
1970	3	-3.2	42 
1970	4	0.2	80 
1970	5	9.7	13 
1970	6	16.6	70 
1970	7	12.8	173 
1970	8	14.4	56 
1970	9	8.5	101 
1970	10	4.9	114 
1970	11	-1.8	172 
1970	12	-2.1	27 
1971	1	-3.2	71 
1971	2	-1.6	48 
1971	3	-4	72 
1971	4	2.6	33 
1971	5	9.5	68 
1971	6	12.7	55 
1971	7	15.3	90 
1971	8	13.3	67 
1971	9	9.3	51 
1971	10	5.3	48 
1971	11	-1.7	117 
1971	12	0.4	43 
1972	1	-7.2	35 
1972	2	-4.4	58 
1972	3	-1.7	53 
1972	4	3	82 
1972	5	9.5	74 
1972	6	12.5	136 
1972	7	16.6	93 
1972	8	13.1	136 
1972	9	8.1	48 
1972	10	5	24 
1972	11	0.4	21 
1972	12	1.2	88 
1973	1	-0.7	55 
1973	2	-1.8	80 
1973	3	1.5	20 
1973	4	1.8	69 
1973	5	8.5	87 
1973	6	14	58 
1973	7	16.7	182 
1973	8	13.1	56 
1973	9	8.1	114 
1973	10	1.9	23 
1973	11	-1.8	53 
1973	12	-3.7	88 
1974	1	-0.7	98 
1974	2	-0.7	60 
1974	3	-0.4	52 
1974	4	5.4	0 
1974	5	9.7	29 
1974	6	13.2	66 
1974	7	13.7	127 
1974	8	13.5	86 
1974	9	10.1	226 
1974	10	3.2	126 
1974	11	0.4	135 
1974	12	-1.1	59 
1975	1	-0.4	160 
1975	2	-4.4	19 
1975	3	-1.1	48 
1975	4	2.1	34 
1975	5	9.7	45 
1975	6	12.5	20 
1975	7	16.5	55 
1975	8	16.7	72 
1975	9	10.2	136 
1975	10	5.5	91 
1975	11	1.7	107 
1975	12	0.2	46 
1976	1	-5.4	39 
1976	2	-3.8	45 
1976	3	-3.4	7 
1976	4	2.9	27 
1976	5	9.7	47 
1976	6	13.9	26 
1976	7	16.7	40 
1976	8	16.1	23 
1976	9	7.8	70 
1976	10	3.6	261 
1976	11	0	121 
1976	12	-5.4	77 
1977	1	-5.2	117 
1977	2	-7.8	43 
1977	3	-0.7	67 
1977	4	0.3	128 
1977	5	9.5	41 
1977	6	13.8	119 
1977	7	14.6	86 
1977	8	13.8	56 
1977	9	8.1	67 
1977	10	5.9	90 
1977	11	0.7	132 
1977	12	-2.2	72 
1978	1	-3	90 
1978	2	-8.7	64 
1978	3	-2.9	134 
1978	4	2.1	21 
1978	5	9.6	15 
1978	6	14.4	66 
1978	7	13.5	152 
1978	8	13.4	105 
1978	9	7.2	101 
1978	10	5	35 
1978	11	3.2	45 
1978	12	-8.9	43 
1979	1	-9.3	21 
1979	2	-8.2	26 
1979	3	-2.2	114 
1979	4	2.3	102 
1979	5	6.8	90 
1979	6	14.6	45 
1979	7	13.9	117 
1979	8	12.5	118 
1979	9	8.7	67 
1979	10	3.2	101 
1979	11	-1.1	159 
1979	12	-4.1	75 
1980	1	-7.4	37 
1980	2	-9.2	35 
1980	3	-4.3	47 
1980	4	3.5	11 
1980	5	10.3	98 
1980	6	14.4	127 
1980	7	15.6	72 
1980	8	13.6	110 
1980	9	10	89 
1980	10	3	161 
1980	11	-3	48 
1980	12	-2.1	75 
1981	1	-4.7	24 
1981	2	-5	34 
1981	3	-4.1	86 
1981	4	3	11 
1981	5	10.3	81 
1981	6	11.3	102 
1981	7	14.4	121 
1981	8	13.6	20 
1981	9	10.5	78 
1981	10	3.9	109 
1981	11	-0.5	146 
1981	12	-9.8	64 
1982	1	-9	35 
1982	2	-4.5	40 
1982	3	0.1	109 
1982	4	3.4	47 
1982	5	7.9	97 
1982	6	12.5	51 
1982	7	16.2	60 
1982	8	14.9	99 
1982	9	10	114 
1982	10	5	101 
1982	11	1.9	164 
1982	12	-2.4	134 
1983	1	-0.2	45 
1983	2	-5.9	21 
1983	3	-0.3	46 
1983	4	3.4	62 
1983	5	8.9	134 
1983	6	12.5	46 
1983	7	15.9	54 
1983	8	14.6	25 
1983	9	9.7	183 
1983	10	5.1	111 
1983	11	0.4	23 
1983	12	-2.3	77 
1984	1	-6.1	96 
1984	2	-3.9	38 
1984	3	-3.5	43 
1984	4	3.4	48 
1984	5	10.7	74 
1984	6	13.1	112 
1984	7	14.1	91 
1984	8	14.4	59 
1984	9	8.1	109 
1984	10	6.2	178 
1984	11	1.8	78 
1984	12	0.2	96 
1985	1	-9.8	74 
1985	2	-11.1	48 
1985	3	-2.4	109 
1985	4	0.5	90 
1985	5	9.6	32 
1985	6	12.7	104 
1985	7	14.2	135 
1985	8	12.7	155 
1985	9	6.8	137 
1985	10	5.9	37 
1985	11	-2.3	56 
1985	12	-7.7	109 
1986	1	-8.4	100 
1986	2	-9.4	3 
1986	3	-1.1	85 
1986	4	0.6	43 
1986	5	9.1	65 
1986	6	14.5	36 
1986	7	15	38 
1986	8	11.2	154 
1986	9	6.1	29 
1986	10	4.9	98 
1986	11	2.9	109 
1986	12	-2.3	135 
1987	1	-12.3	29 
1987	2	-5.7	51 
1987	3	-6.6	93 
1987	4	3	26 
1987	5	7.6	60 
1987	6	10.1	146 
1987	7	14.8	49 
1987	8	11.3	114 
1987	9	7.5	118 
1987	10	6.3	239 
1987	11	-0.3	125 
1987	12	-3.8	33 
1988	1	0.2	168 
1988	2	-2.4	127 
1988	3	-3.5	117 
1988	4	1.1	51 
1988	5	10	35 
1988	6	16.7	44 
1988	7	14.7	210 
1988	8	13.1	213 
1988	9	10.3	145 
1988	10	3.5	101 
1988	11	-2.4	39 
1988	12	-4.8	40 
1989	1	1.7	14 
1989	2	1.6	61 
1989	3	1.8	115 
1989	4	3.4	95 
1989	5	9	42 
1989	6	13.1	73 
1989	7	15.1	105 
1989	8	12.1	204 
1989	9	9.3	49 
1989	10	4.5	64 
1989	11	1.6	85 
1989	12	-3.7	52 
1990	1	-0.1	107 
1990	2	2.7	129 
1990	3	2.4	32 
1990	4	4.2	89 
1990	5	10.4	15 
1990	6	13.3	90 
1990	7	14.5	75 
1990	8	14.1	73 
1990	9	8	62 
1990	10	4.5	89 
1990	11	-1.5	56 
1990	12	-1.9	97 
1991	1	-4.2	71 
1991	2	-5.7	27 
1991	3	0.3	84 
1991	4	3.3	31 
1991	5	8.6	10 
1991	6	9.9	189 
1991	7	16.3	71 
1991	8	14.4	33 
1991	9	8.9	87 
1991	10	4.7	97 
1991	11	1.2	139 
1991	12	-0.6	28 
1992	1	-1	20 
1992	2	-1.4	26 
1992	3	1.1	85 
1992	4	2.2	74 
1992	5	11.1	47 
1992	6	15.8	14 
1992	7	14.5	142 
1992	8	12.3	147 
1992	9	8.8	73 
1992	10	1.4	57 
1992	11	-0.2	166 
1992	12	-1.4	62 
1993	1	-1	59 
1993	2	-2	54 
1993	3	-0.9	5 
1993	4	3.8	44 
1993	5	10.7	69 
1993	6	11.8	43 
1993	7	13.3	121 
1993	8	11.3	132 
1993	9	6.8	31 
1993	10	2.9	178 
1993	11	-1.4	101 
1993	12	-4.3	122 
1994	1	-5.2	100 
1994	2	-9.7	28 
1994	3	-1.7	70 
1994	4	4.1	101 
1994	5	9.1	3 
1994	6	12.1	44 
1994	7	18.3	11 
1994	8	14.5	232 
1994	9	8.5	101 
1994	10	3.6	62 
1994	11	1	61 
1994	12	-0.6	105 
1995	1	-3.9	129 
1995	2	-2	101 
1995	3	-0.4	57 
1995	4	2	64 
1995	5	7.9	50 
1995	6	13.6	164 
1995	7	14.6	125 
1995	8	15.8	38 
1995	9	9.7	128 
1995	10	7.5	73 
1995	11	-1.7	39 
1995	12	-7.9	16 
1996	1	-5.9	51 
1996	2	-8.3	47 
1996	3	-2.7	0 
1996	4	3	25 
1996	5	6.7	115 
1996	6	12.5	57 
1996	7	14.1	53 
1996	8	16.2	58 
1996	9	8	97 
1996	10	6.4	162 
1996	11	-0.7	149 
1996	12	-5.3	68 
1997	1	-5.3	25 
1997	2	-1.5	86 
1997	3	0.4	26 
1997	4	3	6 
1997	5	7.5	92 
1997	6	14.4	88 
1997	7	17.4	39 
1997	8	18.3	85 
1997	9	10.4	97 
1997	10	3	81 
1997	11	0.5	73 
1997	12	-1.6	89 
1998	1	-1.4	63 
1998	2	0.2	46 
1998	3	-1.5	60 
1998	4	2.6	130 
1998	5	9.7	19 
1998	6	11.7	158 
1998	7	13.8	84 
1998	8	12.5	109 
1998	9	10.7	120 
1998	10	3.8	115 
1998	11	-2	43 
1998	12	-1.4	52 
1999	1	-2.8	133 
1999	2	-4	40 
1999	3	-1.1	178 
1999	4	4.5	81 
1999	5	7.7	60 
1999	6	12.3	205 
1999	7	15.6	75 
1999	8	13.9	46 
1999	9	12.4	196 
1999	10	5	105 
1999	11	3.2	37 
1999	12	-3.4	124 
2000	1	-1.5	44 
2000	2	-2	41 
2000	3	0.3	40 
2000	4	4.2	98 
2000	5	10.8	129 
2000	6	11.5	74 
2000	7	14.6	99 
2000	8	13.5	112 
2000	9	9	52 
2000	10	8.4	304 
2000	11	5.2	317 
2000	12	1.1	122 
2001	1	-4	121 
2001	2	-6.5	33 
2001	3	-4	53 
2001	4	2.5	92 
2001	5	9.9	77 
2001	6	12.7	44 
2001	7	15.9	93 
2001	8	13.9	126 
2001	9	10	106 
2001	10	7.2	152 
2001	11	0.9	40 
2001	12	-4	40 
2002	1	-4.3	89 
2002	2	-0.5	81 
2002	3	0.2	47 
2002	4	4.9	56 
2002	5	10.9	124 
2002	6	14.4	124 
2002	7	15.5	191 
2002	8	17.7	54 
2002	9	10.7	107 
2002	10	2.1	127 
2002	11	-2.2	94 
2002	12	-6.9	46 
2003	1	-5	59 
2003	2	-4.2	53 
2003	3	-0.1	26 
2003	4	3.5	63 
2003	5	8.3	129 
2003	6	14.3	106 
2003	7	16.8	126 
2003	8	15.2	75 
2003	9	10.2	72 
2003	10	1.7	41 
2003	11	1.8	104 
2003	12	-0.2	97 
2004	1	-4.6	130 
2004	2	-3	34 
2004	3	-0.3	59 
2004	4	5.1	77 
2004	5	10.4	46 
2004	6	12.2	155 
2004	7	13.9	67 
2004	8	15.8	135 
2004	9	10.4	149 
2004	10	5.1	144 
2004	11	-0.3	79 
2004	12	-0.5	74 
2005	1	0.9	73 
2005	2	-2.3	32 
2005	3	-3.6	36 
2005	4	4.2	49 
2005	5	7.7	113 
2005	6	12.3	58 
2005	7	16.6	101 
2005	8	13.7	150 
2005	9	9.8	60 
2005	10	5.2	120 
2005	11	3.5	174 
2005	12	-2.3	58 
2006	1	-3.4	62 
2006	2	-4.6	87 
2006	3	-5.6	62 
2006	4	2.6	72 
2006	5	9.8	107 
2006	6	13.9	69 
2006	7	17.9	62 
2006	8	16	160 
2006	9	13.3	73 
2006	10	7.4	188 
2006	11	2.8	209 
2006	12	2	134 
2007	1	-1.9	124 
2007	2	-4	56 
2007	3	2.6	54 
2007	4	5.8	49 
2007	5	9.3	109 
2007	6	15.3	140 
2007	7	14.6	166 
2007	8	15	86 
2007	9	9.2	95 
2007	10	5.6	52 
2007	11	0.3	121 
2007	12	-2.2	111 
2008	1	0.3	188 
2008	2	1.2	100 
2008	3	-0.7	135 
2008	4	5.1	87 
2008	5	10.2	50 
2008	6	14.3	82 
2008	7	16.9	134 
2008	8	14	171 
2008	9	9.5	67 
2008	10	5.8	189 
2008	11	0.7	107 
2008	12	-2	59 
2009	1	-3.3	97 
2009	2	-6.5	71 
2009	3	-0.3	69 
2009	4	6.1	53 
2009	5	10.4	68 
2009	6	14.1	46 
2009	7	15.9	213 
2009	8	14.6	164 
2009	9	11.3	56 
2009	10	2.5	89 
2009	11	2.9	192 
2009	12	-5.5	101 
2010	1	-11	14 
2010	2	-9.1	58 
2010	3	-2.6	44 
2010	4	4	63 
2010	5	9.1	57 
2010	6	13.9	84 
2010	7	16.5	119 
2010	8	14.8	158 
2010	9	9.7	80 
2010	10	3.7	78 
2010	11	-3.3	45 
2010	12	-12.9	18 
2011	1	-5.9	52 
2011	2	-7	62 
2011	3	-1.2	16 
2011	4	7.5	41 
2011	5	10	74 
2011	6	14.5	184 
2011	7	16.5	127 
2011	8	14.7	205 
2011	9	11.5	172 
2011	10	6.7	84 
2011	11	3.6	35 
2011	12	-0.3	107 
2012	1	-4.1	66 
2012	2	-4.2	24 
2012	3	4	17 
2012	4	3.1	77 
2012	5	10.6	89 
2012	6	12	120 
2012	7	14.8	157 
2012	8	14.6	123 
2012	9	10	114 
2012	10	4.2	137 
2012	11	2.6	136 
2012	12	-6.8	73 
2013	1	-6.1	44 
2013	2	-5.2	23 
2013	3	-5	6 
2013	4	1.9	48 
2013	5	10.6	113 
2013	6	13	151 
2013	7	16.2	33 
2013	8	14	102 
2013	9	9.6	49 
2013	10	5.1	108 
2013	11	0.8	56 
2013	12	1	124 
2014	1	-3.5	66 
2014	2	0.8	134 
2014	3	2.9	57 
2014	4	5.8	87 
2014	5	9.9	78 
2014	6	13.9	82 
2014	7	18.7	44 
2014	8	14.1	135 
2014	9	11.3	41 
2014	10	7.6	267 
