Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 228429 E, 6563500 N

Elevation of grid point: 40 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-5.3	92 
1967	2	-2.4	137 
1967	3	2.6	84 
1967	4	3.7	67 
1967	5	7.8	121 
1967	6	13.7	72 
1967	7	15.3	39 
1967	8	14.9	133 
1967	9	11.7	98 
1967	10	7.6	272 
1967	11	4.9	139 
1967	12	-1.7	115 
1968	1	-4.9	100 
1968	2	-4.1	92 
1968	3	0.7	61 
1968	4	4.9	47 
1968	5	8.3	81 
1968	6	14.8	167 
1968	7	14.9	63 
1968	8	15.6	32 
1968	9	11.8	130 
1968	10	6.1	156 
1968	11	-1.2	94 
1968	12	-3.1	60 
1969	1	-2.6	261 
1969	2	-6.9	52 
1969	3	-3.4	9 
1969	4	3.2	111 
1969	5	8.5	73 
1969	6	15.6	63 
1969	7	15.8	76 
1969	8	17.2	61 
1969	9	12	96 
1969	10	7.8	69 
1969	11	0.7	147 
1969	12	-2.7	50 
1970	1	-6.5	48 
1970	2	-10.1	68 
1970	3	-1.9	74 
1970	4	1.1	94 
1970	5	10.1	12 
1970	6	17.1	81 
1970	7	14	153 
1970	8	15.2	94 
1970	9	10.1	121 
1970	10	6.8	177 
1970	11	0.8	335 
1970	12	0.1	36 
1971	1	-1.3	100 
1971	2	0.4	81 
1971	3	-2.2	77 
1971	4	3.4	32 
1971	5	9.7	77 
1971	6	13.4	70 
1971	7	16.1	67 
1971	8	14.2	95 
1971	9	10.9	38 
1971	10	7.4	43 
1971	11	1.5	138 
1971	12	3	52 
1972	1	-5	58 
1972	2	-3.2	72 
1972	3	-0.8	144 
1972	4	4.1	100 
1972	5	10	81 
1972	6	13	115 
1972	7	17	104 
1972	8	14.1	182 
1972	9	9.9	93 
1972	10	6.9	33 
1972	11	2.9	36 
1972	12	3.4	113 
1973	1	0.3	114 
1973	2	0.5	85 
1973	3	3.1	38 
1973	4	3.7	62 
1973	5	9	101 
1973	6	14.3	50 
1973	7	17.4	93 
1973	8	13.9	87 
1973	9	10	161 
1973	10	4.4	34 
1973	11	0.9	115 
1973	12	-1	115 
1974	1	1.3	175 
1974	2	0.7	81 
1974	3	0.9	61 
1974	4	6.6	0 
1974	5	10.2	43 
1974	6	14.3	50 
1974	7	14.5	95 
1974	8	14.4	61 
1974	9	11.8	242 
1974	10	4.9	202 
1974	11	2.6	223 
1974	12	1.3	78 
1975	1	1.7	255 
1975	2	-1.6	39 
1975	3	0.4	35 
1975	4	3.4	48 
1975	5	9.9	38 
1975	6	13.1	18 
1975	7	16.6	37 
1975	8	18	51 
1975	9	11.9	206 
1975	10	7.5	95 
1975	11	3.6	158 
1975	12	3	72 
1976	1	-1.9	30 
1976	2	-1.9	79 
1976	3	-2	10 
1976	4	4	29 
1976	5	9.7	77 
1976	6	14.2	23 
1976	7	17.6	32 
1976	8	16.6	9 
1976	9	9.6	96 
1976	10	5.4	369 
1976	11	2.3	204 
1976	12	-3.1	99 
1977	1	-3.2	184 
1977	2	-6.1	124 
