Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 178073 E, 6729127 N

Elevation of grid point: 377 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-14.5	43 
1967	2	-6.9	30 
1967	3	0	25 
1967	4	1.3	24 
1967	5	6.2	73 
1967	6	12.1	44 
1967	7	13.2	51 
1967	8	12.2	106 
1967	9	7.7	81 
1967	10	3	97 
1967	11	0.2	84 
1967	12	-7.7	61 
1968	1	-13.5	28 
1968	2	-11.8	34 
1968	3	-2.8	21 
1968	4	2.2	18 
1968	5	6.3	55 
1968	6	14.1	84 
1968	7	13.9	59 
1968	8	13.5	22 
1968	9	8.8	129 
1968	10	1.3	83 
1968	11	-9	31 
1968	12	-11.2	16 
1969	1	-7.8	68 
1969	2	-14.1	8 
1969	3	-9.7	3 
1969	4	1.6	58 
1969	5	7.7	34 
1969	6	14.3	52 
1969	7	14.3	74 
1969	8	15	31 
1969	9	8.3	66 
1969	10	4	43 
1969	11	-9.3	59 
1969	12	-12.7	20 
1970	1	-14.7	36 
1970	2	-16.8	14 
1970	3	-4.8	10 
1970	4	-0.3	23 
1970	5	8.3	23 
1970	6	16	47 
1970	7	12.2	162 
1970	8	12.6	64 
1970	9	6.2	64 
1970	10	2.2	69 
1970	11	-7.2	100 
1970	12	-8.3	14 
1971	1	-8	35 
1971	2	-3.6	29 
1971	3	-5.5	33 
1971	4	1.5	15 
1971	5	8	54 
1971	6	11.5	74 
1971	7	14.2	84 
1971	8	12.2	19 
1971	9	7.3	37 
1971	10	2.6	44 
1971	11	-3.9	37 
1971	12	-3.3	39 
1972	1	-12.8	35 
1972	2	-9.4	20 
1972	3	-2.9	29 
1972	4	2.2	33 
1972	5	8.8	44 
1972	6	12.1	133 
1972	7	15.9	87 
1972	8	11.7	43 
1972	9	5.6	31 
1972	10	2.2	8 
1972	11	-4.6	11 
1972	12	-4.4	36 
1973	1	-3.6	21 
