Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 272030 E, 7040801 N

Elevation of grid point: 85 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-4.9	80 
1967	2	-0.8	74 
1967	3	1.8	87 
1967	4	2.2	104 
1967	5	8	32 
1967	6	10.7	98 
1967	7	12.5	106 
1967	8	12.9	70 
1967	9	10.6	21 
1967	10	5.1	108 
1967	11	3.7	71 
1967	12	-3	197 
1968	1	-4	122 
1968	2	-2.6	125 
1968	3	-0.3	84 
1968	4	3.1	47 
1968	5	6.4	30 
1968	6	12.9	41 
1968	7	13	15 
1968	8	12.6	11 
1968	9	10.4	33 
1968	10	3.7	158 
1968	11	-3.6	33 
1968	12	-1.4	35 
1969	1	-2.2	34 
1969	2	-6.4	38 
1969	3	-3.3	35 
1969	4	4.2	65 
1969	5	8.5	23 
1969	6	14.1	14 
1969	7	13.5	124 
1969	8	17.1	56 
1969	9	8.4	109 
1969	10	5.9	142 
1969	11	-1.8	76 
1969	12	-3.3	52 
1970	1	-5.6	48 
1970	2	-7.7	29 
1970	3	-1.2	46 
1970	4	1.3	24 
1970	5	8.9	38 
1970	6	14.3	45 
1970	7	13.1	105 
1970	8	13.7	38 
1970	9	8.9	127 
1970	10	6.1	96 
1970	11	-1.2	40 
1970	12	0.6	83 
1971	1	-1.4	60 
1971	2	-0.4	79 
1971	3	-2.9	125 
1971	4	2.8	36 
1971	5	9.1	79 
1971	6	11.2	108 
1971	7	12.9	104 
1971	8	12.9	72 
1971	9	8.6	159 
1971	10	4.8	180 
1971	11	-0.3	181 
1971	12	1.9	200 
1972	1	-4.7	1 
1972	2	-2.1	2 
1972	3	1.3	39 
1972	4	3.5	70 
1972	5	9.4	62 
1972	6	13.6	73 
1972	7	15.1	28 
1972	8	12.7	56 
1972	9	7.8	100 
1972	10	4.9	145 
1972	11	1.2	127 
1972	12	2.3	24 
1973	1	2.8	102 
1973	2	-2.2	117 
1973	3	2.8	86 
1973	4	1.5	93 
1973	5	7.4	78 
1973	6	12	75 
1973	7	14.4	109 
1973	8	11.5	93 
1973	9	8.1	145 
1973	10	3.2	194 
1973	11	-0.8	137 
1973	12	-1.9	141 
1974	1	1.4	54 
1974	2	0.1	34 
1974	3	0.5	4 
1974	4	4.2	82 
1974	5	9.5	38 
1974	6	12.6	66 
1974	7	12.4	125 
1974	8	12.4	90 
1974	9	10.8	57 
