Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 244377 E, 6644211 N

Elevation of grid point: 280 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8.1	90 
1967	2	-4.6	89 
1967	3	1.1	59 
1967	4	3	72 
1967	5	7.5	126 
1967	6	14.3	52 
1967	7	15.8	55 
1967	8	15.1	136 
1967	9	10.8	105 
1967	10	6.1	215 
1967	11	3.1	169 
1967	12	-3.8	82 
1968	1	-7.3	66 
1968	2	-6.6	89 
1968	3	-0.9	43 
1968	4	4.5	34 
1968	5	8.5	76 
1968	6	15.9	117 
1968	7	15.4	116 
1968	8	15.7	27 
1968	9	11.3	136 
1968	10	4.5	144 
1968	11	-2.7	75 
1968	12	-5.3	32 
1969	1	-3.9	170 
1969	2	-9.3	34 
1969	3	-5.7	5 
1969	4	3.1	114 
1969	5	9.2	66 
1969	6	16.9	49 
1969	7	16.6	74 
1969	8	17.6	53 
1969	9	11.1	81 
1969	10	6.7	23 
1969	11	-2.3	87 
1969	12	-5.2	39 
1970	1	-8.7	51 
1970	2	-12.5	40 
1970	3	-3	40 
1970	4	1	75 
1970	5	10.6	13 
1970	6	17.9	64 
1970	7	14.1	182 
1970	8	15	86 
1970	9	9.4	84 
1970	10	5.6	134 
1970	11	-1.5	276 
1970	12	-1.7	32 
1971	1	-3.5	60 
1971	2	-1.5	76 
1971	3	-3.7	95 
1971	4	3	36 
1971	5	10.1	63 
1971	6	13.7	63 
1971	7	16.4	121 
1971	8	14.2	57 
1971	9	10	37 
1971	10	5.9	37 
1971	11	-1.1	97 
1971	12	0.4	60 
1972	1	-7.2	34 
1972	2	-4.5	67 
1972	3	-1.9	119 
1972	4	3.4	86 
1972	5	10.2	79 
1972	6	13.4	117 
1972	7	17.7	89 
1972	8	14	116 
1972	9	8.9	50 
1972	10	5.6	20 
1972	11	0.9	14 
1972	12	0.5	62 
1973	1	-0.7	50 
1973	2	-1.8	49 
1973	3	1.7	19 
1973	4	2.9	61 
1973	5	9.5	68 
1973	6	15.3	37 
1973	7	17.9	123 
1973	8	14	62 
1973	9	9.3	79 
1973	10	2.9	5 
1973	11	-1.3	69 
1973	12	-3.7	85 
1974	1	-0.9	115 
1974	2	-1	55 
1974	3	-0.6	47 
1974	4	5.9	0 
1974	5	10.8	37 
1974	6	14.6	72 
1974	7	15	83 
1974	8	14.7	63 
1974	9	10.6	223 
1974	10	4.4	95 
1974	11	0.8	140 
1974	12	-1.3	63 
1975	1	-0.6	213 
1975	2	-5.1	18 
1975	3	-1.2	49 
1975	4	2.2	40 
1975	5	10.2	32 
1975	6	13.6	45 
1975	7	17.7	89 
1975	8	17.5	105 
1975	9	11	119 
1975	10	6.1	89 
1975	11	2.2	74 
1975	12	0.8	37 
1976	1	-5.2	23 
1976	2	-3.9	61 
1976	3	-3.2	10 
1976	4	3.7	28 
1976	5	10.4	54 
1976	6	15.1	30 
1976	7	17.9	40 
1976	8	16.8	10 
1976	9	8.6	85 
1976	10	4	330 
1976	11	0.2	135 
1976	12	-5.4	74 
1977	1	-5.3	114 
1977	2	-7.6	50 
1977	3	-0.8	61 
1977	4	1	125 
1977	5	10.2	27 
1977	6	14.7	144 
1977	7	15.8	72 
1977	8	14.8	54 
1977	9	8	74 
1977	10	5.9	97 
1977	11	0.9	157 
1977	12	-3.3	86 
1978	1	-4.2	105 
1978	2	-8.8	67 
