Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 239763 E, 6579935 N

Elevation of grid point: 20 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-6.4	95 
1967	2	-3.2	134 
1967	3	2.6	82 
1967	4	4.2	61 
1967	5	8.4	115 
1967	6	14.2	67 
1967	7	16	28 
1967	8	15.3	187 
1967	9	11.4	91 
1967	10	7.4	259 
1967	11	4.5	154 
1967	12	-2.8	123 
1968	1	-5.9	84 
1968	2	-5.6	93 
1968	3	0.5	48 
1968	4	5	42 
1968	5	8.7	74 
1968	6	15.2	146 
1968	7	15.4	73 
1968	8	15.7	36 
1968	9	11.8	110 
1968	10	5.8	147 
1968	11	-1.4	112 
1968	12	-3.8	61 
1969	1	-2.8	245 
1969	2	-6.8	48 
1969	3	-4	9 
1969	4	3.6	98 
1969	5	9.3	72 
1969	6	16.2	81 
1969	7	16.2	80 
1969	8	17.4	87 
1969	9	11.8	105 
1969	10	7.6	64 
1969	11	-0.4	140 
1969	12	-3.3	37 
1970	1	-7.1	48 
1970	2	-12	59 
1970	3	-2.1	63 
1970	4	1.5	88 
1970	5	10.9	6 
1970	6	17.3	69 
1970	7	14.5	138 
1970	8	15.4	58 
1970	9	10	104 
1970	10	6.6	170 
1970	11	0.3	339 
1970	12	-0.5	41 
1971	1	-1.8	100 
1971	2	0.3	74 
1971	3	-2.3	78 
1971	4	4	31 
1971	5	10.1	71 
1971	6	13.8	66 
1971	7	16.5	69 
1971	8	14.4	81 
1971	9	10.7	35 
1971	10	7	37 
1971	11	0.7	128 
1971	12	2.7	54 
1972	1	-5.8	48 
1972	2	-3.5	72 
1972	3	-1	120 
1972	4	4.4	100 
1972	5	10.6	71 
1972	6	13.4	113 
1972	7	17.6	85 
1972	8	14.3	172 
1972	9	9.3	84 
1972	10	6.2	30 
1972	11	2.1	26 
1972	12	3	116 
1973	1	-0.2	79 
1973	2	0.2	68 
1973	3	2.7	32 
1973	4	3.8	67 
1973	5	9.6	123 
1973	6	14.6	49 
1973	7	17.7	96 
1973	8	14.2	90 
1973	9	10.3	144 
1973	10	4.1	15 
1973	11	0.6	92 
1973	12	-1.4	105 
1974	1	1.2	144 
1974	2	1	82 
1974	3	0.9	53 
1974	4	6.8	0 
1974	5	11.1	47 
1974	6	14.9	56 
1974	7	15.2	88 
1974	8	15.3	60 
1974	9	12.1	242 
1974	10	5.4	155 
1974	11	2.8	213 
1974	12	1	66 
1975	1	1.6	203 
1975	2	-2.7	35 
1975	3	0.4	41 
1975	4	3.9	38 
1975	5	10.6	44 
1975	6	13.9	13 
1975	7	17.3	36 
1975	8	18.4	56 
1975	9	12	172 
1975	10	7.5	72 
1975	11	3.5	134 
1975	12	2.6	59 
1976	1	-2.7	36 
1976	2	-2.3	65 
1976	3	-1.6	8 
1976	4	4.5	26 
1976	5	10.2	72 
1976	6	15.1	30 
1976	7	18.1	20 
1976	8	17.1	8 
1976	9	9.8	90 
1976	10	5.7	342 
1976	11	2	203 
1976	12	-3.5	95 
1977	1	-3.6	164 
1977	2	-6.6	123 
1977	3	0	81 
1977	4	2.1	122 
1977	5	10.8	43 
1977	6	15.1	76 
1977	7	15.9	85 
1977	8	15.2	35 
1977	9	9.9	92 
1977	10	7.8	94 
1977	11	2.7	159 
1977	12	-0.5	110 
1978	1	-0.9	122 
1978	2	-6.6	92 
1978	3	-1.7	171 
1978	4	3.2	25 
1978	5	10.6	30 
1978	6	15.5	30 
1978	7	15.1	140 
1978	8	15.2	77 
1978	9	9.5	103 
1978	10	7.1	40 
1978	11	5.5	40 
1978	12	-6.3	45 
1979	1	-7.7	33 
1979	2	-7.2	12 
1979	3	-0.7	145 
1979	4	3.4	87 
1979	5	7.7	106 
1979	6	15.3	46 
1979	7	15.2	135 
1979	8	14	96 
1979	9	10.6	45 
1979	10	5.1	99 
1979	11	1.1	221 
1979	12	-2.1	119 
1980	1	-6.2	62 
1980	2	-8.3	60 
1980	3	-2.7	67 
1980	4	4	18 
1980	5	11.8	96 
1980	6	15.5	101 
1980	7	16.6	59 
1980	8	15	101 
1980	9	11.6	103 
1980	10	5.3	238 
1980	11	-0.4	65 
1980	12	0	78 
1981	1	-2.6	18 
1981	2	-2.5	28 
1981	3	-2.4	89 
1981	4	4.1	8 
1981	5	11.2	114 
1981	6	12.9	122 
1981	7	16	126 
1981	8	14.9	14 
1981	9	12	114 
1981	10	5.8	136 
1981	11	2.3	174 
1981	12	-7.7	85 
1982	1	-7.2	42 
1982	2	-3.5	52 
1982	3	1.6	136 
1982	4	5.3	32 
1982	5	9.4	126 
1982	6	14.3	17 
1982	7	17.6	26 
1982	8	16.4	122 
1982	9	11.9	106 
1982	10	7.2	148 
1982	11	3.8	224 
1982	12	-0.1	182 
1983	1	2.4	53 
1983	2	-4.2	28 
1983	3	1.3	87 
1983	4	5.1	65 
1983	5	9.9	136 
1983	6	14.2	45 
1983	7	17.6	48 
1983	8	16.3	30 
1983	9	11.9	198 
1983	10	7.2	128 
1983	11	2.7	29 
1983	12	0	76 
1984	1	-3.9	157 
1984	2	-3.1	41 
1984	3	-1.8	41 
1984	4	4.6	34 
1984	5	12	64 
1984	6	14.8	115 
1984	7	15.7	75 
1984	8	15.8	47 
1984	9	9.5	129 
1984	10	8.1	222 
1984	11	3.6	116 
1984	12	1.7	129 
1985	1	-8.9	71 
1985	2	-10.1	46 
1985	3	-0.8	139 
1985	4	1.9	130 
1985	5	11.1	39 
1985	6	14.1	52 
1985	7	15.7	146 
1985	8	14.5	177 
1985	9	8.7	138 
1985	10	7.1	68 
1985	11	-0.7	113 
1985	12	-5.9	139 
1986	1	-7.6	158 
1986	2	-8.4	2 
1986	3	-0.2	117 
1986	4	1.9	46 
1986	5	10.2	103 
1986	6	15.2	50 
1986	7	16.1	38 
1986	8	13	298 
1986	9	8.2	33 
1986	10	6.6	159 
1986	11	4.9	127 
1986	12	0	156 
1987	1	-10.9	29 
1987	2	-4.4	73 
1987	3	-5.7	165 
1987	4	3.9	51 
1987	5	9	67 
1987	6	11.4	133 
1987	7	16.2	60 
1987	8	12.9	117 
1987	9	9.1	141 
1987	10	7.5	293 
1987	11	1.3	141 
1987	12	-1.8	33 
1988	1	1.3	278 
1988	2	-0.9	179 
1988	3	-1.7	232 
1988	4	2.7	59 
1988	5	11.6	37 
1988	6	17.9	53 
1988	7	16.4	211 
1988	8	14.7	201 
1988	9	12	99 
1988	10	5.5	117 
1988	11	0.5	30 
1988	12	-1.7	56 
1989	1	3.9	12 
1989	2	3.3	96 
1989	3	3.2	143 
1989	4	4.8	116 
1989	5	10.9	20 
1989	6	14.9	52 
1989	7	16.7	78 
1989	8	13.9	136 
1989	9	10.7	69 
1989	10	6.9	87 
1989	11	3.3	97 
1989	12	-1.5	72 
1990	1	1.5	146 
1990	2	4.1	195 
1990	3	4.4	26 
1990	4	6.3	82 
1990	5	11.8	16 
1990	6	14.9	95 
1990	7	16.4	89 
1990	8	15.6	99 
1990	9	10	59 
1990	10	6.2	100 
1990	11	0.3	44 
1990	12	-0.1	169 
1991	1	-2.7	142 
1991	2	-4.3	37 
1991	3	1.4	89 
1991	4	4.8	18 
1991	5	10.3	2 
1991	6	11.7	93 
1991	7	17.3	50 
1991	8	16.5	57 
1991	9	11.2	104 
1991	10	6.2	111 
1991	11	3.4	206 
1991	12	1.9	38 
1992	1	0.6	29 
1992	2	0.5	31 
1992	3	2.8	98 
1992	4	3.8	94 
1992	5	12.2	60 
1992	6	17.8	7 
1992	7	16.5	50 
1992	8	14	143 
1992	9	10.6	81 
1992	10	3.4	74 
1992	11	1.5	251 
1992	12	-0.1	100 
1993	1	0.5	78 
1993	2	0.1	46 
1993	3	0.5	13 
1993	4	5.2	43 
1993	5	12.7	70 
1993	6	13.3	72 
1993	7	14.4	100 
1993	8	12.9	89 
1993	9	8.3	49 
1993	10	4.5	221 
1993	11	0.1	128 
1993	12	-2.7	168 
1994	1	-4	178 
1994	2	-8.8	96 
1994	3	-0.7	90 
1994	4	5.3	81 
1994	5	10.4	14 
1994	6	13.4	64 
1994	7	19.1	9 
1994	8	15.9	206 
1994	9	10.4	162 
1994	10	6.2	75 
1994	11	3.7	69 
1994	12	2.4	159 
1995	1	-0.7	137 
1995	2	1.2	130 
1995	3	1.7	106 
1995	4	4.2	48 
1995	5	8.9	46 
1995	6	14.6	108 
1995	7	16.2	61 
1995	8	17.9	27 
1995	9	11.8	180 
1995	10	9.8	64 
1995	11	1.8	28 
1995	12	-4.4	25 
1996	1	-4.2	70 
1996	2	-5.9	47 
1996	3	-0.7	1 
1996	4	4	18 
1996	5	8	73 
1996	6	13.5	40 
1996	7	15.4	47 
1996	8	17.4	119 
1996	9	10.7	95 
1996	10	8.8	134 
1996	11	2.5	118 
1996	12	-2.4	73 
1997	1	-3	16 
1997	2	0.7	119 
1997	3	2.5	24 
1997	4	4.7	12 
1997	5	8.9	74 
1997	6	15.6	85 
1997	7	18.7	95 
1997	8	19.8	77 
1997	9	13.4	106 
1997	10	6.3	96 
1997	11	3	103 
1997	12	0	99 
1998	1	0.3	90 
1998	2	2.5	53 
1998	3	1.2	35 
1998	4	4.1	160 
1998	5	10.7	20 
1998	6	13.2	111 
1998	7	15.3	78 
1998	8	14.7	80 
1998	9	12.7	117 
1998	10	6.8	136 
1998	11	0.2	77 
1998	12	1.1	55 
1999	1	-1	150 
1999	2	-1.2	41 
1999	3	0.9	179 
1999	4	6	80 
1999	5	9	79 
1999	6	13.6	174 
1999	7	16.9	79 
1999	8	15.6	64 
1999	9	14	191 
1999	10	7.2	106 
1999	11	5	65 
1999	12	-1.4	151 
2000	1	0.6	47 
2000	2	0.9	52 
2000	3	2.2	49 
2000	4	5.6	106 
2000	5	12.1	96 
2000	6	13.1	59 
2000	7	15.9	112 
2000	8	14.9	115 
2000	9	11.1	61 
2000	10	10	304 
2000	11	6.3	465 
2000	12	2.2	156 
2001	1	-3.3	207 
2001	2	-4.2	37 
2001	3	-2.6	51 
2001	4	3.9	149 
2001	5	11.3	38 
2001	6	14.1	53 
2001	7	17.3	88 
2001	8	15.9	115 
2001	9	11.7	133 
2001	10	9.9	170 
2001	11	3.4	55 
2001	12	-2.9	71 
2002	1	-2.1	103 
2002	2	1.5	80 
2002	3	2.5	31 
2002	4	6.4	49 
2002	5	12.2	125 
2002	6	15.8	65 
2002	7	16.8	156 
2002	8	19.3	53 
2002	9	13.3	45 
2002	10	4.4	188 
2002	11	-0.5	145 
2002	12	-5.9	87 
2003	1	-3.6	55 
2003	2	-2.3	71 
2003	3	1.2	64 
2003	4	5.2	110 
2003	5	9.8	113 
2003	6	15.8	87 
2003	7	18.3	95 
2003	8	17.2	44 
2003	9	12.8	44 
2003	10	4.3	54 
2003	11	3.2	121 
2003	12	1.9	114 
2004	1	-3	196 
2004	2	-1.6	49 
2004	3	1.4	82 
2004	4	6.6	84 
2004	5	11.9	65 
2004	6	14.2	118 
2004	7	15.3	106 
2004	8	17.4	151 
2004	9	12.6	126 
2004	10	7.1	203 
2004	11	2.1	92 
2004	12	1.6	79 
2005	1	2.3	60 
2005	2	-1	38 
2005	3	-2.4	27 
2005	4	5.3	36 
2005	5	9.1	96 
2005	6	13.6	68 
2005	7	17.7	130 
2005	8	15	116 
2005	9	11.5	47 
2005	10	7.1	134 
2005	11	5.1	149 
2005	12	-0.7	122 
2006	1	-2.7	84 
2006	2	-4.5	132 
2006	3	-4.2	97 
2006	4	4.3	75 
2006	5	11.5	173 
2006	6	15	52 
2006	7	19.3	37 
2006	8	17.5	185 
2006	9	14.9	78 
2006	10	9.1	244 
2006	11	5.2	215 
2006	12	4.1	142 
2007	1	0.6	120 
2007	2	-2.3	74 
2007	3	4	74 
2007	4	7.6	37 
2007	5	10.4	91 
2007	6	16.4	133 
2007	7	15.7	197 
2007	8	16.4	91 
2007	9	11.7	85 
2007	10	7.7	43 
2007	11	2.7	81 
2007	12	-0.5	134 
2008	1	2	214 
2008	2	2.9	97 
2008	3	1.3	147 
2008	4	6.2	73 
2008	5	11.6	25 
2008	6	15.6	149 
2008	7	17.8	74 
2008	8	15.7	180 
2008	9	11.4	96 
2008	10	8	234 
2008	11	3	126 
2008	12	-0.7	57 
2009	1	-1.1	137 
2009	2	-5.1	96 
2009	3	1.1	116 
2009	4	7.1	45 
2009	5	11.6	75 
2009	6	15.3	45 
2009	7	17.3	123 
2009	8	16.2	125 
2009	9	13.4	74 
2009	10	4.9	95 
2009	11	4.9	195 
2009	12	-2.8	144 
2010	1	-7.8	18 
2010	2	-6.6	71 
2010	3	-0.1	45 
2010	4	5.9	60 
2010	5	10.9	44 
2010	6	15.5	49 
2010	7	18.2	97 
2010	8	16.7	160 
2010	9	12	85 
2010	10	6.5	135 
2010	11	-0.3	78 
2010	12	-9.7	39 
2011	1	-4.3	97 
2011	2	-4	76 
2011	3	1.5	22 
2011	4	8.5	50 
2011	5	10.9	81 
2011	6	15.3	82 
2011	7	17.4	112 
2011	8	16.2	195 
2011	9	13.1	235 
2011	10	9.3	86 
2011	11	5.9	25 
2011	12	2.4	151 
2012	1	-0.5	105 
2012	2	-1.3	15 
2012	3	6.2	21 
2012	4	5	137 
2012	5	11.9	78 
2012	6	13.3	138 
2012	7	16.2	117 
2012	8	16.1	114 
2012	9	11.8	130 
2012	10	6.2	180 
2012	11	4.5	185 
2012	12	-4.7	162 
2013	1	-3.9	66 
2013	2	-3.1	32 
2013	3	-2.1	15 
2013	4	4	74 
2013	5	11.5	144 
2013	6	14.7	161 
2013	7	18	68 
2013	8	16.3	100 
2013	9	12.3	151 
2013	10	8.1	139 
2013	11	3.5	69 
2013	12	3.5	207 
2014	1	-1.1	177 
2014	2	2.1	176 
2014	3	4.5	73 
2014	4	7.6	86 
2014	5	11.5	46 
2014	6	15.6	37 
2014	7	20.3	41 
2014	8	16.1	151 
2014	9	13.2	48 
2014	10	10	270 
