Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 287708 E, 6746937 N

Elevation of grid point: 123 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-11.8	48 
1967	2	-7.1	35 
1967	3	0.3	31 
1967	4	2.9	18 
1967	5	7.3	101 
1967	6	13.3	60 
1967	7	14.8	70 
1967	8	14.3	67 
1967	9	9.9	50 
1967	10	5.4	102 
1967	11	1.8	60 
1967	12	-6.7	75 
1968	1	-12	39 
1968	2	-11.2	43 
1968	3	-3.6	32 
1968	4	2.7	21 
1968	5	7.5	62 
1968	6	15.5	90 
1968	7	15	71 
1968	8	15	15 
1968	9	10.2	46 
1968	10	3.1	88 
1968	11	-7.2	28 
1968	12	-7.5	13 
1969	1	-6.3	68 
1969	2	-13.8	17 
1969	3	-11.6	10 
1969	4	2.3	51 
1969	5	8.7	38 
1969	6	16.1	8 
1969	7	16	63 
1969	8	16.9	31 
1969	9	9.8	60 
1969	10	5.3	21 
1969	11	-5	42 
1969	12	-8.4	21 
1970	1	-13.5	30 
1970	2	-18	10 
1970	3	-5.7	15 
1970	4	-0.4	36 
1970	5	9.1	28 
1970	6	17	55 
1970	7	13.3	127 
1970	8	14.4	43 
1970	9	8.3	73 
1970	10	4.7	77 
1970	11	-3.6	70 
1970	12	-4.9	13 
1971	1	-5.2	31 
1971	2	-3.8	29 
1971	3	-6.2	29 
1971	4	1.9	28 
1971	5	8.8	74 
1971	6	12.6	44 
1971	7	15	71 
1971	8	13.3	26 
1971	9	8.4	47 
1971	10	4.1	37 
1971	11	-3.1	41 
1971	12	-2.9	29 
1972	1	-10.5	18 
1972	2	-8	32 
1972	3	-3.5	41 
1972	4	2.2	41 
1972	5	8.8	53 
1972	6	12.6	110 
1972	7	17.1	49 
1972	8	12.9	106 
1972	9	8.4	17 
1972	10	3.9	20 
1972	11	-0.6	24 
1972	12	-0.4	37 
1973	1	-1.2	18 
1973	2	-3.6	32 
1973	3	0.8	4 
