Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 264179 E, 6645365 N

Elevation of grid point: 167 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8.3	55 
1967	2	-4.1	63 
1967	3	1.6	59 
1967	4	3.7	34 
1967	5	8.3	103 
1967	6	14.1	68 
1967	7	15.5	50 
1967	8	15.1	103 
1967	9	10.8	63 
1967	10	6.3	161 
1967	11	3.1	111 
1967	12	-4.3	76 
1968	1	-8	46 
1968	2	-6.9	48 
1968	3	-0.9	36 
1968	4	4.8	21 
1968	5	8.5	59 
1968	6	15.5	77 
1968	7	15.2	77 
1968	8	15.6	36 
1968	9	11	75 
1968	10	4.3	113 
1968	11	-3.3	71 
1968	12	-4.5	24 
1969	1	-3.5	93 
1969	2	-8.4	21 
1969	3	-6	6 
1969	4	3.2	71 
1969	5	9.3	59 
1969	6	16.6	30 
1969	7	16.3	97 
1969	8	17.6	40 
1969	9	10.8	65 
1969	10	6.4	22 
1969	11	-2.4	79 
1969	12	-5.1	31 
1970	1	-8.1	24 
1970	2	-12.6	17 
1970	3	-2.8	30 
1970	4	1.1	64 
1970	5	10.8	8 
1970	6	17.5	49 
1970	7	13.9	148 
1970	8	15.3	46 
1970	9	9.5	86 
1970	10	5.8	100 
1970	11	-1.1	154 
1970	12	-1.9	17 
1971	1	-2.9	62 
1971	2	-1.1	38 
1971	3	-3.4	60 
1971	4	3.7	22 
1971	5	10.4	53 
1971	6	13.8	52 
1971	7	16.5	73 
1971	8	14.2	63 
1971	9	10.1	41 
1971	10	6	35 
1971	11	-1.4	87 
1971	12	0.5	32 
1972	1	-6.6	25 
1972	2	-3.8	35 
1972	3	-1.4	40 
1972	4	4	69 
1972	5	10.5	55 
1972	6	13.5	106 
1972	7	17.6	71 
1972	8	14.1	92 
1972	9	8.8	37 
1972	10	5.5	17 
1972	11	0.9	13 
1972	12	1.7	81 
1973	1	-0.5	32 
1973	2	-1.2	54 
1973	3	1.8	12 
1973	4	3	67 
1973	5	9.6	73 
1973	6	14.8	45 
1973	7	17.7	84 
1973	8	14.1	42 
1973	9	9.1	86 
1973	10	2.2	11 
1973	11	-1.3	35 
1973	12	-3.2	56 
1974	1	-0.2	77 
1974	2	-0.2	41 
1974	3	0	40 
1974	4	6.2	0 
1974	5	10.8	23 
1974	6	14.3	51 
1974	7	14.7	70 
1974	8	14.6	64 
1974	9	11.1	201 
1974	10	4.4	87 
1974	11	1.2	111 
1974	12	-0.9	45 
1975	1	0.2	113 
1975	2	-5	23 
1975	3	-0.6	30 
1975	4	3	25 
1975	5	10.6	34 
1975	6	13.5	20 
1975	7	17.5	32 
1975	8	17.7	52 
1975	9	11.2	97 
1975	10	6.3	60 
1975	11	2.3	80 
1975	12	0.5	24 
1976	1	-5.4	30 
1976	2	-3.7	34 
1976	3	-2.8	5 
1976	4	3.8	15 
1976	5	10.5	41 
1976	6	15	26 
1976	7	17.8	26 
1976	8	16.6	16 
1976	9	8.6	44 
1976	10	4.4	197 
1976	11	0.3	104 
1976	12	-4.7	50 
1977	1	-4.4	77 
1977	2	-7.4	24 
1977	3	-0.5	52 
1977	4	1.4	83 
1977	5	10.5	30 
1977	6	14.8	89 
1977	7	15.7	45 
1977	8	14.9	57 
1977	9	8.9	54 
1977	10	6.6	62 
1977	11	1.3	101 
1977	12	-2.3	52 
1978	1	-3	56 
1978	2	-8.3	42 
1978	3	-2.4	101 
1978	4	2.8	17 
1978	5	10.4	11 
1978	6	15.4	42 
1978	7	14.5	125 
1978	8	14.3	80 
1978	9	8	75 
1978	10	5.3	26 
1978	11	3.7	35 
1978	12	-8.2	28 
1979	1	-9	10 
1979	2	-8.5	12 
1979	3	-1.3	118 
1979	4	3.2	79 
1979	5	7.7	62 
1979	6	15.5	37 
1979	7	14.9	87 
1979	8	13.4	94 
1979	9	9.5	69 
1979	10	3.7	77 
1979	11	-0.7	129 
1979	12	-3.7	60 
1980	1	-7.1	20 
1980	2	-9.4	23 
1980	3	-3.7	36 
1980	4	3.9	5 
1980	5	11.3	65 
1980	6	15.3	122 
1980	7	16.4	59 
1980	8	14.6	68 
1980	9	10.7	75 
1980	10	3.9	123 
1980	11	-2.8	40 
1980	12	-2	57 
1981	1	-4.7	16 
1981	2	-4.9	21 
1981	3	-3.6	70 
1981	4	3.4	12 
1981	5	11	67 
1981	6	12.3	83 
1981	7	15.4	122 
1981	8	14.4	15 
1981	9	11.4	77 
1981	10	4.3	88 
1981	11	0.2	114 
1981	12	-9.8	37 
1982	1	-8.8	27 
1982	2	-4.3	43 
1982	3	0.5	82 
1982	4	4.1	36 
1982	5	8.7	96 
1982	6	13.3	47 
1982	7	16.9	45 
1982	8	15.4	90 
1982	9	10.9	92 
1982	10	5.7	78 
1982	11	2.3	149 
1982	12	-1.9	119 
1983	1	0.5	37 
1983	2	-5.6	14 
1983	3	0.6	39 
1983	4	4.5	50 
1983	5	9.8	100 
1983	6	13.5	29 
1983	7	16.9	46 
1983	8	15.6	23 
1983	9	10.7	172 
1983	10	5.9	109 
1983	11	1	20 
1983	12	-1.9	56 
1984	1	-5.2	73 
1984	2	-3.2	24 
1984	3	-2.5	25 
1984	4	4.3	31 
1984	5	11.7	54 
1984	6	14.2	105 
1984	7	15.3	90 
1984	8	15.4	106 
1984	9	9.1	88 
1984	10	6.9	147 
1984	11	2.5	54 
1984	12	0.8	78 
1985	1	-9.5	38 
1985	2	-11	38 
1985	3	-1.7	84 
1985	4	1.4	75 
1985	5	10.6	27 
1985	6	13.6	110 
1985	7	15.2	129 
1985	8	13.7	140 
1985	9	7.7	101 
1985	10	6.1	37 
1985	11	-1.6	43 
1985	12	-7.2	81 
1986	1	-8.1	72 
1986	2	-8.8	2 
1986	3	-0.8	69 
1986	4	1.6	26 
1986	5	10	63 
1986	6	15.3	26 
1986	7	15.8	47 
1986	8	12.2	118 
1986	9	7	27 
1986	10	5.6	77 
1986	11	3.6	91 
1986	12	-1.4	95 
1987	1	-11.8	21 
1987	2	-5.6	26 
1987	3	-6.1	80 
1987	4	3.7	26 
1987	5	8.5	63 
1987	6	11	132 
1987	7	15.9	53 
1987	8	12.4	109 
1987	9	8.5	114 
1987	10	7.2	194 
1987	11	0.2	105 
1987	12	-3.7	24 
1988	1	0.9	132 
1988	2	-1.5	81 
1988	3	-2.4	89 
1988	4	2.2	39 
1988	5	11.2	29 
1988	6	17.8	58 
1988	7	15.9	140 
1988	8	14.2	174 
1988	9	11.4	115 
1988	10	4.3	78 
1988	11	-1.8	24 
1988	12	-3.8	28 
1989	1	2.4	10 
