Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 264085 E, 6748310 N

Elevation of grid point: 123 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1979	4	1.8	95 
1979	5	6.3	55 
1979	6	14.3	66 
1979	7	13.4	114 
1979	8	12.1	120 
1979	9	8.2	47 
1979	10	2.6	71 
1979	11	-3.1	125 
1979	12	-7.3	58 
1980	1	-10.6	39 
1980	2	-15.5	32 
1980	3	-7.7	42 
1980	4	2	2 
1980	5	9.1	75 
1980	6	14.1	122 
1980	7	15.6	71 
1980	8	13.6	97 
1980	9	9.5	77 
1980	10	2	164 
1980	11	-6.2	68 
1980	12	-5.2	55 
1981	1	-8.5	13 
1981	2	-8	18 
1981	3	-6.2	78 
1981	4	2.1	7 
1981	5	9.8	57 
1981	6	11.1	98 
1981	7	14.2	157 
1981	8	12.9	33 
1981	9	9.6	55 
1981	10	3.1	64 
1981	11	-2.7	137 
1981	12	-12.8	54 
1982	1	-12	31 
1982	2	-7.9	41 
1982	3	-0.7	72 
1982	4	2.9	31 
1982	5	7.4	75 
1982	6	12	17 
1982	7	15.5	48 
1982	8	13.8	52 
1982	9	8.9	110 
1982	10	3.7	92 
1982	11	-1.1	110 
1982	12	-6.1	64 
1983	1	-3.3	35 
1983	2	-8.9	12 
1983	3	-1.5	28 
1983	4	2.9	59 
1983	5	8.7	108 
1983	6	12.7	40 
1983	7	15.9	31 
1983	8	14.2	31 
1983	9	9.3	118 
1983	10	3.6	78 
1983	11	-1	14 
1983	12	-5.1	37 
1984	1	-10	72 
1984	2	-5.9	34 
1984	3	-4.6	33 
1984	4	3.7	21 
1984	5	10.2	67 
1984	6	13.1	133 
1984	7	14.2	74 
1984	8	13.9	65 
1984	9	8	129 
1984	10	4.7	186 
1984	11	0.1	72 
1984	12	-2.1	69 
1985	1	-11.4	94 
1985	2	-13	53 
1985	3	-3.1	106 
1985	4	0.5	62 
1985	5	8.8	37 
1985	6	13.1	81 
1985	7	14.3	119 
1985	8	12.5	173 
1985	9	6.2	113 
1985	10	4.8	38 
1985	11	-4.8	52 
1985	12	-10.7	84 
1986	1	-11.8	92 
1986	2	-12.1	5 
1986	3	-1.3	38 
1986	4	0.4	50 
1986	5	9.1	49 
1986	6	15.3	43 
1986	7	15.5	37 
1986	8	11.1	164 
1986	9	5.7	34 
1986	10	3.8	54 
1986	11	1	64 
1986	12	-4.6	108 
1987	1	-16.5	23 
1987	2	-8.1	43 
1987	3	-8.1	61 
1987	4	3.2	37 
1987	5	7.6	80 
1987	6	10.6	215 
1987	7	15	44 
1987	8	11.4	127 
1987	9	6.9	104 
1987	10	5.2	159 
1987	11	-1.8	114 
1987	12	-6.6	23 
1988	1	-2.1	114 
1988	2	-4.2	91 
1988	3	-4.7	96 
1988	4	0.8	49 
1988	5	9.7	24 
1988	6	16.5	34 
1988	7	14.9	167 
1988	8	13.2	132 
1988	9	9.9	137 
1988	10	2	53 
1988	11	-4.2	22 
1988	12	-6.8	45 
1989	1	-0.7	16 
1989	2	-0.4	103 
1989	3	0.7	47 
1989	4	2.9	59 
1989	5	9.1	32 
1989	6	13.6	94 
1989	7	15.7	51 
1989	8	12.2	125 
1989	9	8.9	28 
1989	10	3.4	47 
1989	11	0.5	47 
1989	12	-6.8	44 
1990	1	-3.8	64 
1990	2	1.5	74 
1990	3	1.6	27 
1990	4	3.7	103 
1990	5	10.7	20 
1990	6	13.8	94 
1990	7	14.6	127 
1990	8	14	99 
1990	9	7.8	50 
1990	10	3.5	91 
1990	11	-2.8	62 
1990	12	-3.3	46 
1991	1	-6.4	49 
1991	2	-8.7	18 
1991	3	-0.2	69 
1991	4	3.3	14 
1991	5	8.8	7 
1991	6	10.2	151 
1991	7	16.9	52 
1991	8	14.7	26 
1991	9	9	65 
1991	10	3.9	58 
1991	11	-1	62 
1991	12	-2.5	21 
1992	1	-2.1	20 
1992	2	-3.2	20 
1992	3	0.8	59 
1992	4	2.1	74 
1992	5	11.6	42 
1992	6	15.9	13 
1992	7	14.6	111 
1992	8	12.3	130 
1992	9	8.8	77 
1992	10	0.8	78 
1992	11	-2.6	146 
1992	12	-3.8	49 
1993	1	-2.8	39 
1993	2	-2.7	28 
1993	3	-1.8	1 
1993	4	3.8	22 
1993	5	11.2	78 
1993	6	11.5	46 
1993	7	14	197 
1993	8	11.5	130 
1993	9	6.3	36 
1993	10	2.7	137 
1993	11	-3.5	87 
1993	12	-7.6	113 
1994	1	-8.2	126 
1994	2	-14.1	28 
1994	3	-3.5	44 
1994	4	3.6	43 
1994	5	8	45 
1994	6	11.9	60 
1994	7	18.7	9 
1994	8	14.5	156 
1994	9	8.8	103 
1994	10	3.5	39 
1994	11	0.1	56 
1994	12	-2.6	80 
1995	1	-5.2	86 
1995	2	-3.4	49 
1995	3	-0.6	40 
1995	4	2.4	33 
1995	5	7.5	49 
1995	6	13.5	108 
1995	7	15.1	93 
1995	8	15.6	19 
1995	9	10.1	75 
1995	10	7.7	30 
1995	11	-2.7	27 
1995	12	-9.4	6 
1996	1	-9.6	55 
1996	2	-12	78 
1996	3	-5.3	5 
1996	4	1.8	22 
1996	5	6.3	109 
1996	6	12.9	99 
1996	7	14.3	81 
1996	8	16	93 
1996	9	8.4	82 
1996	10	6.6	99 
1996	11	-2.7	77 
1996	12	-6.8	48 
1997	1	-6.9	19 
1997	2	-3.1	42 
1997	3	0.8	13 
1997	4	3.4	1 
1997	5	7.4	137 
1997	6	15.3	70 
1997	7	19.2	94 
1997	8	19.8	74 
1997	9	11.8	88 
1997	10	3	58 
1997	11	-0.3	55 
1997	12	-3.9	110 
1998	1	-3.3	65 
1998	2	-2	25 
1998	3	-2.4	76 
1998	4	1.7	116 
1998	5	9	8 
1998	6	11.5	156 
1998	7	13.8	76 
1998	8	12.7	70 
1998	9	10.3	107 
1998	10	3.4	107 
1998	11	-3.6	41 
1998	12	-3.8	40 
1999	1	-4.9	87 
1999	2	-7	39 
1999	3	-1.8	115 
1999	4	3.9	67 
1999	5	7.4	37 
1999	6	12.6	158 
1999	7	15.5	93 
1999	8	13.8	33 
1999	9	13	158 
1999	10	4.8	93 
1999	11	3.2	20 
1999	12	-5.4	79 
2000	1	-2.4	25 
2000	2	-3.7	23 
2000	3	0	24 
2000	4	3.4	73 
2000	5	11.1	58 
2000	6	11.7	88 
2000	7	14.5	112 
2000	8	13.5	104 
2000	9	9.5	41 
2000	10	7.9	218 
2000	11	4.1	246 
2000	12	-0.7	92 
2001	1	-5.2	73 
2001	2	-8.8	35 
2001	3	-5.6	43 
2001	4	2.5	68 
2001	5	9.2	45 
2001	6	12.8	64 
2001	7	16.1	51 
2001	8	13.8	108 
2001	9	10.1	91 
2001	10	6.8	145 
2001	11	0.8	38 
2001	12	-5.4	51 
2002	1	-7.6	73 
2002	2	-2.6	57 
2002	3	-0.7	43 
2002	4	4.6	47 
2002	5	10.2	113 
2002	6	14.6	64 
2002	7	15.6	141 
2002	8	18	25 
2002	9	11.1	33 
2002	10	1.9	77 
2002	11	-3.8	67 
2002	12	-8.9	28 
2003	1	-7.7	74 
2003	2	-8.5	37 
2003	3	-1.2	29 
2003	4	3.1	42 
2003	5	8.1	91 
2003	6	14.4	93 
2003	7	17.2	101 
2003	8	15.1	87 
2003	9	10.6	106 
2003	10	2.3	28 
2003	11	0.4	75 
2003	12	-2.2	50 
2004	1	-7.5	88 
2004	2	-5.2	38 
2004	3	-1.3	31 
2004	4	4.9	42 
2004	5	9.9	37 
2004	6	12.6	118 
2004	7	14.3	95 
2004	8	15.7	141 
2004	9	10.8	102 
2004	10	4.9	82 
2004	11	-1	61 
2004	12	-2.7	14 
2005	1	-0.6	47 
2005	2	-3	11 
2005	3	-4.9	35 
2005	4	4.1	29 
2005	5	7.3	63 
2005	6	12.1	57 
2005	7	16.7	91 
2005	8	13.7	85 
2005	9	10.1	23 
2005	10	4.5	91 
2005	11	3.1	73 
2005	12	-4	49 
2006	1	-4.6	36 
2006	2	-5.9	54 
2006	3	-7.4	44 
2006	4	2.1	53 
2006	5	8.6	102 
2006	6	14.3	37 
2006	7	18.1	37 
2006	8	16.4	116 
2006	9	13.1	55 
2006	10	6.8	166 
2006	11	1.5	99 
2006	12	1.1	65 
2007	1	-3.6	70 
2007	2	-6.4	53 
2007	3	1.7	29 
2007	4	5	20 
2007	5	9.4	63 
2007	6	14.9	109 
2007	7	15.1	139 
2007	8	14.9	110 
2007	9	9.1	62 
2007	10	5.1	20 
2007	11	-0.5	62 
2007	12	-4.5	73 
2008	1	-1.7	101 
2008	2	-0.7	52 
2008	3	-1.3	81 
2008	4	4.2	51 
2008	5	9.1	104 
2008	6	13.8	46 
2008	7	16.4	91 
2008	8	14	129 
2008	9	9.5	45 
2008	10	5.8	89 
2008	11	-0.1	78 
2008	12	-4.4	41 
2009	1	-4.6	77 
2009	2	-9.6	53 
2009	3	-1.4	41 
2009	4	4.5	43 
2009	5	9.8	58 
2009	6	13.3	37 
2009	7	15.7	219 
2009	8	14.5	149 
2009	9	11.3	39 
2009	10	2.5	66 
2009	11	1.3	123 
2009	12	-6.5	71 
2010	1	-11	22 
2010	2	-11.6	39 
2010	3	-3.6	44 
2010	4	2.8	43 
2010	5	8.2	51 
2010	6	13.1	100 
2010	7	16.1	111 
2010	8	14.7	164 
2010	9	9.5	104 
2010	10	3.9	66 
2010	11	-4.1	23 
2010	12	-12.3	27 
2011	1	-7.3	56 
2011	2	-9.7	48 
2011	3	-3.5	10 
2011	4	6.5	45 
2011	5	9.2	69 
2011	6	14.3	148 
2011	7	15.9	125 
2011	8	14.5	181 
2011	9	11.3	132 
2011	10	5.8	51 
2011	11	2.9	18 
2011	12	-1.6	59 
2012	1	-5.6	64 
2012	2	-5.4	9 
2012	3	3	12 
2012	4	2.7	68 
2012	5	9.5	66 
2012	6	11.9	75 
2012	7	14.6	132 
2012	8	14.2	132 
2012	9	9.8	59 
2012	10	3.8	92 
2012	11	1.8	111 
2012	12	-7.6	73 
2013	1	-9.2	36 
2013	2	-6.9	27 
2013	3	-6.2	8 
2013	4	1.9	37 
2013	5	10.2	124 
2013	6	13.1	139 
2013	7	16.5	16 
2013	8	15	95 
2013	9	10.8	45 
2013	10	5.6	60 
2013	11	1	35 
2013	12	-0.3	90 
2014	1	-4.4	101 
2014	2	0.3	97 
2014	3	2.8	45 
2014	4	5.4	51 
2014	5	9.8	70 
2014	6	14.1	48 
2014	7	18.8	114 
2014	8	14.8	130 
2014	9	11.3	47 
2014	10	7.4	161 
