Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 124651 E, 6484294 N

Elevation of grid point: 30 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-3.6	113 
1967	2	-0.6	176 
1967	3	3.4	103 
1967	4	4.5	100 
1967	5	8.6	117 
1967	6	13.7	63 
1967	7	15.4	50 
1967	8	14.9	118 
1967	9	11.8	194 
1967	10	8	297 
1967	11	5.4	243 
1967	12	-0.7	124 
1968	1	-4.4	157 
1968	2	-3	100 
1968	3	1.6	92 
1968	4	5.4	52 
1968	5	8.7	83 
1968	6	14.8	116 
1968	7	15.2	78 
1968	8	15.9	50 
1968	9	12.2	318 
1968	10	7	169 
1968	11	1.1	91 
1968	12	-0.8	83 
1969	1	-1.1	214 
1969	2	-5.3	21 
1969	3	-2.8	13 
1969	4	3.9	101 
1969	5	9	123 
1969	6	15.6	56 
1969	7	16.2	63 
1969	8	17	31 
1969	9	12.5	81 
1969	10	8.2	55 
1969	11	0.8	206 
1969	12	-2.1	150 
1970	1	-5.6	108 
1970	2	-10.4	160 
1970	3	-2	82 
1970	4	1.3	64 
1970	5	10.5	18 
1970	6	17.2	43 
1970	7	13.8	166 
1970	8	15.6	62 
1970	9	10.5	162 
1970	10	6.9	150 
1970	11	2.1	291 
1970	12	0.8	46 
1971	1	0.1	121 
1971	2	0.8	123 
1971	3	-1.2	82 
1971	4	4.3	72 
1971	5	9.9	73 
1971	6	13.9	16 
1971	7	16.7	77 
1971	8	14.5	97 
1971	9	11.1	49 
1971	10	7.2	54 
1971	11	2.6	152 
1971	12	3.8	47 
1972	1	-2.8	80 
1972	2	-1.8	86 
1972	3	0.4	137 
1972	4	5	150 
1972	5	10.6	111 
1972	6	12.9	139 
1972	7	17.2	107 
1972	8	14.3	114 
1972	9	9.5	49 
1972	10	6.1	36 
1972	11	3.1	56 
1972	12	3.9	182 
1973	1	1.4	140 
1973	2	1.1	51 
1973	3	3.8	19 
1973	4	4.5	58 
1973	5	9.2	153 
1973	6	13.9	48 
1973	7	17.5	62 
1973	8	14.2	103 
1973	9	10.8	156 
1973	10	4.2	21 
1973	11	1.6	90 
1973	12	0.3	91 
