Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 8138 E, 6778307 N

Elevation of grid point: 386 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-3.4	219 
1967	2	0.6	360 
1967	3	1.3	928 
1967	4	1.5	218 
1967	5	6.4	131 
1967	6	9.8	347 
1967	7	11	377 
1967	8	11.8	242 
1967	9	9.7	311 
1967	10	5.3	942 
1967	11	3.6	417 
1967	12	-1.6	531 
1968	1	-4.4	513 
1968	2	-4.8	201 
1968	3	-1.4	566 
1968	4	0.6	121 
1968	5	5.8	79 
1968	6	11.5	245 
1968	7	12.9	83 
1968	8	13.1	24 
1968	9	10.8	157 
1968	10	4.6	583 
1968	11	-1	173 
1968	12	-2.2	91 
1969	1	-0.2	333 
1969	2	-6.3	176 
1969	3	-4.2	262 
1969	4	2.4	218 
1969	5	8.2	80 
1969	6	13.1	87 
1969	7	11.7	439 
1969	8	15.6	96 
1969	9	9	594 
1969	10	6.7	562 
1969	11	-1.1	394 
1969	12	-3.3	225 
1970	1	-3.5	145 
1970	2	-6.6	104 
1970	3	-2.6	322 
1970	4	-0.3	177 
1970	5	7.1	216 
1970	6	13.8	89 
1970	7	11.3	405 
1970	8	12.8	114 
1970	9	8.1	386 
1970	10	5	503 
1970	11	0.5	344 
1970	12	-1.4	452 
1971	1	-0.1	520 
1971	2	0.2	414 
1971	3	-1.9	279 
1971	4	2.5	209 
1971	5	7.7	198 
1971	6	10.4	133 
1971	7	12.1	186 
1971	8	11.8	225 
1971	9	8.4	425 
1971	10	4.6	708 
1971	11	-0.3	660 
1971	12	2.4	849 
1972	1	-2.7	124 
1972	2	-1.6	46 
1972	3	0.8	172 
1972	4	3	146 
1972	5	9.1	71 
1972	6	10.5	241 
1972	7	14.3	74 
1972	8	11.1	289 
1972	9	7	209 
1972	10	5.7	339 
1972	11	1.4	761 
1972	12	2.8	405 
1973	1	2.1	482 
1973	2	-1.3	553 
1973	3	1.4	486 
1973	4	1.1	253 
1973	5	6.8	320 
1973	6	10.2	287 
1973	7	14.5	129 
1973	8	10.5	341 
1973	9	8.3	435 
1973	10	2.8	339 
1973	11	-0.5	545 
1973	12	-1.8	676 
1974	1	2.7	457 
1974	2	1.1	347 
1974	3	1	27 
1974	4	4.1	17 
1974	5	8.2	65 
1974	6	11.7	137 
1974	7	10.8	331 
1974	8	11.3	363 
1974	9	9.3	615 
1974	10	3.5	120 
1974	11	1.6	381 
1974	12	1.3	781 
