Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 292596 E, 6559392 N

Elevation of grid point: 40 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-6.4	54 
1967	2	-2.7	85 
1967	3	2.5	109 
1967	4	3.9	46 
1967	5	9	96 
1967	6	14	80 
1967	7	15.8	62 
1967	8	15.2	94 
1967	9	11.7	93 
1967	10	8.1	290 
1967	11	4.6	110 
1967	12	-3.5	75 
1968	1	-7	44 
1968	2	-5.6	54 
1968	3	-0.1	81 
1968	4	4.8	60 
1968	5	8.5	61 
1968	6	15.6	75 
1968	7	15.5	36 
1968	8	15.7	79 
1968	9	11.6	41 
1968	10	5.8	144 
1968	11	-1.4	99 
1968	12	-2.9	30 
1969	1	-3.1	101 
1969	2	-7.5	20 
1969	3	-5.4	16 
1969	4	3.7	72 
1969	5	9.2	57 
1969	6	16.2	85 
1969	7	16.2	57 
1969	8	17.7	69 
1969	9	11.8	101 
1969	10	7.7	53 
1969	11	-0.2	133 
1969	12	-4.1	68 
1970	1	-7.2	23 
1970	2	-11.5	13 
1970	3	-2.2	34 
1970	4	1.2	72 
1970	5	10.1	33 
1970	6	17.4	83 
1970	7	14.3	150 
1970	8	15.3	22 
1970	9	10.2	114 
1970	10	7.1	126 
1970	11	0.6	135 
1970	12	-0.6	25 
1971	1	-1.7	83 
1971	2	-0.7	69 
1971	3	-2.9	57 
1971	4	3.5	23 
1971	5	10	60 
1971	6	13.7	52 
1971	7	16.3	62 
1971	8	14.5	114 
1971	9	10.5	67 
1971	10	7.2	55 
1971	11	1.3	90 
1971	12	2.4	47 
1972	1	-5.5	31 
1972	2	-2.8	32 
1972	3	-0.5	28 
1972	4	4.2	63 
1972	5	10.3	83 
1972	6	13.5	163 
1972	7	17.8	108 
1972	8	14.5	157 
1972	9	9.4	69 
1972	10	6.1	36 
1972	11	2.4	58 
1972	12	3.4	159 
1973	1	-0.5	62 
1973	2	-0.3	90 
1973	3	2.1	17 
1973	4	3.3	80 
1973	5	9.4	100 
1973	6	14.7	33 
1973	7	17.9	206 
1973	8	14	65 
1973	9	10	64 
1973	10	3.5	29 
1973	11	-0.3	96 
1973	12	-2.3	58 
1974	1	0.8	89 
1974	2	0.7	99 
1974	3	1	26 
1974	4	5.9	0 
1974	5	10.6	32 
1974	6	14.6	38 
1974	7	14.8	76 
1974	8	14.7	45 
1974	9	11.8	225 
1974	10	4.9	107 
1974	11	3	147 
1974	12	1	107 
1975	1	1.5	140 
1975	2	-2.1	19 
1975	3	0	23 
1975	4	3.5	39 
1975	5	10.8	48 
1975	6	13.8	10 
1975	7	16.9	84 
1975	8	17.8	44 
1975	9	12.3	171 
1975	10	7.3	64 
1975	11	3.4	99 
1975	12	2.2	44 
1976	1	-4.8	48 
1976	2	-2.8	27 
1976	3	-3	4 
1976	4	4	26 
1976	5	10.5	32 
1976	6	14.6	25 
1976	7	17.9	39 
1976	8	16.4	19 
1976	9	9.5	39 
1976	10	5.8	222 
1976	11	2.6	118 
1976	12	-4.1	45 
1977	1	-3.9	86 
1977	2	-7.1	26 
1977	3	0	87 
1977	4	1.8	102 
1977	5	10.7	39 
1977	6	15.2	54 
1977	7	15.3	78 
1977	8	14.7	56 
1977	9	9.4	112 
1977	10	7.9	111 
1977	11	2.2	146 
1977	12	-0.6	54 
1978	1	-1.5	41 
1978	2	-7.3	36 
1978	3	-1.6	104 
1978	4	3.1	21 
1978	5	10.4	18 
1978	6	15	44 
1978	7	14.7	114 
1978	8	14.5	100 
1978	9	8.9	92 
1978	10	6.9	29 
1978	11	5.2	59 
1978	12	-7.3	27 
1979	1	-8.3	14 
1979	2	-8.3	15 
1979	3	-1	126 
1979	4	3.4	73 
1979	5	8	118 
1979	6	15.5	41 
1979	7	14.8	66 
1979	8	13.8	89 
1979	9	10.6	63 
1979	10	4.7	88 
1979	11	1.4	155 
1979	12	-2.3	106 
1980	1	-6.2	23 
1980	2	-8.2	46 
1980	3	-3.4	24 
1980	4	4	9 
1980	5	10.9	38 
1980	6	15.4	129 
1980	7	16.6	49 
1980	8	14.9	84 
1980	9	11.5	108 
1980	10	4.9	153 
1980	11	-0.8	89 
1980	12	-0.4	92 
1981	1	-3.6	38 
1981	2	-3.3	33 
1981	3	-2.4	84 
1981	4	3.6	10 
1981	5	11.4	66 
