Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 84331 E, 6462693 N

Elevation of grid point: 20 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-2.2	145 
1967	2	0.3	194 
1967	3	3.7	133 
1967	4	4.4	98 
1967	5	8.2	143 
1967	6	12.5	73 
1967	7	14.5	110 
1967	8	14.6	181 
1967	9	12.3	191 
1967	10	8.8	348 
1967	11	6.2	291 
1967	12	0.4	147 
1968	1	-2.4	169 
1968	2	-2	91 
1968	3	2.3	159 
1968	4	5	65 
1968	5	8.2	73 
1968	6	13.9	127 
1968	7	14.7	67 
1968	8	15.4	51 
1968	9	12.6	323 
1968	10	7.6	227 
1968	11	2	117 
1968	12	-0.4	77 
1969	1	-0.3	213 
1969	2	-4.4	31 
1969	3	-1.8	34 
1969	4	4	112 
1969	5	8.3	100 
1969	6	14.6	53 
1969	7	14.7	83 
1969	8	16.7	109 
1969	9	12.4	91 
1969	10	8.7	71 
1969	11	2.2	245 
1969	12	-0.9	181 
1970	1	-4.1	169 
1970	2	-7.6	264 
1970	3	-0.8	84 
1970	4	1.8	70 
1970	5	10	12 
1970	6	16	70 
1970	7	13.5	202 
1970	8	15.1	61 
1970	9	10.8	170 
1970	10	7.8	149 
1970	11	3.2	326 
1970	12	1.7	61 
1971	1	1	169 
1971	2	1.7	129 
1971	3	-0.2	89 
1971	4	4.4	45 
1971	5	9.3	98 
1971	6	12.9	27 
1971	7	15.7	66 
1971	8	14	112 
1971	9	11.4	61 
1971	10	8.2	98 
1971	11	3.6	192 
1971	12	4.7	77 
1972	1	-1.6	94 
1972	2	-1.1	101 
1972	3	1.1	128 
1972	4	4.8	173 
1972	5	10.2	116 
1972	6	12.1	133 
1972	7	16.3	80 
1972	8	13.9	145 
1972	9	10	49 
1972	10	7.2	34 
1972	11	4	111 
1972	12	4.6	198 
1973	1	1.9	152 
1973	2	1.7	70 
1973	3	4	31 
1973	4	4.5	82 
1973	5	8.8	171 
1973	6	13	56 
1973	7	16.8	81 
1973	8	13.7	120 
1973	9	11.2	146 
1973	10	5.5	27 
1973	11	2.8	137 
1973	12	1	135 
1974	1	2.9	257 
1974	2	2.2	131 
1974	3	2.3	59 
1974	4	6.7	0 
1974	5	9.9	43 
1974	6	14	53 
1974	7	14	65 
1974	8	14.2	55 
1974	9	12.1	327 
1974	10	6.2	164 
1974	11	4.3	275 
1974	12	3.4	163 
1975	1	3.8	309 
1975	2	0.5	53 
1975	3	1.5	62 
1975	4	4	58 
1975	5	9.9	64 
1975	6	12.5	62 
1975	7	15.7	74 
1975	8	17.4	58 
1975	9	12.1	220 
1975	10	8.4	107 
1975	11	5.3	174 
1975	12	4.3	100 
1976	1	0.2	144 
1976	2	0.2	78 
1976	3	-1.1	43 
1976	4	4.6	36 
1976	5	9.3	87 
1976	6	13.3	29 
1976	7	16.8	65 
1976	8	15.8	5 
1976	9	10.3	185 
1976	10	7.8	521 
1976	11	4.4	212 
1976	12	-1.7	108 
