Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 225728 E, 6566677 N

Elevation of grid point: 80 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-5.9	108 
1967	2	-2.7	151 
1967	3	2.6	83 
1967	4	3.8	86 
1967	5	8	129 
1967	6	13.9	65 
1967	7	15.4	41 
1967	8	14.9	120 
1967	9	11.5	105 
1967	10	7.4	273 
1967	11	4.6	169 
1967	12	-2.2	122 
1968	1	-5.5	100 
1968	2	-4.7	96 
1968	3	0.7	53 
1968	4	5	46 
1968	5	8.4	81 
1968	6	14.9	157 
1968	7	15	61 
1968	8	15.5	29 
1968	9	11.6	134 
1968	10	5.9	155 
1968	11	-1.5	118 
1968	12	-3.5	58 
1969	1	-2.9	298 
1969	2	-7.2	44 
1969	3	-3.6	7 
1969	4	3.3	112 
1969	5	8.8	69 
1969	6	15.8	75 
1969	7	15.9	69 
1969	8	17.1	47 
1969	9	11.9	96 
1969	10	7.6	74 
1969	11	0.2	141 
1969	12	-3.1	39 
1970	1	-6.9	64 
1970	2	-10.3	66 
1970	3	-1.9	65 
1970	4	1.1	102 
1970	5	10.3	3 
1970	6	17.3	83 
1970	7	14	129 
1970	8	15.1	97 
1970	9	9.9	119 
1970	10	6.5	182 
1970	11	0.4	375 
1970	12	-0.2	42 
1971	1	-1.6	105 
1971	2	0.2	73 
1971	3	-2.3	83 
1971	4	3.5	38 
1971	5	9.9	82 
1971	6	13.6	55 
1971	7	16.3	62 
1971	8	14.2	82 
1971	9	10.8	42 
1971	10	7.2	36 
1971	11	1.1	158 
1971	12	2.7	60 
1972	1	-5.4	45 
1972	2	-3.4	55 
1972	3	-0.8	126 
1972	4	4.2	101 
1972	5	10.2	78 
1972	6	13.1	115 
1972	7	17.1	99 
1972	8	14.1	188 
1972	9	9.7	96 
1972	10	6.7	33 
1972	11	2.5	31 
1972	12	3	110 
1973	1	0.1	102 
1973	2	0.2	63 
1973	3	3.1	33 
1973	4	3.8	61 
1973	5	9.2	116 
1973	6	14.5	52 
1973	7	17.4	103 
1973	8	13.9	90 
1973	9	9.9	148 
1973	10	4.2	30 
1973	11	0.6	101 
1973	12	-1.4	104 
1974	1	1.1	178 
1974	2	0.6	80 
1974	3	0.8	59 
1974	4	6.8	0 
1974	5	10.4	43 
1974	6	14.5	55 
1974	7	14.6	114 
1974	8	14.4	61 
1974	9	11.7	243 
1974	10	4.8	192 
1974	11	2.3	204 
1974	12	1	69 
1975	1	1.5	231 
1975	2	-1.9	41 
1975	3	0.4	36 
1975	4	3.4	47 
1975	5	10	40 
1975	6	13.3	23 
1975	7	16.8	37 
1975	8	18.1	52 
1975	9	11.8	225 
1975	10	7.3	98 
1975	11	3.4	151 
1975	12	2.8	72 
1976	1	-2.3	30 
1976	2	-2.1	74 
1976	3	-2	11 
1976	4	4.2	28 
1976	5	9.9	79 
1976	6	14.4	24 
1976	7	17.7	37 
1976	8	16.6	9 
1976	9	9.4	89 
1976	10	5.3	342 
1976	11	2.1	191 
1976	12	-3.6	76 
1977	1	-3.6	126 
1977	2	-6.4	88 
1977	3	0.1	88 
1977	4	1.6	123 
1977	5	10	43 
1977	6	14.4	100 
1977	7	15.3	96 
1977	8	14.5	39 
1977	9	9.8	102 
1977	10	7.6	107 
1977	11	2.9	156 
1977	12	-0.4	129 
1978	1	-0.8	131 
1978	2	-6.5	84 
1978	3	-1.6	160 
1978	4	3	26 
1978	5	10.2	40 
1978	6	14.3	40 
1978	7	14.1	164 
1978	8	14.5	102 
1978	9	9.2	113 
1978	10	7.2	48 
1978	11	5.4	36 
1978	12	-6.8	31 
1979	1	-7.8	35 
1979	2	-6.3	13 
1979	3	-1	119 
1979	4	3.2	86 
1979	5	7.1	126 
1979	6	14.5	56 
1979	7	14.5	100 
1979	8	13.2	123 
1979	9	10.4	48 
1979	10	4.9	93 
1979	11	1	199 
1979	12	-2.1	113 
1980	1	-5.8	50 
1980	2	-8	45 
1980	3	-3	50 
1980	4	4.2	15 
1980	5	11	90 
1980	6	15.4	132 
1980	7	16.3	76 
1980	8	14.7	121 
1980	9	11.5	124 
1980	10	5.1	213 
1980	11	-0.3	47 
1980	12	0.2	76 
1981	1	-2.4	17 
1981	2	-2.4	31 
1981	3	-2.4	93 
1981	4	4.1	11 
1981	5	10.9	116 
1981	6	12.3	116 
1981	7	15.3	149 
1981	8	14.6	13 
1981	9	11.7	145 
1981	10	5.7	179 
1981	11	2.3	172 
1981	12	-8	64 
1982	1	-7.1	35 
1982	2	-3.4	53 
1982	3	1.5	139 
1982	4	5	24 
1982	5	9	160 
1982	6	13.7	21 
1982	7	17	51 
1982	8	16	145 
1982	9	11.8	127 
1982	10	7	151 
1982	11	3.8	243 
1982	12	-0.1	183 
1983	1	2.6	50 
1983	2	-3.9	44 
1983	3	1.3	98 
1983	4	4.7	77 
1983	5	9.3	165 
1983	6	13.3	50 
1983	7	16.8	50 
