Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 260973 E, 6652759 N

Elevation of grid point: 84 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1985	3	-1.3	77 
1985	4	2.1	78 
1985	5	11.2	33 
1985	6	14.2	95 
1985	7	15.9	121 
1985	8	14.2	167 
1985	9	8.3	131 
1985	10	6.8	36 
1985	11	-1.4	47 
1985	12	-6.7	76 
1986	1	-7.6	69 
1986	2	-8	1 
1986	3	-0.3	56 
1986	4	2.2	24 
1986	5	10.7	69 
1986	6	15.9	36 
1986	7	16.3	58 
1986	8	12.7	135 
1986	9	7.6	30 
1986	10	5.9	77 
1986	11	3.6	79 
1986	12	-1.6	115 
1987	1	-11.1	18 
1987	2	-4.8	25 
1987	3	-5.1	81 
1987	4	4.5	22 
1987	5	9.1	51 
1987	6	11.7	133 
1987	7	16.4	44 
1987	8	12.8	87 
1987	9	9	129 
1987	10	7.4	182 
1987	11	0.5	104 
1987	12	-3.1	23 
1988	1	0.5	144 
1988	2	-1.8	94 
1988	3	-2.1	111 
1988	4	2.8	43 
1988	5	11.8	25 
1988	6	18.4	36 
1988	7	16.2	183 
1988	8	14.6	229 
1988	9	11.6	119 
1988	10	4.6	84 
1988	11	-1.4	27 
1988	12	-3.4	29 
1989	1	2.1	12 
1989	2	2.1	48 
1989	3	2.9	85 
1989	4	5	90 
1989	5	10.7	39 
1989	6	14.8	64 
1989	7	16.9	58 
1989	8	13.7	182 
1989	9	11	54 
1989	10	5.8	62 
1989	11	2.6	76 
1989	12	-2.8	36 
1990	1	0.2	80 
1990	2	3.2	91 
1990	3	3.4	22 
1990	4	6	67 
1990	5	12.3	11 
1990	6	15.1	93 
1990	7	16.5	70 
1990	8	15.9	67 
1990	9	9.7	61 
1990	10	5.7	80 
1990	11	-0.2	49 
1990	12	-1	90 
1991	1	-3.3	63 
1991	2	-4.8	25 
1991	3	1.4	67 
1991	4	4.9	24 
1991	5	10.4	4 
1991	6	11.6	101 
1991	7	18	46 
1991	8	16.4	35 
1991	9	10.8	72 
1991	10	6	66 
1991	11	2	120 
1991	12	-0.1	22 
1992	1	-0.6	15 
1992	2	-0.7	23 
1992	3	2.2	72 
1992	4	3.8	63 
1992	5	12.7	38 
1992	6	17.8	36 
1992	7	16.2	91 
1992	8	13.9	140 
1992	9	10.5	68 
1992	10	2.9	37 
1992	11	0.8	146 
1992	12	-1	54 
1993	1	-0.6	46 
1993	2	-1.2	45 
1993	3	0.6	5 
1993	4	5.7	34 
1993	5	12.3	61 
1993	6	13.8	33 
1993	7	15.1	107 
1993	8	13.3	115 
1993	9	9	29 
1993	10	4.3	134 
1993	11	-0.6	111 
1993	12	-3.5	70 
1994	1	-4.3	69 
1994	2	-7.9	20 
1994	3	-0.1	51 
1994	4	6	86 
1994	5	11.1	1 
1994	6	13.8	51 
1994	7	20.2	15 
1994	8	16.4	152 
1994	9	10.4	83 
1994	10	5.2	46 
1994	11	1.8	43 
1994	12	-0.1	76 
1995	1	-3	113 
1995	2	-1	86 
1995	3	1	46 
1995	4	3.9	45 
1995	5	9.7	38 
1995	6	15.3	100 
1995	7	16.5	103 
1995	8	18	16 
1995	9	11.3	94 
1995	10	8.8	53 
1995	11	-0.3	23 
1995	12	-6.3	10 
1996	1	-5.1	40 
1996	2	-6.8	35 
1996	3	-0.8	0 
1996	4	4.7	27 
1996	5	8.4	79 
1996	6	14.4	49 
1996	7	16	40 
1996	8	18.3	77 
1996	9	10.3	98 
1996	10	7.7	110 
1996	11	0.4	97 
1996	12	-4.4	49 
1997	1	-4.2	21 
1997	2	-0.8	72 
1997	3	1.9	12 
1997	4	4.9	4 
1997	5	9.2	66 
1997	6	16.3	71 
1997	7	19.5	46 
1997	8	20.4	56 
1997	9	12.6	95 
1997	10	4.8	75 
1997	11	1.5	52 
1997	12	-1.1	48 
1998	1	-1	50 
1998	2	0.9	27 
1998	3	0.3	49 
1998	4	4.2	96 
1998	5	11.6	20 
1998	6	13.4	125 
1998	7	15.5	83 
1998	8	14.5	118 
1998	9	12.5	82 
1998	10	5.4	107 
1998	11	-0.9	35 
1998	12	-0.9	45 
1999	1	-2.4	95 
1999	2	-2.7	39 
1999	3	0.3	138 
1999	4	6.5	52 
1999	5	9.6	44 
1999	6	14	149 
1999	7	17.3	72 
1999	8	16.2	32 
1999	9	14.3	167 
1999	10	6.5	99 
1999	11	4.1	31 
1999	12	-2.5	71 
2000	1	-0.6	30 
2000	2	-0.9	35 
2000	3	1.8	29 
2000	4	5.9	82 
2000	5	12.7	96 
2000	6	13.3	79 
2000	7	16.3	77 
2000	8	15.5	147 
2000	9	11.3	55 
2000	10	9.5	199 
2000	11	5.7	288 
2000	12	1.4	95 
2001	1	-3.1	85 
2001	2	-5.4	28 
2001	3	-2	44 
2001	4	4.2	89 
2001	5	11.8	84 
2001	6	14.6	47 
2001	7	17.7	86 
2001	8	15.9	98 
2001	9	11.8	71 
2001	10	8.8	154 
2001	11	2	39 
2001	12	-2.9	33 
2002	1	-2.9	79 
2002	2	0.3	61 
2002	3	1.9	34 
2002	4	6.8	44 
2002	5	12.7	104 
2002	6	16.4	63 
2002	7	17.2	138 
2002	8	20.2	37 
2002	9	13.2	97 
2002	10	3.6	103 
2002	11	-1.2	81 
2002	12	-5.5	30 
2003	1	-3.9	42 
2003	2	-2.8	60 
2003	3	1.4	32 
2003	4	5.7	48 
2003	5	10	88 
2003	6	16.2	81 
2003	7	18.8	111 
2003	8	17.4	67 
2003	9	12.5	68 
2003	10	4.1	34 
2003	11	2.7	67 
2003	12	0.6	62 
2004	1	-4.1	114 
2004	2	-1.4	25 
2004	3	1.6	39 
2004	4	7.3	59 
2004	5	12.3	43 
2004	6	14.2	80 
2004	7	15.9	56 
2004	8	18	85 
2004	9	12.6	107 
2004	10	6.6	105 
2004	11	1.2	49 
2004	12	0.3	35 
2005	1	1.4	38 
2005	2	-1.5	11 
2005	3	-1.9	26 
2005	4	6.2	32 
2005	5	9.3	102 
2005	6	13.9	44 
2005	7	18.4	87 
2005	8	15.3	109 
2005	9	11.6	40 
2005	10	6.9	94 
2005	11	4.3	120 
2005	12	-1.4	43 
2006	1	-2.9	42 
2006	2	-3.5	68 
2006	3	-3.2	51 
2006	4	4.5	59 
2006	5	11.8	81 
2006	6	15.8	60 
2006	7	20	39 
2006	8	18	119 
2006	9	15.1	59 
2006	10	8.6	169 
2006	11	3.9	153 
2006	12	2.8	71 
2007	1	-0.9	74 
2007	2	-3.4	43 
2007	3	4.1	32 
2007	4	7.6	50 
2007	5	10.9	87 
2007	6	17.1	139 
2007	7	16	193 
2007	8	16.6	66 
2007	9	11.1	68 
2007	10	7.1	18 
2007	11	1.6	90 
2007	12	-1.1	53 
2008	1	0.6	114 
2008	2	1.7	79 
2008	3	0.7	80 
2008	4	6.6	71 
2008	5	12.2	22 
2008	6	16	54 
2008	7	18.3	163 
2008	8	15.4	183 
2008	9	10.9	48 
2008	10	7	135 
2008	11	2.2	74 
2008	12	-1	33 
2009	1	-2.4	63 
2009	2	-5.1	71 
2009	3	0.9	60 
2009	4	7.7	56 
2009	5	11.9	77 
2009	6	15.7	33 
2009	7	17.5	166 
2009	8	16.2	152 
2009	9	13.1	34 
2009	10	4.6	56 
2009	11	3.7	130 
2009	12	-3.7	72 
2010	1	-7.9	15 
2010	2	-6.6	40 
2010	3	0.3	40 
2010	4	5.9	60 
2010	5	10.8	32 
2010	6	15.3	80 
2010	7	17.9	121 
2010	8	16.1	163 
2010	9	11.4	91 
2010	10	5.8	87 
2010	11	-1.7	26 
2010	12	-9.1	16 
2011	1	-3.3	50 
2011	2	-5	56 
2011	3	0.6	19 
2011	4	9.2	42 
2011	5	11.6	70 
2011	6	15.8	162 
2011	7	17.9	114 
2011	8	16.2	191 
2011	9	12.7	153 
2011	10	7.8	77 
2011	11	4.7	17 
2011	12	0.8	75 
2012	1	-2.4	57 
2012	2	-2.6	15 
2012	3	5.7	19 
2012	4	4.8	75 
2012	5	12.2	63 
2012	6	13.5	100 
2012	7	16.3	153 
2012	8	16.1	102 
2012	9	11.3	86 
2012	10	5.4	122 
2012	11	3.2	153 
2012	12	-5.4	63 
2013	1	-4.9	43 
2013	2	-3.4	19 
2013	3	-2.3	9 
2013	4	4.2	44 
2013	5	12.5	93 
2013	6	15	131 
2013	7	18.4	23 
2013	8	16.3	124 
2013	9	12.2	44 
2013	10	7.4	94 
2013	11	2.5	54 
2013	12	1.7	112 
2014	1	-2.7	73 
2014	2	1.5	129 
2014	3	4.1	60 
2014	4	7.7	58 
2014	5	11.8	60 
2014	6	15.9	108 
2014	7	20.7	54 
2014	8	16	116 
2014	9	13.2	43 
2014	10	9	215 
