Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 264918 E, 6652911 N

Elevation of grid point: 160 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-7.7	74 
1967	2	-3.8	77 
1967	3	1.6	58 
1967	4	3.7	45 
1967	5	8.3	102 
1967	6	14.2	85 
1967	7	15.5	57 
1967	8	15.2	119 
1967	9	11	69 
1967	10	6.2	154 
1967	11	3.2	111 
1967	12	-4.2	97 
1968	1	-7.5	64 
1968	2	-6.1	64 
1968	3	-0.4	45 
1968	4	5.1	24 
1968	5	8.5	62 
1968	6	15.6	90 
1968	7	15.3	77 
1968	8	15.8	31 
1968	9	11.2	76 
1968	10	4.3	117 
1968	11	-2.8	61 
1968	12	-4.3	22 
1969	1	-3.7	96 
1969	2	-8.2	22 
1969	3	-5	7 
1969	4	3.5	55 
1969	5	9.4	62 
1969	6	16.6	30 
1969	7	16.3	94 
1969	8	17.8	41 
1969	9	10.9	75 
1969	10	6.5	26 
1969	11	-2.1	73 
1969	12	-4.9	41 
1970	1	-8	29 
1970	2	-11.6	16 
1970	3	-2.3	31 
1970	4	1.3	62 
1970	5	10.9	10 
1970	6	17.6	63 
1970	7	13.9	164 
1970	8	15.5	42 
1970	9	9.5	79 
1970	10	5.8	106 
1970	11	-1.1	158 
1970	12	-1.7	24 
1971	1	-2.8	64 
1971	2	-1	41 
1971	3	-3.2	68 
1971	4	3.8	28 
1971	5	10.5	61 
1971	6	13.8	51 
1971	7	16.4	82 
1971	8	14.2	64 
1971	9	10.1	44 
1971	10	6	46 
1971	11	-1.3	94 
1971	12	0.6	39 
1972	1	-6.5	30 
1972	2	-3.7	46 
1972	3	-0.9	51 
1972	4	4.2	77 
1972	5	10.6	65 
1972	6	13.6	128 
1972	7	17.7	89 
1972	8	14.1	129 
1972	9	9	44 
1972	10	5.7	22 
1972	11	1	14 
1972	12	1.5	71 
1973	1	-0.4	40 
1973	2	-1.2	60 
1973	3	2.3	15 
1973	4	3	60 
1973	5	9.7	67 
1973	6	14.9	47 
1973	7	17.7	116 
1973	8	14.1	52 
1973	9	9.2	82 
1973	10	2.6	15 
1973	11	-1.1	41 
1973	12	-3.3	74 
1974	1	-0.4	92 
1974	2	-0.3	49 
1974	3	0.4	34 
1974	4	6.5	0 
1974	5	10.9	28 
1974	6	14.4	58 
1974	7	14.7	116 
1974	8	14.5	65 
1974	9	11.1	199 
1974	10	4.3	94 
1974	11	1.2	121 
1974	12	-0.9	50 
1975	1	0	122 
1975	2	-4.2	18 
1975	3	-0.3	37 
1975	4	3.2	32 
1975	5	10.8	40 
1975	6	13.4	34 
1975	7	17.5	55 
1975	8	17.7	68 
1975	9	11.2	118 
1975	10	6.4	72 
1975	11	2.4	88 
1975	12	0.4	32 
1976	1	-5.2	33 
1976	2	-3.3	49 
1976	3	-2.6	7 
1976	4	4	22 
1976	5	10.7	46 
1976	6	15.1	26 
1976	7	17.8	30 
1976	8	17	13 
1976	9	8.8	46 
1976	10	4.5	216 
1976	11	0.5	106 
1976	12	-4.7	64 
1977	1	-4.5	98 
1977	2	-7	42 
1977	3	0.1	57 
1977	4	1.6	101 
1977	5	10.6	29 
1977	6	14.9	90 
1977	7	15.8	62 
1977	8	15	49 
1977	9	9.1	52 
1977	10	6.7	68 
1977	11	1.5	111 
1977	12	-2	68 
1978	1	-2.7	75 
1978	2	-7.9	47 
1978	3	-2	110 
1978	4	3.2	22 
1978	5	10.7	13 
1978	6	15.6	38 
1978	7	14.6	159 
1978	8	14.5	84 
1978	9	8.3	84 
1978	10	5.6	26 
1978	11	3.8	33 
1978	12	-8.2	39 
1979	1	-8.6	19 
1979	2	-7.6	22 
1979	3	-1.2	120 
1979	4	3.4	86 
1979	5	7.8	65 
1979	6	15.6	41 
1979	7	15	96 
1979	8	13.6	101 
1979	9	9.6	70 
1979	10	4	73 
1979	11	-0.6	132 
1979	12	-3.6	67 
1980	1	-6.9	30 
1980	2	-8.6	34 
1980	3	-3.2	42 
1980	4	4.5	6 
1980	5	11.5	59 
1980	6	15.5	125 
1980	7	16.7	62 
1980	8	14.7	75 
1980	9	10.9	90 
1980	10	4	130 
1980	11	-2.4	39 
1980	12	-1.9	63 
1981	1	-4.5	20 
1981	2	-4.6	29 
1981	3	-3.1	67 
1981	4	4	10 
1981	5	11.3	63 
1981	6	12.3	79 
1981	7	15.6	112 
1981	8	14.6	14 
1981	9	11.6	73 
1981	10	4.5	93 
1981	11	0.2	123 
1981	12	-9.3	57 
1982	1	-8.4	28 
1982	2	-4.1	28 
1982	3	0.9	99 
1982	4	4.4	38 
1982	5	9	77 
1982	6	13.5	40 
1982	7	17.2	37 
1982	8	15.7	81 
1982	9	11	109 
1982	10	5.8	79 
1982	11	2.5	138 
1982	12	-2	121 
1983	1	0.3	34 
1983	2	-5	24 
1983	3	0.7	45 
1983	4	4.8	53 
1983	5	10.1	111 
1983	6	13.8	36 
1983	7	17.1	45 
1983	8	15.8	26 
1983	9	10.8	162 
1983	10	6	109 
1983	11	1.1	20 
1983	12	-1.9	64 
1984	1	-5.4	94 
1984	2	-3.3	37 
1984	3	-2.3	31 
1984	4	4.7	31 
1984	5	12	52 
1984	6	14.3	95 
1984	7	15.5	75 
1984	8	15.7	72 
