Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 196868 E, 6949321 N

Elevation of grid point: 460 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-6.2	122 
1967	2	-2.7	114 
1967	3	1.2	141 
1967	4	1.3	94 
1967	5	7.1	26 
1967	6	10.6	31 
1967	7	12.6	52 
1967	8	11.9	70 
1967	9	8.8	6 
1967	10	4.3	68 
1967	11	2.3	84 
1967	12	-3.6	252 
1968	1	-5.3	168 
1968	2	-5.3	120 
1968	3	-1.4	135 
1968	4	1.3	47 
1968	5	5.8	41 
1968	6	11.8	29 
1968	7	12.7	35 
1968	8	12.1	18 
1968	9	9.5	17 
1968	10	3.1	85 
1968	11	-3.6	18 
1968	12	-3.9	34 
1969	1	-3.8	44 
1969	2	-8.6	11 
1969	3	-5.2	60 
1969	4	3.5	62 
1969	5	8.5	28 
1969	6	13.5	26 
1969	7	13.2	75 
1969	8	15.4	64 
1969	9	8	118 
1969	10	5.5	178 
1969	11	-3.1	112 
1969	12	-5.2	55 
1970	1	-5.4	27 
1970	2	-8.4	52 
1970	3	-2.9	59 
1970	4	-0.7	26 
1970	5	8.3	8 
1970	6	14.3	26 
1970	7	12	131 
1970	8	12.7	29 
1970	9	7.8	81 
1970	10	5	133 
1970	11	-2.6	82 
1970	12	-1.8	121 
1971	1	-1.7	27 
1971	2	-1.2	131 
1971	3	-3	93 
1971	4	2.1	16 
1971	5	9.3	8 
1971	6	10.5	125 
1971	7	12.3	72 
1971	8	12	19 
1971	9	7.3	83 
1971	10	4.2	125 
1971	11	-1.5	188 
1971	12	1.3	179 
1972	1	-6.2	1 
1972	2	-4.5	1 
1972	3	0.3	93 
1972	4	2.6	88 
1972	5	8.8	19 
1972	6	12.3	92 
1972	7	14.4	39 
1972	8	11.8	42 
1972	9	6.4	51 
1972	10	4.1	194 
1972	11	0.1	92 
1972	12	2	4 
1973	1	1.3	39 
1973	2	-3.6	80 
1973	3	1.9	185 
1973	4	0.1	159 
1973	5	7.3	88 
1973	6	11.7	35 
1973	7	13.8	83 
1973	8	10.7	49 
1973	9	7.2	101 
1973	10	2	110 
1973	11	-2.1	213 
1973	12	-2.2	168 
1974	1	0.8	63 
1974	2	-1.2	17 
1974	3	-1.4	5 
1974	4	3.2	67 
1974	5	8.2	42 
1974	6	11.5	25 
1974	7	11.4	75 
1974	8	11.4	43 
1974	9	9.2	29 
1974	10	2.4	97 
1974	11	-1.3	7 
1974	12	-0.4	89 
1975	1	-0.3	136 
1975	2	-1.5	47 
1975	3	-1.3	50 
1975	4	1.1	61 
1975	5	7.4	85 
1975	6	10.1	26 
1975	7	13.3	51 
1975	8	13.3	21 
1975	9	8.8	50 
1975	10	5.3	122 
1975	11	2	62 
1975	12	0.4	574 
1976	1	-5	266 
1976	2	-3.7	61 
1976	3	-4.2	94 
1976	4	0.9	81 
1976	5	8.6	22 
1976	6	11.1	53 
1976	7	13.1	70 
1976	8	12	33 
1976	9	4.9	78 
1976	10	4.3	2 
1976	11	0.3	106 
1976	12	-6.7	86 
1977	1	-7.6	64 
1977	2	-7.8	26 
1977	3	-0.5	53 
1977	4	0.2	84 
1977	5	7	58 
1977	6	10.4	33 
1977	7	12.3	51 
1977	8	12.2	20 
1977	9	6.4	50 
1977	10	6.5	20 
1977	11	0.8	18 
1977	12	0.1	21 
1978	1	-3.5	29 
1978	2	-8	56 
1978	3	-1.6	27 
1978	4	1.2	16 
1978	5	8.5	2 
1978	6	12.7	33 
1978	7	13.1	38 
1978	8	12.3	50 
1978	9	6.7	95 
1978	10	4.7	83 
1978	11	1.5	77 
1978	12	-7.6	9 
1979	1	-8.6	10 
1979	2	-5.5	56 
1979	3	-0.9	19 
1979	4	2.7	10 
1979	5	6.6	17 
1979	6	13.3	25 
1979	7	11.5	50 
1979	8	12	43 
1979	9	7.5	42 
1979	10	3.9	20 
1979	11	-0.9	32 
1979	12	-4	44 
1980	1	-6.4	33 
1980	2	-4.9	15 
1980	3	-2.4	59 
1980	4	3.3	45 
1980	5	8.4	13 
1980	6	13.8	44 
