Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 255499 E, 6652819 N

Elevation of grid point: 120 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8.1	65 
1967	2	-4.2	58 
1967	3	1.3	59 
1967	4	3.5	52 
1967	5	8	89 
1967	6	14.3	65 
1967	7	15.7	50 
1967	8	15.3	132 
1967	9	11.3	77 
1967	10	6.2	154 
1967	11	2.8	112 
1967	12	-4.4	67 
1968	1	-7.7	50 
1968	2	-6.4	52 
1968	3	-0.8	32 
1968	4	5	20 
1968	5	8.5	58 
1968	6	15.7	95 
1968	7	15.4	98 
1968	8	16	27 
1968	9	11.4	83 
1968	10	4.4	111 
1968	11	-2.9	59 
1968	12	-4.4	27 
1969	1	-4.1	117 
1969	2	-8.8	26 
1969	3	-5.2	5 
1969	4	3.4	77 
1969	5	9.3	55 
1969	6	16.9	41 
1969	7	16.5	66 
1969	8	17.9	37 
1969	9	11.3	71 
1969	10	6.6	28 
1969	11	-2.3	71 
1969	12	-5.4	42 
1970	1	-8.5	35 
1970	2	-12.6	26 
1970	3	-3	48 
1970	4	1.1	68 
1970	5	10.7	13 
1970	6	17.8	73 
1970	7	13.9	174 
1970	8	15.3	52 
1970	9	9.4	80 
1970	10	5.4	106 
1970	11	-1.6	215 
1970	12	-2.5	30 
1971	1	-3.4	80 
1971	2	-1.9	65 
1971	3	-3.7	85 
1971	4	3.4	26 
1971	5	10.2	61 
1971	6	13.7	54 
1971	7	16.4	81 
1971	8	14	47 
1971	9	9.8	40 
1971	10	5.6	46 
1971	11	-1.9	88 
1971	12	-0.3	43 
1972	1	-7.1	37 
1972	2	-4.4	45 
1972	3	-1.7	65 
1972	4	3.6	74 
1972	5	10.3	77 
1972	6	13.4	121 
1972	7	17.6	71 
1972	8	14	122 
1972	9	8.7	39 
1972	10	5.2	31 
1972	11	0.3	14 
1972	12	0.5	74 
1973	1	-1	48 
1973	2	-2.1	62 
1973	3	1.5	16 
1973	4	2.7	68 
1973	5	9.4	73 
1973	6	14.9	41 
1973	7	17.8	129 
1973	8	13.9	66 
1973	9	8.9	67 
1973	10	2.2	11 
1973	11	-1.8	42 
1973	12	-4	70 
1974	1	-1.2	106 
1974	2	-1	59 
1974	3	-0.3	36 
1974	4	6.3	0 
