Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 279460 E, 6655496 N

Elevation of grid point: 120 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8.2	49 
1967	2	-4	60 
1967	3	1.4	58 
1967	4	3.4	32 
1967	5	8.1	98 
1967	6	13.9	71 
1967	7	15.2	56 
1967	8	14.8	81 
1967	9	10.7	77 
1967	10	6.2	164 
1967	11	3.2	98 
1967	12	-4.3	83 
1968	1	-7.7	42 
1968	2	-6.3	61 
1968	3	-0.6	39 
1968	4	4.8	25 
1968	5	8.1	61 
1968	6	15.3	107 
1968	7	14.9	67 
1968	8	15.3	30 
1968	9	10.8	64 
1968	10	4.2	115 
1968	11	-3.4	77 
1968	12	-4.6	33 
1969	1	-4.2	96 
1969	2	-9	24 
1969	3	-5.2	10 
1969	4	3.2	65 
1969	5	9.2	57 
1969	6	16.5	19 
1969	7	16.1	63 
1969	8	17.5	41 
1969	9	10.7	81 
1969	10	6.5	28 
1969	11	-2.4	81 
1969	12	-5.1	35 
1970	1	-8.7	32 
1970	2	-12	18 
1970	3	-2.5	37 
1970	4	1	76 
1970	5	10.5	12 
1970	6	17.4	59 
1970	7	13.6	141 
1970	8	15.2	51 
1970	9	9.2	90 
1970	10	5.6	91 
1970	11	-1.4	138 
1970	12	-1.8	23 
1971	1	-3	57 
1971	2	-1.3	44 
1971	3	-3.3	57 
1971	4	3.4	30 
1971	5	10.4	57 
1971	6	13.6	46 
1971	7	16.2	70 
1971	8	14.1	53 
1971	9	10.1	45 
1971	10	5.9	38 
1971	11	-1.2	95 
1971	12	0.8	37 
1972	1	-7.1	31 
1972	2	-4.2	51 
1972	3	-1	43 
1972	4	3.9	67 
1972	5	10.4	67 
1972	6	13.4	113 
1972	7	17.5	74 
1972	8	13.9	120 
1972	9	8.9	43 
1972	10	5.6	21 
1972	11	1	21 
1972	12	1.6	79 
1973	1	-0.4	47 
1973	2	-1.4	70 
1973	3	2.2	17 
1973	4	2.6	61 
1973	5	9.4	75 
1973	6	14.9	51 
1973	7	17.5	151 
1973	8	13.8	50 
1973	9	8.8	100 
1973	10	2.5	22 
1973	11	-1.3	46 
1973	12	-3.5	75 
1974	1	-0.3	81 
1974	2	-0.3	53 
1974	3	0.3	46 
1974	4	6.2	0 
1974	5	10.6	25 
1974	6	13.9	61 
1974	7	14.5	101 
1974	8	14.2	80 
1974	9	10.8	186 
1974	10	3.7	108 
1974	11	0.9	120 
1974	12	-0.7	51 
1975	1	-0.1	135 
1975	2	-4.2	16 
1975	3	-0.4	40 
1975	4	2.9	29 
1975	5	10.6	39 
1975	6	13.4	14 
1975	7	17.4	49 
1975	8	17.5	65 
1975	9	11	121 
1975	10	6.2	82 
1975	11	2.2	92 
1975	12	0.6	40 
1976	1	-5.2	34 
1976	2	-3.6	38 
1976	3	-2.8	6 
1976	4	3.7	24 
1976	5	10.5	37 
1976	6	14.7	23 
1976	7	17.4	34 
1976	8	16.8	21 
1976	9	8.5	65 
1976	10	4.3	213 
1976	11	0.5	101 
1976	12	-5.3	65 
1977	1	-5	102 
1977	2	-7.7	33 
1977	3	0	55 
1977	4	1.2	111 
1977	5	10.2	36 
1977	6	14.7	101 
1977	7	15.3	75 
1977	8	14.6	46 
1977	9	8.9	59 
1977	10	6.6	78 
1977	11	1.2	114 
1977	12	-2	57 
1978	1	-2.7	78 
1978	2	-8.5	55 
1978	3	-2.2	112 
1978	4	2.8	18 
1978	5	10.4	13 
1978	6	15.1	62 
1978	7	14.3	117 
1978	8	14.1	92 
1978	9	7.9	86 
1978	10	5.7	31 
1978	11	3.8	40 
1978	12	-8.7	37 
1979	1	-9.2	18 
1979	2	-8.1	22 
1979	3	-1.6	92 
1979	4	3.1	85 
1979	5	7.7	83 
1979	6	15.6	40 
1979	7	14.6	95 
1979	8	13.3	102 
1979	9	9.5	54 
1979	10	3.9	91 
1979	11	-0.6	137 
1979	12	-3.9	65 
1980	1	-7.4	32 
1980	2	-9.2	29 
1980	3	-3.8	39 
1980	4	4.3	10 
1980	5	11.1	86 
1980	6	15.2	106 
1980	7	16.3	65 
1980	8	14.4	107 
1980	9	10.7	74 
1980	10	3.6	149 
1980	11	-2.6	45 
1980	12	-1.8	65 
1981	1	-4.5	20 
1981	2	-4.8	30 
1981	3	-3.5	76 
1981	4	3.8	9 
1981	5	11.1	67 
1981	6	12.1	98 
1981	7	15.2	100 
1981	8	14.3	17 
1981	9	11.3	65 
1981	10	4.6	95 
1981	11	0	127 
1981	12	-9.7	52 
1982	1	-9	29 
1982	2	-4.2	34 
1982	3	0.9	91 
1982	4	4.3	40 
1982	5	8.8	83 
1982	6	13.3	43 
1982	7	17.1	52 
1982	8	15.7	84 
1982	9	10.8	96 
1982	10	5.6	87 
1982	11	2.5	139 
1982	12	-2.1	110 
1983	1	0	42 
1983	2	-5.7	14 
1983	3	0.4	37 
1983	4	4.3	55 
1983	5	9.7	115 
1983	6	13.3	40 
1983	7	16.7	45 
1983	8	15.3	23 
1983	9	10.4	151 
1983	10	5.8	92 
1983	11	1	20 
1983	12	-2	63 
1984	1	-6	80 
1984	2	-3.7	31 
1984	3	-2.9	40 
1984	4	4.2	40 
1984	5	11.6	64 
1984	6	13.9	103 
1984	7	14.9	77 
1984	8	15.1	44 
1984	9	8.8	95 
1984	10	6.8	154 
1984	11	2.3	68 
1984	12	0.6	76 
1985	1	-9.6	61 
1985	2	-11.1	40 
1985	3	-1.7	89 
1985	4	1.2	74 
1985	5	10.4	27 
1985	6	13.5	94 
1985	7	15	115 
1985	8	13.5	138 
1985	9	7.6	122 
1985	10	6.6	35 
1985	11	-1.9	53 
1985	12	-7.7	94 
1986	1	-8.4	86 
1986	2	-9.4	3 
1986	3	-0.4	74 
1986	4	1.4	41 
1986	5	10	57 
1986	6	15.4	31 
1986	7	15.9	31 
1986	8	11.9	144 
1986	9	6.8	28 
1986	10	5.6	86 
1986	11	3.5	94 
1986	12	-1.9	106 
1987	1	-12.4	22 
1987	2	-5.6	45 
1987	3	-6	78 
1987	4	3.9	22 
1987	5	8.5	52 
1987	6	10.9	127 
1987	7	15.6	45 
1987	8	12	106 
1987	9	8.3	102 
1987	10	7	205 
1987	11	0.2	104 
1987	12	-3.7	29 
1988	1	0.6	136 
1988	2	-2	107 
1988	3	-3	97 
1988	4	1.9	46 
1988	5	10.9	32 
1988	6	17.5	43 
1988	7	15.5	188 
1988	8	13.9	172 
1988	9	11.1	125 
1988	10	4.1	89 
1988	11	-1.9	34 
1988	12	-5	37 
1989	1	1.9	13 
1989	2	2	53 
1989	3	2.4	99 
1989	4	4.2	79 
1989	5	9.8	33 
1989	6	13.9	64 
1989	7	15.8	95 
1989	8	12.8	170 
1989	9	9.9	42 
1989	10	5.1	54 
1989	11	2	70 
1989	12	-3.7	46 
1990	1	0.1	93 
1990	2	3.2	112 
1990	3	3.1	28 
1990	4	4.9	76 
1990	5	11.1	13 
1990	6	14	79 
1990	7	15.1	61 
1990	8	14.7	57 
1990	9	8.5	42 
1990	10	5	55 
1990	11	-1.3	45 
1990	12	-1.8	78 
1991	1	-4.3	59 
1991	2	-5.6	17 
1991	3	0.9	62 
1991	4	4	20 
1991	5	9.3	9 
