Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 265518 E, 6650271 N

Elevation of grid point: 100 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-7.9	78 
1967	2	-3.8	81 
1967	3	1.8	51 
1967	4	4	39 
1967	5	8.6	103 
1967	6	14.4	81 
1967	7	15.7	53 
1967	8	15.4	112 
1967	9	11.1	66 
1967	10	6.4	151 
1967	11	3.3	110 
1967	12	-4.1	99 
1968	1	-7.6	65 
1968	2	-6.3	64 
1968	3	-0.4	43 
1968	4	5.2	25 
1968	5	8.8	58 
1968	6	15.8	83 
1968	7	15.5	74 
1968	8	15.9	34 
1968	9	11.3	70 
1968	10	4.5	112 
1968	11	-2.9	77 
1968	12	-4.3	24 
1969	1	-3.6	108 
1969	2	-8.2	27 
1969	3	-5.1	7 
1969	4	3.7	61 
1969	5	9.6	60 
1969	6	16.9	34 
1969	7	16.6	104 
1969	8	17.9	37 
1969	9	11.1	72 
1969	10	6.7	24 
1969	11	-2.1	72 
1969	12	-4.8	40 
1970	1	-8	33 
1970	2	-11.9	20 
1970	3	-2.3	33 
1970	4	1.5	59 
1970	5	11.2	9 
1970	6	17.8	60 
1970	7	14.2	157 
1970	8	15.6	42 
1970	9	9.7	81 
1970	10	6	106 
1970	11	-0.9	156 
1970	12	-1.7	23 
1971	1	-2.8	66 
1971	2	-0.9	37 
1971	3	-3.1	67 
1971	4	4	26 
1971	5	10.7	59 
1971	6	14.1	47 
1971	7	16.7	78 
1971	8	14.5	64 
1971	9	10.3	42 
1971	10	6.2	43 
1971	11	-1.2	99 
1971	12	0.7	38 
1972	1	-6.5	28 
1972	2	-3.7	46 
1972	3	-0.9	46 
1972	4	4.4	74 
1972	5	10.9	58 
1972	6	13.8	121 
1972	7	17.9	88 
1972	8	14.4	117 
1972	9	9.2	41 
1972	10	5.9	20 
1972	11	1.1	14 
1972	12	1.7	70 
1973	1	-0.3	40 
1973	2	-1.1	56 
1973	3	2.3	14 
1973	4	3.3	63 
1973	5	9.9	66 
1973	6	15.1	48 
1973	7	18	107 
1973	8	14.3	45 
1973	9	9.4	79 
1973	10	2.6	13 
1973	11	-1	42 
1973	12	-3.2	69 
1974	1	-0.2	88 
1974	2	-0.2	44 
1974	3	0.5	34 
1974	4	6.6	0 
1974	5	11.1	27 
1974	6	14.6	57 
1974	7	15	106 
1974	8	14.8	65 
1974	9	11.3	210 
1974	10	4.5	94 
1974	11	1.3	105 
1974	12	-0.8	46 
1975	1	0.1	121 
1975	2	-4.4	17 
1975	3	-0.2	33 
1975	4	3.4	31 
1975	5	11	37 
1975	6	13.7	28 
1975	7	17.7	40 
1975	8	18	56 
1975	9	11.4	105 
1975	10	6.6	66 
1975	11	2.5	80 
1975	12	0.5	31 
1976	1	-5.2	34 
1976	2	-3.4	41 
1976	3	-2.5	6 
1976	4	4.2	18 
1976	5	10.9	43 
1976	6	15.3	28 
1976	7	18.1	30 
1976	8	17.1	14 
1976	9	9	45 
1976	10	4.7	214 
1976	11	0.6	103 
1976	12	-4.6	62 
1977	1	-4.4	100 
1977	2	-7	45 
1977	3	0.1	56 
1977	4	1.8	99 
1977	5	10.9	32 
1977	6	15.1	87 
1977	7	16	57 
1977	8	15.1	51 
1977	9	9.2	54 
1977	10	6.9	64 
1977	11	1.6	106 
1977	12	-2	67 
1978	1	-2.7	68 
1978	2	-7.9	48 
1978	3	-2	111 
1978	4	3.3	20 
1978	5	10.8	11 
1978	6	15.8	39 
1978	7	14.8	160 
1978	8	14.6	82 
1978	9	8.4	84 
1978	10	5.7	25 
1978	11	3.9	31 
1978	12	-8.1	40 
1979	1	-8.7	17 
1979	2	-7.8	21 
1979	3	-1.1	118 
1979	4	3.6	85 
1979	5	8.1	61 
1979	6	15.8	40 
1979	7	15.2	94 
1979	8	13.8	88 
1979	9	9.8	68 
1979	10	4.1	73 
1979	11	-0.5	130 
1979	12	-3.6	62 
1980	1	-6.9	27 
1980	2	-8.8	37 
1980	3	-3.2	45 
1980	4	4.5	6 
1980	5	11.7	56 
1980	6	15.7	131 
1980	7	16.8	61 
1980	8	14.9	70 
1980	9	11.1	82 
1980	10	4.2	124 
1980	11	-2.4	36 
1980	12	-1.8	60 
1981	1	-4.5	20 
1981	2	-4.6	29 
1981	3	-3.1	65 
1981	4	4	11 
1981	5	11.4	65 
1981	6	12.6	83 
1981	7	15.7	115 
1981	8	14.8	19 
1981	9	11.7	76 
1981	10	4.7	87 
1981	11	0.3	115 
1981	12	-9.4	62 
1982	1	-8.5	30 
1982	2	-4.1	32 
1982	3	1	91 
1982	4	4.6	38 
1982	5	9.1	79 
1982	6	13.7	41 
1982	7	17.4	40 
1982	8	15.8	82 
1982	9	11.2	99 
1982	10	6	78 
1982	11	2.6	134 
1982	12	-1.9	125 
1983	1	0.4	33 
1983	2	-5.2	25 
1983	3	0.9	41 
1983	4	4.9	49 
1983	5	10.2	102 
1983	6	13.9	35 
1983	7	17.3	45 
1983	8	15.9	26 
1983	9	11	161 
1983	10	6.2	105 
1983	11	1.2	20 
1983	12	-1.8	69 
1984	1	-5.3	91 
1984	2	-3.2	34 
1984	3	-2.2	30 
1984	4	4.8	31 
1984	5	12.1	48 
1984	6	14.5	99 
1984	7	15.6	77 
1984	8	15.8	74 
1984	9	9.4	81 
1984	10	7.2	140 
1984	11	2.6	54 
1984	12	0.8	94 
1985	1	-9.2	69 
1985	2	-10.4	33 
1985	3	-1.3	94 
1985	4	1.9	90 
1985	5	11.1	26 
1985	6	14	95 
1985	7	15.7	103 
1985	8	14.1	134 
1985	9	8.1	102 
1985	10	6.7	25 
1985	11	-1.4	42 
1985	12	-7	79 
1986	1	-7.8	72 
1986	2	-8.4	3 
1986	3	-0.3	71 
1986	4	2	29 
1986	5	10.5	42 
1986	6	15.7	22 
1986	7	16.2	45 
1986	8	12.5	79 
1986	9	7.4	18 
1986	10	5.9	78 
1986	11	3.7	85 
1986	12	-1.5	118 
1987	1	-11.4	27 
1987	2	-5	38 
1987	3	-5.4	79 
