Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: -36069 E, 6723546 N

Elevation of grid point: 40 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1982	2	1.8	139 
1982	3	3	170 
1982	4	4.3	149 
1982	5	8	136 
1982	6	12.6	8 
1982	7	13.8	77 
1982	8	13.6	286 
1982	9	10.1	415 
1982	10	8.2	153 
1982	11	4.9	410 
1982	12	2.2	313 
1983	1	3.4	386 
1983	2	-1	62 
1983	3	2.5	233 
1983	4	4.6	84 
1983	5	8.5	160 
1983	6	10.9	113 
1983	7	13.4	155 
1983	8	11.6	179 
1983	9	10.1	278 
1983	10	7	509 
1983	11	3.9	244 
1983	12	2.1	297 
1984	1	-1.1	181 
1984	2	0	122 
1984	3	-0.4	39 
1984	4	4.2	120 
1984	5	9.5	52 
1984	6	12	117 
1984	7	11.9	76 
1984	8	13	130 
1984	9	9	95 
1984	10	7.9	349 
1984	11	5.8	175 
1984	12	3.9	242 
1985	1	-3	131 
1985	2	-1.2	148 
1985	3	1.1	139 
1985	4	3.4	135 
1985	5	9.7	62 
1985	6	10.8	24 
1985	7	13.4	208 
1985	8	12.7	323 
1985	9	8.3	183 
1985	10	8.6	279 
1985	11	-0.3	113 
1985	12	0.3	251 
1986	1	-3.2	158 
1986	2	-4.5	9 
1986	3	2.7	214 
1986	4	2.8	18 
1986	5	8.9	185 
1986	6	12.5	131 
1986	7	12.4	190 
1986	8	11.7	132 
1986	9	7	422 
1986	10	7.4	434 
1986	11	5.8	423 
1986	12	2	413 
1987	1	-4.5	124 
1987	2	0	137 
1987	3	-0.7	119 
1987	4	5.1	94 
1987	5	7.4	87 
1987	6	10.1	55 
1987	7	13.7	49 
1987	8	12.1	167 
1987	9	9.6	345 
1987	10	9	255 
1987	11	4	185 
1987	12	2.9	223 
1988	1	3.1	206 
1988	2	2	190 
1988	3	0.1	134 
1988	4	3.2	179 
1988	5	10.4	113 
1988	6	12.3	45 
1988	7	14.6	225 
1988	8	13	273 
1988	9	11.5	415 
1988	10	6.9	211 
1988	11	3.7	256 
1988	12	2.8	310 
1989	1	5.1	340 
1989	2	3.9	286 
1989	3	4	325 
1989	4	5.3	65 
1989	5	8.2	214 
1989	6	11.9	213 
1989	7	12.7	149 
1989	8	12	401 
1989	9	10.8	259 
1989	10	7.5	214 
1989	11	4.8	166 
1989	12	2.1	198 
1990	1	4.1	353 
1990	2	4.9	315 
1990	3	4.4	360 
1990	4	5.6	288 
1990	5	9.8	44 
1990	6	13.1	125 
1990	7	13.3	149 
1990	8	13.4	267 
1990	9	9.5	296 
1990	10	8.4	232 
1990	11	4.3	169 
1990	12	3.1	369 
1991	1	2.2	220 
1991	2	-1.4	102 
1991	3	3.8	213 
1991	4	5.5	155 
1991	5	7.5	83 
1991	6	9.6	148 
1991	7	15.3	100 
1991	8	14.4	241 
1991	9	10.3	337 
1991	10	7.8	153 
1991	11	4.8	386 
1991	12	4	349 
1992	1	3.8	387 
1992	2	3.3	334 
1992	3	3.2	338 
1992	4	4.1	158 
1992	5	10.5	176 
1992	6	15.1	73 
1992	7	13.2	212 
1992	8	12.5	252 
1992	9	11.2	285 
1992	10	5.1	75 
1992	11	4	387 
1992	12	3.6	443 
1993	1	2.4	369 
1993	2	2.6	214 
1993	3	2.4	205 
1993	4	5.9	79 
1993	5	10.8	54 
1993	6	10.6	79 
1993	7	11.7	160 
1993	8	11.5	188 
1993	9	9.4	66 
1993	10	6.5	121 
1993	11	2.5	65 
1993	12	0.6	305 
1994	1	1	296 
1994	2	-1.9	20 
1994	3	1.6	335 
1994	4	5.3	264 
1994	5	8.5	109 
1994	6	9.5	306 
1994	7	15.1	124 
1994	8	13.9	142 
1994	9	10.3	182 
1994	10	6.2	219 
1994	11	5.9	200 
1994	12	3.7	434 
1995	1	1.9	271 
1995	2	1.8	343 
1995	3	2.4	293 
1995	4	4.1	178 
1995	5	7.4	105 
1995	6	11.9	91 
1995	7	13.4	250 
1995	8	13.7	100 
1995	9	11.8	171 
1995	10	9.6	541 
1995	11	3.5	261 
1995	12	-1.1	151 
1996	1	0.3	34 
1996	2	-1	173 
1996	3	1	57 
1996	4	5.1	78 
1996	5	6.9	70 
1996	6	10.7	155 
1996	7	11.5	160 
1996	8	16.2	100 
1996	9	10.6	79 
1996	10	8.8	414 
1996	11	1.3	236 
1996	12	0	213 
1997	1	1.5	156 
1997	2	2.8	371 
1997	3	2.8	276 
1997	4	3.8	176 
1997	5	8.4	92 
1997	6	14	46 
1997	7	16.1	89 
1997	8	17	156 
1997	9	11.1	336 
1997	10	5.8	244 
1997	11	4.7	82 
1997	12	2.4	194 
1998	1	2.9	241 
1998	2	4	491 
1998	3	1.5	223 
1998	4	5.1	67 
1998	5	8.8	54 
1998	6	11.2	144 
1998	7	12.4	214 
1998	8	12.1	241 
1998	9	12.3	73 
1998	10	6.4	321 
1998	11	2.4	222 
1998	12	3.3	294 
1999	1	2	304 
1999	2	0.8	270 
1999	3	3.3	275 
1999	4	6.2	198 
1999	5	8.6	134 
1999	6	11.9	213 
1999	7	13.5	216 
1999	8	14.1	100 
1999	9	14.5	246 
1999	10	7.8	240 
1999	11	6.3	338 
1999	12	1.4	372 
2000	1	3	382 
2000	2	2.5	331 
2000	3	2.2	240 
2000	4	6.3	125 
2000	5	10.5	141 
2000	6	10.8	175 
2000	7	13.3	45 
2000	8	12.7	297 
2000	9	11.6	157 
2000	10	10.3	247 
2000	11	7	188 
2000	12	3.6	181 
2001	1	1.9	89 
2001	2	-1.4	138 
2001	3	0.4	119 
2001	4	4.4	134 
2001	5	8.9	80 
2001	6	10.5	173 
2001	7	14.7	160 
2001	8	13.7	241 
2001	9	11.2	115 
2001	10	10.5	330 
2001	11	4.2	361 
2001	12	0.7	206 
2002	1	3	289 
2002	2	2.3	269 
2002	3	1.8	183 
2002	4	7	110 
2002	5	11.3	115 
2002	6	14	207 
2002	7	14.1	221 
2002	8	18.3	183 
2002	9	12.3	164 
2002	10	5.1	181 
2002	11	2.1	128 
2002	12	0.3	63 
2003	1	1.5	378 
2003	2	0.8	147 
2003	3	3.2	97 
2003	4	6.6	91 
2003	5	8.4	203 
2003	6	13	211 
2003	7	16.6	178 
2003	8	14.7	185 
2003	9	11.2	366 
2003	10	5	244 
2003	11	5.8	188 
2003	12	3.2	345 
2004	1	0.7	183 
2004	2	1.2	130 
2004	3	2.7	123 
2004	4	6.6	194 
2004	5	8.8	86 
2004	6	11.2	176 
2004	7	12.8	118 
2004	8	16	191 
2004	9	11	387 
2004	10	7.5	195 
2004	11	3.7	353 
2004	12	3.8	513 
2005	1	3	375 
2005	2	0.9	136 
2005	3	1.8	151 
2005	4	5.9	123 
2005	5	7.5	153 
2005	6	10.2	149 
2005	7	14.6	104 
2005	8	12.2	163 
2005	9	11.3	399 
2005	10	9.1	212 
2005	11	5.6	488 
2005	12	2.1	203 
2006	1	1.7	165 
2006	2	1.9	142 
2006	3	-0.1	66 
2006	4	5	167 
2006	5	10.5	74 
2006	6	12.2	128 
2006	7	16.8	163 
2006	8	17	115 
2006	9	15.2	261 
2006	10	10.5	326 
2006	11	7.2	439 
2006	12	6.1	394 
2007	1	3.2	393 
2007	2	1.6	137 
2007	3	5.6	245 
2007	4	6.9	192 
2007	5	8.7	162 
2007	6	14.7	9 
2007	7	14.4	206 
2007	8	13.3	324 
2007	9	9.9	405 
2007	10	8.3	173 
2007	11	3.8	388 
2007	12	3.1	217 
2008	1	3	288 
2008	2	4.1	321 
2008	3	2.3	253 
2008	4	6.4	122 
2008	5	10.9	15 
2008	6	13.3	186 
2008	7	17.1	75 
2008	8	15	192 
2008	9	12.5	174 
2008	10	7.9	496 
2008	11	4.3	360 
2008	12	2.5	154 
2009	1	2.7	204 
2009	2	0.2	183 
2009	3	3.9	245 
2009	4	8.3	90 
2009	5	9.9	215 
2009	6	12.9	50 
2009	7	16.4	134 
2009	8	15	229 
2009	9	12.3	362 
2009	10	6.5	168 
2009	11	6.6	309 
2009	12	0.7	84 
2010	1	-3.2	66 
2010	2	-2	59 
2010	3	2.7	181 
2010	4	5.9	158 
2010	5	7.8	63 
2010	6	11.6	64 
2010	7	14.9	153 
2010	8	14.9	153 
2010	9	11.8	199 
2010	10	8.1	286 
2010	11	1	109 
2010	12	-3.2	95 
2011	1	1.7	264 
2011	2	0.8	191 
2011	3	2.5	234 
2011	4	8.2	160 
2011	5	10.2	152 
2011	6	12	274 
2011	7	14.4	132 
2011	8	14.2	134 
2011	9	12.1	388 
2011	10	9.6	323 
2011	11	7.6	313 
2011	12	3.1	394 
2012	1	2.1	280 
2012	2	1.7	309 
2012	3	5.4	253 
2012	4	4.6	119 
2012	5	9.3	126 
2012	6	11.5	63 
2012	7	13.8	202 
2012	8	14.3	230 
2012	9	10	432 
2012	10	6.3	254 
2012	11	5.4	428 
2012	12	-1	183 
2013	1	0.1	165 
2013	2	0	88 
2013	3	0.2	22 
2013	4	4.3	236 
2013	5	10.2	139 
2013	6	12.4	165 
2013	7	14.7	176 
2013	8	14.6	247 
2013	9	12	237 
2013	10	9.3	353 
2013	11	4.8	381 
2013	12	5.3	468 
2014	1	2.8	108 
2014	2	4.7	184 
2014	3	5.3	274 
2014	4	8.1	147 
2014	5	10.3	121 
2014	6	13.3	68 
2014	7	18	170 
2014	8	14.8	266 
2014	9	13.1	155 
2014	10	10.4	417 
