Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 269721 E, 6572716 N

Elevation of grid point: 20 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-6.3	70 
1967	2	-3	88 
1967	3	2.6	78 
1967	4	4.1	29 
1967	5	8.7	110 
1967	6	14.1	71 
1967	7	15.8	57 
1967	8	15.3	83 
1967	9	12.2	90 
1967	10	8.3	282 
1967	11	4.9	105 
1967	12	-2.8	90 
1968	1	-6.5	51 
1968	2	-5.1	58 
1968	3	0.3	53 
1968	4	5.1	61 
1968	5	8.6	61 
1968	6	15.5	99 
1968	7	15.7	45 
1968	8	15.9	40 
1968	9	12.2	66 
1968	10	6.3	148 
1968	11	-1.4	108 
1968	12	-3	57 
1969	1	-2.6	129 
1969	2	-6.9	42 
1969	3	-4.3	5 
1969	4	3.9	76 
1969	5	9.2	75 
1969	6	16.2	60 
1969	7	16.2	53 
1969	8	18	67 
1969	9	12.2	85 
1969	10	8.1	44 
1969	11	0.2	133 
1969	12	-3.3	49 
1970	1	-6.6	35 
1970	2	-11.3	26 
1970	3	-1.8	45 
1970	4	1.6	72 
1970	5	10.6	11 
1970	6	17.5	54 
1970	7	14.5	126 
1970	8	15.5	38 
1970	9	10.5	105 
1970	10	7.2	118 
1970	11	0.8	175 
1970	12	-0.3	31 
1971	1	-1.3	85 
1971	2	-0.3	58 
1971	3	-2.3	70 
1971	4	3.8	25 
1971	5	10	76 
1971	6	13.8	60 
1971	7	16.4	53 
1971	8	14.6	92 
1971	9	11.1	49 
1971	10	7.6	54 
1971	11	1.4	82 
1971	12	2.9	43 
1972	1	-5.2	37 
1972	2	-2.9	48 
1972	3	-0.6	53 
1972	4	4.4	71 
1972	5	10.4	81 
1972	6	13.4	132 
1972	7	17.8	100 
1972	8	14.7	152 
1972	9	10	64 
1972	10	6.6	41 
1972	11	2.6	40 
1972	12	3.7	137 
1973	1	0	73 
1973	2	0.2	89 
1973	3	2.6	24 
1973	4	3.8	63 
1973	5	9.6	112 
1973	6	14.8	52 
1973	7	18	96 
1973	8	14.4	69 
1973	9	10.4	79 
1973	10	4.1	30 
1973	11	0.4	92 
1973	12	-1.5	75 
1974	1	1.3	120 
1974	2	0.9	81 
1974	3	1.2	23 
1974	4	6.5	0 
1974	5	10.9	37 
1974	6	14.9	46 
1974	7	15	64 
1974	8	15.1	45 
1974	9	12.3	227 
1974	10	5.2	86 
1974	11	3.2	162 
1974	12	1.2	90 
1975	1	1.8	140 
1975	2	-2	30 
1975	3	0.4	31 
1975	4	3.9	40 
1975	5	10.7	52 
1975	6	13.9	15 
1975	7	17.1	67 
1975	8	18.2	40 
1975	9	12.6	138 
1975	10	7.6	80 
1975	11	3.7	129 
1975	12	2.7	45 
1976	1	-3.7	42 
1976	2	-2.5	51 
1976	3	-2.3	6 
1976	4	4.1	31 
1976	5	10.4	42 
1976	6	14.9	27 
1976	7	18.2	24 
1976	8	16.9	16 
1976	9	10.1	86 
1976	10	6.1	219 
1976	11	2.6	154 
1976	12	-3.4	56 
1977	1	-3.5	126 
1977	2	-6.7	54 
1977	3	0.1	84 
1977	4	2.1	118 
1977	5	10.8	42 
1977	6	15.1	80 
1977	7	15.6	79 
1977	8	15.2	48 
1977	9	9.9	93 
1977	10	8.1	102 
1977	11	2.6	142 
1977	12	-0.3	78 
1978	1	-0.8	73 
1978	2	-6.9	49 
1978	3	-1.5	130 
1978	4	3.4	21 
1978	5	10.5	27 
1978	6	15.2	41 
