Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 258608 E, 6648683 N

Elevation of grid point: 1 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-8.1	48 
1967	2	-3.9	51 
1967	3	2.1	50 
1967	4	4.5	33 
1967	5	9	89 
1967	6	15.1	65 
1967	7	16.5	46 
1967	8	16	123 
1967	9	11.8	65 
1967	10	6.9	137 
1967	11	3.4	102 
1967	12	-4.1	65 
1968	1	-7.9	41 
1968	2	-6.7	40 
1968	3	-0.4	31 
1968	4	5.6	17 
1968	5	9.5	55 
1968	6	16.5	91 
1968	7	16.1	92 
1968	8	16.6	29 
1968	9	12	76 
1968	10	4.9	104 
1968	11	-2.8	54 
1968	12	-4.2	20 
1969	1	-3.3	95 
1969	2	-8.1	25 
1969	3	-5.4	6 
1969	4	4	66 
1969	5	10.1	58 
1969	6	17.6	44 
1969	7	17.2	71 
1969	8	18.5	31 
1969	9	11.9	69 
1969	10	7	20 
1969	11	-2	67 
1969	12	-5	35 
1970	1	-8.1	27 
1970	2	-12.7	18 
1970	3	-2.5	24 
1970	4	1.9	58 
1970	5	11.7	8 
1970	6	18.6	59 
1970	7	14.9	155 
1970	8	16.2	51 
1970	9	10.4	71 
1970	10	6.4	97 
1970	11	-0.8	163 
1970	12	-2	23 
1971	1	-2.9	56 
1971	2	-1.1	42 
1971	3	-2.9	64 
1971	4	4.4	21 
1971	5	11.2	58 
1971	6	14.7	53 
1971	7	17.4	71 
1971	8	15	59 
1971	9	10.8	40 
1971	10	6.5	37 
1971	11	-1.2	64 
1971	12	0.2	35 
1972	1	-6.5	23 
1972	2	-3.8	34 
1972	3	-1.1	48 
1972	4	4.7	67 
1972	5	11.3	62 
1972	6	14.3	97 
1972	7	18.5	72 
1972	8	15	105 
1972	9	9.6	31 
1972	10	6	20 
1972	11	1.1	12 
1972	12	1.5	65 
1973	1	-0.5	31 
1973	2	-1.1	49 
1973	3	2.1	13 
1973	4	3.8	57 
1973	5	10.4	66 
1973	6	15.7	40 
1973	7	18.7	98 
1973	8	15	51 
1973	9	9.9	74 
1973	10	2.7	11 
1973	11	-1	35 
1973	12	-3.1	63 
1974	1	-0.3	82 
1974	2	-0.3	41 
1974	3	0.4	32 
1974	4	7	0 
1974	5	11.6	27 
1974	6	15.2	57 
1974	7	15.6	100 
1974	8	15.4	59 
1974	9	11.8	179 
1974	10	5	70 
1974	11	1.5	96 
1974	12	-1.1	43 
1975	1	0	106 
1975	2	-5.2	20 
1975	3	-0.2	33 
1975	4	3.7	25 
1975	5	11.4	34 
1975	6	14.3	42 
1975	7	18.4	57 
1975	8	18.5	69 
1975	9	11.9	105 
1975	10	6.7	63 
1975	11	2.7	77 
1975	12	0.5	27 
1976	1	-5.4	28 
1976	2	-3.6	39 
1976	3	-2.3	5 
1976	4	4.6	15 
1976	5	11.4	42 
1976	6	15.9	20 
1976	7	18.7	28 
1976	8	17.5	14 
1976	9	9.4	51 
1976	10	4.9	174 
1976	11	0.5	96 
1976	12	-4.4	41 
1977	1	-4.3	57 
1977	2	-7.1	21 
1977	3	-0.2	47 
1977	4	2.2	74 
1977	5	11.4	25 
1977	6	15.6	95 
1977	7	16.7	58 
1977	8	15.8	43 
1977	9	9.8	52 
1977	10	7.1	63 
1977	11	1.8	88 
1977	12	-2.2	51 
1978	1	-3.3	58 
1978	2	-8.2	41 
1978	3	-1.9	92 
1978	4	3.6	18 
1978	5	11.3	16 
1978	6	16.5	40 
1978	7	15.4	132 
1978	8	15.2	90 
1978	9	8.7	77 
1978	10	5.7	23 
1978	11	4	31 
1978	12	-7.9	21 
1979	1	-9	9 
1979	2	-8.3	13 
1979	3	-0.7	104 
1979	4	4	73 
1979	5	8.5	63 
1979	6	16.4	42 
1979	7	15.9	74 
1979	8	14.1	91 
1979	9	10.3	70 
1979	10	4.2	76 
1979	11	-0.6	102 
1979	12	-3.7	55 
1980	1	-6.9	19 
1980	2	-9.2	28 
1980	3	-3.1	33 
1980	4	4.7	6 
1980	5	12.3	63 
1980	6	16.2	130 
1980	7	17.3	66 
1980	8	15.5	98 
1980	9	11.5	77 
1980	10	4.6	123 
1980	11	-2.6	38 
1980	12	-2.1	51 
1981	1	-4.8	21 
1981	2	-4.7	20 
1981	3	-3.1	64 
1981	4	4.1	12 
1981	5	11.8	57 
1981	6	13.2	85 
1981	7	16.3	114 
1981	8	15.4	14 
1981	9	12.2	72 
1981	10	4.9	78 
1981	11	0.4	110 
1981	12	-9.3	29 
1982	1	-8.4	25 
1982	2	-4.3	33 
1982	3	0.9	83 
1982	4	4.8	34 
1982	5	9.5	83 
1982	6	14.1	34 
1982	7	17.7	40 
1982	8	16.2	80 
1982	9	11.7	105 
1982	10	6.2	78 
1982	11	2.4	135 
1982	12	-1.8	100 
1983	1	0.5	28 
1983	2	-5.4	13 
1983	3	1.1	34 
1983	4	5.2	48 
1983	5	10.6	108 
1983	6	14.3	28 
1983	7	17.9	49 
1983	8	16.5	27 
1983	9	11.4	156 
1983	10	6.5	96 
1983	11	1.2	19 
1983	12	-1.8	46 
1984	1	-4.9	71 
1984	2	-3	21 
1984	3	-1.8	21 
1984	4	5.1	31 
1984	5	12.5	60 
1984	6	14.9	100 
1984	7	16.2	99 
1984	8	16.2	82 
1984	9	9.8	100 
1984	10	7.3	141 
1984	11	2.7	58 
1984	12	0.9	78 
1985	1	-9.2	33 
1985	2	-10.6	41 
1985	3	-1.2	75 
1985	4	2.2	67 
1985	5	11.4	29 
1985	6	14.5	103 
1985	7	16.1	123 
1985	8	14.5	166 
1985	9	8.5	115 
1985	10	6.7	35 
1985	11	-1.2	43 
1985	12	-6.8	72 
1986	1	-8.1	67 
1986	2	-8.4	1 
1986	3	-0.5	55 
1986	4	2.3	21 
1986	5	10.8	67 
1986	6	16.1	35 
1986	7	16.7	46 
1986	8	12.9	144 
1986	9	7.9	32 
1986	10	6	77 
1986	11	3.8	76 
1986	12	-1.3	97 
1987	1	-11.7	16 
1987	2	-5.4	25 
1987	3	-5.5	76 
1987	4	4.4	24 
1987	5	9.3	54 
1987	6	11.8	133 
1987	7	16.8	52 
1987	8	13.3	94 
1987	9	9.4	125 
1987	10	7.9	195 
1987	11	0.6	100 
1987	12	-3.4	24 
1988	1	1	127 
1988	2	-1.2	82 
1988	3	-1.6	96 
1988	4	3.1	38 
1988	5	12.1	29 
1988	6	18.8	39 
1988	7	16.8	175 
1988	8	15.1	188 
1988	9	12.1	114 
1988	10	4.9	87 
1988	11	-1.4	24 
1988	12	-3.4	27 
1989	1	2.5	10 
1989	2	2.7	46 
1989	3	3.3	73 
1989	4	5.4	87 
1989	5	11.2	36 
1989	6	15.3	66 
1989	7	17.4	54 
1989	8	14.2	170 
1989	9	11.3	44 
1989	10	6.3	57 
1989	11	2.9	68 
