Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 255652 E, 6598006 N

Elevation of grid point: 60 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1984	1	-3.4	115 
1984	2	-2.6	31 
1984	3	-1.8	30 
1984	4	4.4	40 
1984	5	11.8	76 
1984	6	14.5	133 
1984	7	15.6	73 
1984	8	15.9	54 
1984	9	10	97 
1984	10	8.2	190 
1984	11	3.5	75 
1984	12	1.6	101 
1985	1	-7.9	61 
1985	2	-9.5	53 
1985	3	-0.9	101 
1985	4	2.1	90 
1985	5	10.6	36 
1985	6	13.8	70 
1985	7	15.6	136 
1985	8	14.6	166 
1985	9	9	126 
1985	10	7.3	65 
1985	11	-0.4	80 
1985	12	-4.9	105 
1986	1	-6.4	109 
1986	2	-7.3	2 
1986	3	-0.6	112 
1986	4	2	35 
1986	5	10	105 
1986	6	15	29 
1986	7	15.7	48 
1986	8	13.2	154 
1986	9	8.6	18 
1986	10	6.8	119 
1986	11	5	103 
1986	12	-0.1	115 
1987	1	-10	46 
1987	2	-3.9	60 
1987	3	-5.4	129 
1987	4	3.7	42 
1987	5	8.6	56 
1987	6	11	131 
1987	7	15.9	64 
1987	8	12.7	113 
1987	9	9.5	113 
1987	10	7.6	243 
1987	11	1.5	117 
1987	12	-1.3	29 
1988	1	1.4	239 
1988	2	-0.8	133 
1988	3	-1.5	158 
1988	4	2.6	46 
1988	5	11.1	29 
1988	6	17.2	52 
1988	7	16	194 
1988	8	14.6	199 
1988	9	12.1	97 
1988	10	5.6	107 
1988	11	0.5	30 
1988	12	-1.3	45 
1989	1	3.8	9 
1989	2	3.3	71 
1989	3	3	127 
1989	4	4.7	97 
1989	5	10.3	30 
1989	6	14.6	65 
1989	7	16.3	62 
1989	8	13.9	128 
1989	9	11.1	62 
1989	10	7.1	65 
1989	11	3.3	65 
1989	12	-1	56 
1990	1	1.8	115 
1990	2	4.1	169 
1990	3	4.2	23 
1990	4	6	87 
1990	5	11.2	15 
1990	6	14.5	88 
1990	7	15.7	85 
1990	8	15	83 
1990	9	9.4	59 
1990	10	5.8	90 
1990	11	-0.6	44 
1990	12	-0.8	143 
1991	1	-2.9	96 
1991	2	-4.6	32 
1991	3	1.3	81 
1991	4	4.4	15 
1991	5	9.8	1 
1991	6	11.2	89 
1991	7	17	42 
1991	8	16	31 
1991	9	10.5	81 
1991	10	5.9	101 
1991	11	2.7	168 
1991	12	1	35 
1992	1	0.2	19 
1992	2	-0.1	30 
1992	3	2.3	83 
1992	4	3.4	79 
1992	5	11.8	49 
1992	6	17.3	11 
1992	7	16.2	55 
1992	8	13.6	124 
1992	9	10.3	71 
1992	10	2.7	48 
1992	11	1	191 
1992	12	-0.4	81 
1993	1	0.2	58 
1993	2	-0.7	46 
1993	3	-0.2	7 
1993	4	4.8	36 
1993	5	12.2	54 
1993	6	12.8	58 
1993	7	14.1	98 
1993	8	12.4	112 
1993	9	7.8	39 
1993	10	4	158 
1993	11	-0.2	79 
1993	12	-3.1	102 
1994	1	-4.2	113 
1994	2	-9.5	42 
1994	3	-0.9	61 
1994	4	5.2	68 
1994	5	9.9	16 
1994	6	13	48 
1994	7	18.7	6 
1994	8	15.6	149 
1994	9	9.5	101 
1994	10	4.8	64 
1994	11	2.1	46 
1994	12	0.9	124 
1995	1	-2.5	78 
1995	2	-0.2	100 
1995	3	1	68 
1995	4	3.6	69 
1995	5	8.8	49 
1995	6	14.6	102 
1995	7	15.8	72 
1995	8	17	25 
1995	9	10.9	128 
1995	10	9	51 
1995	11	0.2	28 
1995	12	-6.4	21 
1996	1	-4.9	50 
1996	2	-7.2	40 
1996	3	-1.4	1 
1996	4	3.7	17 
1996	5	8	84 
1996	6	13.3	59 
1996	7	15	35 
1996	8	17.1	84 
1996	9	9.3	92 
1996	10	7.7	135 
1996	11	1.3	132 
1996	12	-4	59 
1997	1	-4.3	18 
1997	2	-0.1	96 
1997	3	1.6	24 
1997	4	4.1	10 
1997	5	8.6	63 
1997	6	15.4	97 
1997	7	18.3	31 
1997	8	19	106 
1997	9	11.9	112 
1997	10	4.5	92 
1997	11	1.9	80 
1997	12	-0.7	103 
1998	1	-0.6	87 
1998	2	1.8	41 
1998	3	-0.1	59 
1998	4	3.8	140 
1998	5	10.5	15 
1998	6	12.9	123 
1998	7	14.9	72 
1998	8	13.9	82 
1998	9	11.9	103 
1998	10	5.5	143 
1998	11	-1.2	61 
1998	12	0	53 
1999	1	-2	132 
1999	2	-2.3	35 
1999	3	0.3	197 
1999	4	5.5	90 
1999	5	8.7	78 
1999	6	13.2	159 
1999	7	16.6	50 
1999	8	15.1	102 
1999	9	13.5	171 
1999	10	6.4	118 
1999	11	4.3	42 
1999	12	-1.8	157 
2000	1	0.1	43 
2000	2	0.2	49 
2000	3	1.3	53 
2000	4	5.3	117 
2000	5	11.8	88 
2000	6	12.6	70 
2000	7	15.6	93 
2000	8	14.3	96 
2000	9	10.1	68 
2000	10	9.5	248 
2000	11	5.9	381 
2000	12	1.9	137 
2001	1	-3.1	160 
2001	2	-4.7	42 
2001	3	-3	48 
2001	4	3.4	140 
2001	5	11	34 
2001	6	13.7	38 
2001	7	16.9	92 
2001	8	15.2	101 
2001	9	11	156 
2001	10	9	142 
2001	11	2.8	48 
2001	12	-3.3	49 
2002	1	-2.5	123 
2002	2	0.9	81 
2002	3	1.8	35 
2002	4	5.9	48 
2002	5	11.9	102 
2002	6	15.6	73 
2002	7	16.5	191 
2002	8	18.9	51 
2002	9	12.2	43 
2002	10	3.8	148 
2002	11	-1.1	133 
2002	12	-6.3	88 
2003	1	-4.2	53 
2003	2	-2.9	80 
2003	3	0.4	35 
2003	4	4.7	75 
2003	5	9.3	111 
2003	6	15.5	92 
2003	7	18	101 
2003	8	16.8	60 
2003	9	12	45 
2003	10	3.1	25 
2003	11	2.9	104 
2003	12	1.5	86 
2004	1	-3.5	126 
2004	2	-1.9	46 
2004	3	0.6	61 
2004	4	6.2	57 
2004	5	11.6	38 
2004	6	13.8	106 
2004	7	15	77 
2004	8	17	93 
2004	9	11.9	127 
2004	10	6.3	166 
2004	11	1.6	92 
2004	12	1.3	57 
2005	1	2.1	56 
2005	2	-1.3	33 
2005	3	-2.5	24 
2005	4	5.3	28 
2005	5	8.9	99 
2005	6	13.3	57 
2005	7	17.6	101 
2005	8	15	135 
2005	9	11.6	51 
2005	10	7	117 
2005	11	4.8	130 
2005	12	-0.9	103 
2006	1	-2.9	53 
2006	2	-4.4	97 
2006	3	-4.4	51 
2006	4	4.3	79 
2006	5	11.4	104 
2006	6	14.9	54 
2006	7	19.2	47 
2006	8	17.4	123 
2006	9	14.9	69 
2006	10	9.1	218 
2006	11	5	225 
2006	12	4	134 
2007	1	0.2	101 
2007	2	-2.6	55 
2007	3	3.9	71 
2007	4	7.4	49 
2007	5	10.3	82 
2007	6	16.4	131 
2007	7	15.6	202 
2007	8	16.5	88 
2007	9	11.5	80 
2007	10	7.6	57 
2007	11	2.4	85 
2007	12	-0.4	117 
2008	1	1.9	191 
2008	2	2.7	95 
2008	3	1.2	111 
2008	4	6.2	85 
2008	5	11.6	35 
2008	6	15.6	72 
2008	7	17.8	104 
2008	8	15.6	152 
2008	9	11.2	65 
2008	10	7.9	147 
2008	11	2.9	74 
2008	12	-0.8	34 
2009	1	-1.5	77 
2009	2	-5.2	88 
2009	3	0.8	79 
2009	4	7.2	31 
2009	5	11.5	36 
2009	6	15.3	25 
2009	7	17.2	122 
2009	8	16.1	134 
2009	9	13.3	79 
2009	10	4.5	68 
2009	11	4.4	151 
2009	12	-3.7	90 
2010	1	-8.6	10 
2010	2	-7	59 
2010	3	-0.6	42 
2010	4	5.5	63 
2010	5	10.2	49 
2010	6	14.6	48 
2010	7	17.4	64 
2010	8	16.1	196 
2010	9	11.8	83 
2010	10	6.7	85 
2010	11	-0.5	62 
2010	12	-8.3	31 
2011	1	-3	77 
2011	2	-4.2	59 
2011	3	0.4	21 
2011	4	7.7	61 
2011	5	10.9	79 
2011	6	15	100 
2011	7	17.2	92 
2011	8	16.1	165 
2011	9	13.2	199 
2011	10	9.1	72 
2011	11	5.4	28 
2011	12	2.6	133 
2012	1	-0.8	79 
2012	2	-1.9	10 
2012	3	5.1	18 
2012	4	4.7	105 
2012	5	11.4	67 
2012	6	13.2	103 
2012	7	16	120 
2012	8	16.1	89 
2012	9	12	90 
2012	10	6.4	180 
2012	11	4.5	137 
2012	12	-4.2	76 
2013	1	-3.5	56 
2013	2	-2.9	26 
2013	3	-2	7 
2013	4	3.9	54 
2013	5	11.1	113 
2013	6	14.5	105 
2013	7	17.9	47 
2013	8	16.7	57 
2013	9	12.6	83 
2013	10	8.3	98 
2013	11	4.1	72 
2013	12	3.8	183 
2014	1	-1.4	138 
2014	2	1.9	170 
2014	3	4.1	61 
2014	4	7.3	65 
2014	5	11.2	56 
2014	6	15.5	22 
2014	7	20.3	28 
2014	8	16.4	159 
2014	9	13.6	38 
2014	10	9.9	285 
