Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 191170 E, 6574772 N

Elevation of grid point: 10 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-9.1	74 
1967	2	-4.4	103 
1967	3	2.2	65 
1967	4	3.9	75 
1967	5	8.4	126 
1967	6	14.1	58 
1967	7	15.6	30 
1967	8	14.9	111 
1967	9	10.8	110 
1967	10	6.4	223 
1967	11	3.4	210 
1967	12	-4.1	93 
1968	1	-8.6	59 
1968	2	-7.3	63 
1968	3	-0.2	38 
1968	4	4.8	32 
1968	5	8.7	64 
1968	6	15.4	147 
1968	7	15.3	32 
1968	8	15.2	29 
1968	9	11.4	237 
1968	10	5	160 
1968	11	-2	59 
1968	12	-5	23 
1969	1	-3.5	154 
1969	2	-8.5	42 
1969	3	-5.9	5 
1969	4	3.4	77 
1969	5	9.2	55 
1969	6	16.2	70 
1969	7	16.4	73 
1969	8	16.6	103 
1969	9	11.4	71 
1969	10	6.8	29 
1969	11	-1.7	91 
1969	12	-5.2	61 
1970	1	-8.7	41 
1970	2	-12.8	39 
1970	3	-2.8	39 
1970	4	1.2	58 
1970	5	10.5	13 
1970	6	17.4	54 
1970	7	14.3	134 
1970	8	15.2	84 
1970	9	9.4	149 
1970	10	5.5	138 
1970	11	-0.9	267 
1970	12	-2.2	22 
1971	1	-3.4	67 
1971	2	-0.8	67 
1971	3	-2.6	41 
1971	4	3.8	23 
1971	5	10.1	50 
1971	6	13.9	55 
1971	7	16.7	68 
1971	8	14.2	67 
1971	9	10.4	23 
1971	10	5.9	43 
1971	11	-0.6	84 
1971	12	0.9	59 
1972	1	-6.6	30 
1972	2	-3.9	43 
1972	3	-1.1	100 
1972	4	4.1	88 
1972	5	10.5	61 
1972	6	13.4	92 
1972	7	17.3	77 
1972	8	14.2	145 
1972	9	9.1	69 
1972	10	5.9	24 
1972	11	0.8	12 
1972	12	1.5	92 
1973	1	-1	44 
1973	2	-0.9	25 
1973	3	2.4	26 
1973	4	3.8	33 
1973	5	9.5	79 
1973	6	14.7	62 
1973	7	17.7	104 
1973	8	14.1	61 
1973	9	10	109 
1973	10	2.8	7 
1973	11	-1	66 
1973	12	-3.3	82 
1974	1	-0.1	145 
1974	2	-0.3	55 
1974	3	0.2	52 
1974	4	6.2	0 
1974	5	10.3	23 
1974	6	14.6	46 
1974	7	14.9	99 
1974	8	14.6	57 
1974	9	11.3	272 
1974	10	5.1	123 
1974	11	1.7	137 
1974	12	-0.9	52 
1975	1	0.3	159 
1975	2	-4.2	28 
1975	3	-0.3	31 
1975	4	3.4	24 
1975	5	10.1	32 
1975	6	13.7	21 
1975	7	17.3	32 
1975	8	18	54 
1975	9	11.4	141 
1975	10	6.5	64 
1975	11	2.5	114 
1975	12	1.5	49 
1976	1	-4.6	31 
1976	2	-3.3	49 
1976	3	-2.1	11 
1976	4	4.6	18 
1976	5	10	60 
1976	6	15.1	35 
1976	7	17.9	42 
1976	8	16.5	5 
1976	9	9.1	55 
1976	10	5.1	220 
1976	11	1.2	105 
1976	12	-4.6	48 
1977	1	-4.8	66 
1977	2	-7.3	54 
1977	3	-0.1	64 
1977	4	2.1	84 
1977	5	10.4	24 
1977	6	14.8	105 
1977	7	15.8	71 
1977	8	14.7	59 
1977	9	9.5	77 
1977	10	7.1	86 
1977	11	2.2	159 
1977	12	-1.5	98 
1978	1	-2.1	78 
1978	2	-6.8	40 
1978	3	-1.7	129 
1978	4	3.1	18 
1978	5	10.2	31 
1978	6	14.9	60 
1978	7	14.3	155 
1978	8	14.8	74 
1978	9	9.3	83 
1978	10	6.5	38 
1978	11	4.7	29 
1978	12	-7	22 
1979	1	-9	22 
1979	2	-7.4	9 
1979	3	-0.5	150 
1979	4	3.6	53 
1979	5	7.5	106 
1979	6	14.8	51 
1979	7	15.1	94 
1979	8	13.6	163 
1979	9	10.3	51 
1979	10	4.8	89 
1979	11	0.2	120 
1979	12	-2.5	66 
1980	1	-7.2	24 
1980	2	-8.7	37 
1980	3	-2.6	24 
1980	4	4.5	6 
1980	5	11.1	63 
1980	6	15.2	107 
1980	7	16.3	56 
1980	8	15	74 
1980	9	11.4	103 
1980	10	5	161 
1980	11	-1.1	37 
1980	12	-1	46 
1981	1	-4	13 
1981	2	-3.2	14 
1981	3	-2.3	69 
1981	4	4.3	6 
1981	5	11	101 
1981	6	12.7	87 
1981	7	15.4	103 
1981	8	14.7	13 
1981	9	12	152 
1981	10	5.4	131 
1981	11	1.6	112 
1981	12	-9	28 
1982	1	-8.1	28 
1982	2	-4.3	36 
1982	3	1.4	111 
1982	4	5.1	19 
1982	5	9.1	133 
1982	6	13.9	30 
1982	7	17.1	45 
1982	8	15.5	156 
1982	9	11.6	132 
1982	10	6.9	107 
1982	11	2.9	171 
1982	12	-1.6	126 
1983	1	1.6	35 
1983	2	-5.1	50 
1983	3	1.5	77 
1983	4	5	53 
1983	5	9.3	161 
1983	6	13.6	36 
1983	7	17.1	27 
1983	8	15.8	28 
1983	9	11.6	149 
1983	10	7.1	101 
1983	11	2	23 
1983	12	-0.9	34 
1984	1	-4.2	93 
1984	2	-3.7	40 
1984	3	-1.6	20 
1984	4	4.7	21 
1984	5	11.3	140 
1984	6	14.8	79 
1984	7	16	132 
1984	8	15.9	110 
1984	9	10	96 
1984	10	7.9	220 
1984	11	3.8	96 
1984	12	1.5	114 
1985	1	-8.9	36 
1985	2	-9.1	38 
1985	3	-0.5	76 
1985	4	2.5	78 
1985	5	10.7	23 
1985	6	13.8	53 
1985	7	15.7	126 
1985	8	14.4	275 
1985	9	9	89 
1985	10	7.1	35 
1985	11	-0.6	69 
1985	12	-5.9	87 
1986	1	-8.1	77 
1986	2	-8.8	1 
1986	3	0	72 
1986	4	2.5	30 
1986	5	9.8	93 
1986	6	15	44 
1986	7	16.1	41 
1986	8	13.1	194 
1986	9	8.5	26 
1986	10	6.6	138 
1986	11	4.3	112 
1986	12	-0.3	134 
1987	1	-11	15 
1987	2	-4.6	36 
1987	3	-4.9	121 
1987	4	4.2	30 
1987	5	9	50 
1987	6	11.6	86 
1987	7	16	57 
1987	8	13	128 
1987	9	9.3	140 
1987	10	7.7	275 
1987	11	1.8	127 
1987	12	-2.2	30 
1988	1	1.1	184 
1988	2	-0.7	155 
1988	3	-1.3	124 
1988	4	3.1	51 
1988	5	11.2	31 
1988	6	17.4	45 
1988	7	16.1	239 
1988	8	14.8	192 
1988	9	12.2	109 
1988	10	5.3	120 
1988	11	0.3	25 
1988	12	-2.6	22 
1989	1	3.1	6 
1989	2	3	81 
1989	3	3.1	84 
1989	4	5.1	83 
1989	5	10.5	18 
1989	6	14.4	25 
1989	7	16.9	18 
1989	8	14.3	111 
1989	9	11.2	30 
1989	10	7.1	86 
1989	11	3.6	111 
1989	12	-1.6	37 
1990	1	2	119 
1990	2	4.3	138 
1990	3	4.9	20 
1990	4	6.5	60 
1990	5	11.9	24 
1990	6	14.8	102 
1990	7	16.3	101 
1990	8	15.8	107 
1990	9	10.6	49 
1990	10	6.5	89 
1990	11	0.5	37 
1990	12	-0.1	131 
1991	1	-2.6	103 
1991	2	-4.1	30 
1991	3	1.8	80 
1991	4	5	28 
1991	5	10.3	0 
1991	6	11.5	84 
1991	7	17.5	66 
1991	8	16.5	15 
1991	9	11.4	83 
1991	10	6.1	85 
1991	11	3.1	191 
1991	12	1.7	26 
1992	1	1	21 
1992	2	0.5	20 
1992	3	3.1	76 
1992	4	4.3	68 
1992	5	12.4	46 
1992	6	17.6	3 
1992	7	16.4	62 
1992	8	13.9	130 
1992	9	11	78 
1992	10	4	58 
1992	11	1.2	168 
1992	12	-0.1	87 
1993	1	0.3	62 
1993	2	0.4	21 
1993	3	1.2	7 
1993	4	5.6	29 
1993	5	12.5	48 
1993	6	13.4	32 
1993	7	14.8	65 
1993	8	13	114 
