Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 908546 E, 7741699 N

Elevation of grid point: 140 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-21.1	23 
1967	2	-14.4	11 
1967	3	-6.8	29 
1967	4	-3.3	8 
1967	5	3.1	10 
1967	6	9.3	44 
1967	7	12.1	75 
1967	8	11.2	108 
1967	9	6.5	23 
1967	10	-2.3	67 
1967	11	-3.3	35 
1967	12	-20	16 
1968	1	-20.6	10 
1968	2	-19	14 
1968	3	-13.1	18 
1968	4	-5.3	32 
1968	5	-1	14 
1968	6	8.2	84 
1968	7	9.1	42 
1968	8	8.2	76 
1968	9	2	13 
1968	10	-8.6	50 
1968	11	-6.3	24 
1968	12	-7.5	37 
1969	1	-16.9	15 
1969	2	-19.2	6 
1969	3	-14	7 
1969	4	-6.5	6 
1969	5	0.9	9 
1969	6	8.9	28 
1969	7	12.2	71 
1969	8	10.8	40 
1969	9	3.6	41 
1969	10	-0.4	30 
1969	11	-10.4	33 
1969	12	-15.5	7 
1970	1	-17	15 
1970	2	-26.6	15 
1970	3	-9.7	14 
1970	4	-9.2	4 
1970	5	3.3	2 
1970	6	12.1	30 
1970	7	14.4	106 
1970	8	11.4	62 
1970	9	4.5	72 
1970	10	0.1	25 
1970	11	-10	11 
1970	12	-11.3	15 
1971	1	-17.3	43 
1971	2	-20.2	16 
1971	3	-18.6	15 
1971	4	-6.1	13 
1971	5	1.2	4 
1971	6	9	27 
1971	7	11.3	56 
1971	8	10.2	76 
1971	9	3.2	44 
1971	10	-3.8	34 
1971	11	-17.2	27 
1971	12	-9.7	16 
1972	1	-8.4	4 
1972	2	-14.8	5 
1972	3	-7.9	26 
1972	4	-4.1	25 
1972	5	2.4	24 
1972	6	13	40 
1972	7	16	73 
1972	8	11	62 
1972	9	4.5	44 
1972	10	-1.2	27 
1972	11	-11.7	25 
1972	12	-7.6	17 
1973	1	-9	27 
1973	2	-17.3	19 
1973	3	-10.5	16 
1973	4	-4.9	11 
1973	5	2.2	41 
1973	6	10.7	58 
1973	7	16.2	51 
1973	8	8.9	40 
1973	9	0.8	22 
1973	10	-8.1	16 
1973	11	-13.3	38 
1973	12	-20.2	30 
1974	1	-10.7	22 
1974	2	-11	23 
1974	3	-7	8 
1974	4	-2.7	9 
1974	5	2.6	16 
1974	6	11.1	50 
1974	7	14.1	123 
1974	8	10.3	117 
1974	9	5.7	66 
1974	10	-1.6	22 
1974	11	-8.1	15 
1974	12	-9.4	9 
1975	1	-17.9	21 
1975	2	-10.5	18 
1975	3	-6.1	17 
1975	4	-5.3	7 
1975	5	4	88 
1975	6	6.4	63 
1975	7	10.3	86 
1975	8	8	75 
1975	9	4.9	64 
1975	10	-1.2	47 
1975	11	-7	12 
1975	12	-14.9	29 
1976	1	-23.3	28 
1976	2	-13.5	5 
1976	3	-12.9	13 
1976	4	-4.1	8 
1976	5	4.9	15 
1976	6	8	37 
1976	7	11.7	78 
1976	8	10.1	34 
1976	9	1.4	29 
1976	10	-4.4	5 
1976	11	-11.6	33 
1976	12	-14.2	8 
1977	1	-16.7	19 
1977	2	-17.2	7 
1977	3	-12.7	26 
1977	4	-6.4	21 
1977	5	2	28 
