Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 283569 E, 6611689 N

Elevation of grid point: 141 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-9.2	53 
1967	2	-4.6	88 
1967	3	1.3	87 
1967	4	3	46 
1967	5	8	104 
1967	6	13.2	81 
1967	7	14.7	52 
1967	8	14	96 
1967	9	9.9	107 
1967	10	6.2	243 
1967	11	3.3	115 
1967	12	-5.1	73 
1968	1	-8.9	45 
1968	2	-7.6	56 
1968	3	-1.4	60 
1968	4	3.8	51 
1968	5	7.7	67 
1968	6	14.9	109 
1968	7	14.4	64 
1968	8	14.3	43 
1968	9	10.1	58 
1968	10	4.1	124 
1968	11	-4	94 
1968	12	-4.9	39 
1969	1	-4.2	109 
1969	2	-9.4	35 
1969	3	-7	16 
1969	4	2.4	78 
1969	5	8.5	61 
1969	6	15.7	28 
1969	7	15.4	69 
1969	8	16.4	44 
1969	9	10	101 
1969	10	6.2	43 
1969	11	-2.9	106 
1969	12	-5.5	31 
1970	1	-8.6	29 
1970	2	-13.1	21 
1970	3	-3.4	37 
1970	4	0.3	76 
1970	5	9.7	20 
1970	6	16.5	59 
1970	7	13.2	147 
1970	8	14.1	39 
1970	9	8.3	101 
1970	10	5.3	119 
1970	11	-1.7	148 
1970	12	-2.3	29 
1971	1	-3.2	65 
1971	2	-1.7	53 
1971	3	-4.1	58 
1971	4	2.9	39 
1971	5	9.8	73 
1971	6	13.3	55 
1971	7	15.8	55 
1971	8	13.5	66 
1971	9	9.5	54 
1971	10	5.6	47 
1971	11	-1.1	82 
1971	12	1	37 
1972	1	-7	25 
1972	2	-4.3	36 
1972	3	-1.4	36 
1972	4	3.5	73 
1972	5	9.9	77 
1972	6	13.2	135 
1972	7	16.9	80 
1972	8	13.4	165 
1972	9	8	61 
1972	10	4.9	26 
1972	11	0.5	25 
1972	12	2.2	114 
1973	1	-1.1	41 
1973	2	-1.5	63 
1973	3	1.4	9 
1973	4	2.4	57 
1973	5	8.9	91 
1973	6	14.3	51 
1973	7	17.1	118 
1973	8	13.1	73 
1973	9	8.4	78 
1973	10	1.7	13 
1973	11	-1.9	54 
1973	12	-3.8	63 
1974	1	0	94 
1974	2	-0.2	72 
1974	3	-0.2	35 
1974	4	5.3	0 
1974	5	10	36 
1974	6	13.7	64 
1974	7	14	109 
1974	8	13.8	44 
1974	9	10.7	195 
1974	10	3.6	92 
1974	11	1.3	141 
1974	12	-0.4	62 
1975	1	0.3	126 
1975	2	-4.5	19 
1975	3	-0.8	28 
1975	4	2.6	26 
1975	5	10.1	45 
1975	6	13	27 
1975	7	16.5	58 
1975	8	17	49 
1975	9	11	150 
1975	10	5.9	78 
1975	11	2.1	112 
1975	12	0.7	45 
1976	1	-6.1	32 
1976	2	-3.8	46 
1976	3	-3.5	5 
1976	4	3.2	21 
1976	5	9.7	45 
1976	6	14	31 
1976	7	17	19 
1976	8	15.3	21 
1976	9	7.9	70 
1976	10	4.4	203 
1976	11	0.8	108 
1976	12	-5.8	49 
1977	1	-5.3	91 
1977	2	-8.5	29 
1977	3	-0.9	63 
1977	4	0.7	93 
1977	5	10	37 
1977	6	14.5	71 
1977	7	14.8	74 
1977	8	13.9	44 
1977	9	8.4	71 
1977	10	6.7	84 
1977	11	0.5	137 
1977	12	-2.3	59 
1978	1	-2.6	60 
1978	2	-9.1	44 
1978	3	-2.7	113 
1978	4	2.3	26 
1978	5	9.8	11 
1978	6	14.4	68 
1978	7	13.9	94 
1978	8	13.4	105 
1978	9	7.5	95 
1978	10	5.6	43 
1978	11	3.7	36 
1978	12	-9.3	24 
1979	1	-9.4	16 
1979	2	-9.6	12 
1979	3	-1.9	132 
1979	4	2.8	74 
1979	5	7.3	83 
1979	6	14.9	76 
1979	7	13.9	91 
1979	8	12.9	93 
1979	9	9.3	53 
1979	10	3.2	103 
1979	11	-0.2	144 
1979	12	-3.7	84 
1980	1	-7.8	22 
1980	2	-10	36 
1980	3	-4.6	34 
1980	4	3.3	10 
1980	5	10.6	75 
1980	6	14.7	136 
1980	7	15.7	59 
1980	8	13.8	117 
1980	9	10.2	91 
1980	10	3.4	178 
1980	11	-2.7	63 
1980	12	-1.7	77 
1981	1	-4.6	24 
1981	2	-5.1	22 
1981	3	-3.9	81 
1981	4	2.7	7 
1981	5	10.5	75 
1981	6	11.8	127 
1981	7	14.8	103 
1981	8	13.4	18 
1981	9	10.7	79 
1981	10	4.1	131 
1981	11	0.3	147 
1981	12	-10.9	32 
1982	1	-10.3	25 
1982	2	-3.7	35 
1982	3	0.4	116 
1982	4	3.9	29 
1982	5	8.4	103 
1982	6	12.9	50 
1982	7	16.5	35 
1982	8	15	107 
1982	9	10.5	114 
1982	10	5.9	92 
1982	11	3	183 
1982	12	-1.1	126 
1983	1	0.7	66 
1983	2	-6.2	18 
1983	3	0.1	51 
1983	4	4.4	60 
1983	5	9.5	87 
1983	6	12.9	31 
1983	7	16.3	66 
1983	8	14.8	26 
1983	9	10.4	135 
1983	10	6.1	102 
1983	11	1.1	20 
1983	12	-1.7	63 
1984	1	-5.6	94 
1984	2	-3.6	27 
1984	3	-3.1	30 
1984	4	3.7	20 
1984	5	11.3	50 
1984	6	13.8	137 
1984	7	14.7	85 
1984	8	15	63 
1984	9	8.4	89 
1984	10	7.1	194 
1984	11	2.7	66 
1984	12	0.8	85 
1985	1	-11.1	56 
1985	2	-13.1	30 
1985	3	-2	73 
1985	4	0.6	71 
1985	5	10.1	29 
1985	6	13	138 
1985	7	14.4	143 
1985	8	13.3	171 
1985	9	7	125 
1985	10	5.8	45 
1985	11	-2.8	75 
1985	12	-7.5	89 
1986	1	-9.5	80 
1986	2	-11.2	2 
1986	3	-1.3	92 
1986	4	0.9	32 
1986	5	9.4	72 
1986	6	14.8	27 
1986	7	15	74 
1986	8	11.8	130 
1986	9	6.1	33 
1986	10	5.1	105 
1986	11	3.6	118 
1986	12	-1.9	88 
1987	1	-13.7	21 
1987	2	-7.3	38 
1987	3	-7.9	98 
1987	4	3	24 
1987	5	8.1	54 
1987	6	10.4	166 
1987	7	15	79 
1987	8	11.6	118 
1987	9	7.6	98 
1987	10	6.6	251 
1987	11	0.1	109 
1987	12	-4.3	33 
1988	1	0.6	152 
1988	2	-1.9	119 
1988	3	-4.1	111 
1988	4	1.4	53 
1988	5	10.4	47 
1988	6	16.7	49 
1988	7	15.3	218 
1988	8	13.7	156 
1988	9	11	123 
