Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 517114 E, 7460720 N

Elevation of grid point: 10 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-7.7	140 
1967	2	-2	57 
1967	3	0.8	73 
1967	4	1	87 
1967	5	6.6	12 
1967	6	9.3	130 
1967	7	11.3	147 
1967	8	12.2	63 
1967	9	10	54 
1967	10	3.4	122 
1967	11	3.5	81 
1967	12	-6	46 
1968	1	-6.4	23 
1968	2	-4.4	86 
1968	3	-1.6	117 
1968	4	1.7	153 
1968	5	4.6	36 
1968	6	10	72 
1968	7	10.8	70 
1968	8	9.9	81 
1968	9	7.9	32 
1968	10	0.3	83 
1968	11	-0.3	99 
1968	12	1.1	179 
1969	1	-3.9	14 
1969	2	-5.3	17 
1969	3	-2.5	122 
1969	4	1.8	44 
1969	5	5.7	23 
1969	6	12	68 
1969	7	13.2	137 
1969	8	15.6	20 
1969	9	7.9	138 
1969	10	5.6	345 
1969	11	-2	53 
1969	12	-2	72 
1970	1	-5.3	47 
1970	2	-7.9	47 
1970	3	-0.8	26 
1970	4	0.3	20 
1970	5	7.2	44 
1970	6	12.1	47 
1970	7	13.7	131 
1970	8	13.2	79 
1970	9	8.1	99 
1970	10	4.9	105 
1970	11	-1.8	68 
1970	12	-0.5	170 
1971	1	-1.9	117 
1971	2	-3.7	59 
1971	3	-5.7	53 
1971	4	1	32 
1971	5	5.8	117 
1971	6	11.5	60 
1971	7	11.2	111 
1971	8	12.1	296 
1971	9	7.6	145 
1971	10	3.5	270 
1971	11	-2.2	123 
1971	12	0.6	125 
1972	1	-1.9	39 
1972	2	-2.4	71 
1972	3	-0.8	105 
1972	4	1.9	65 
1972	5	6.8	14 
1972	6	13.5	61 
1972	7	14.9	134 
1972	8	12.2	114 
1972	9	6.9	201 
1972	10	4.3	175 
1972	11	0	155 
1972	12	2.4	141 
1973	1	-0.3	116 
1973	2	-3.3	124 
1973	3	0.2	172 
1973	4	0.7	32 
1973	5	6.2	29 
1973	6	11	79 
1973	7	15.1	84 
1973	8	10.4	175 
1973	9	6.4	46 
1973	10	0.8	188 
1973	11	-3.2	132 
1973	12	-5.4	179 
1974	1	0	86 
1974	2	-2.8	82 
1974	3	-0.9	33 
1974	4	2.2	149 
1974	5	7.6	27 
1974	6	12.2	42 
1974	7	13.3	84 
1974	8	12.1	68 
1974	9	10.1	124 
1974	10	3.1	30 
1974	11	-0.3	18 
1974	12	-1.3	64 
1975	1	-2.5	151 
1975	2	-0.1	198 
1975	3	0	77 
1975	4	0.2	38 
1975	5	6	105 
1975	6	7.8	88 
1975	7	10.4	126 
1975	8	10.9	103 
1975	9	8.4	202 
1975	10	5.6	240 
1975	11	1.4	170 
1975	12	-2.7	270 
1976	1	-6.9	179 
1976	2	-0.7	120 
1976	3	-3	45 
1976	4	0.3	66 
1976	5	7.8	20 
1976	6	10.6	34 
1976	7	12.4	76 
1976	8	11	85 
1976	9	5	105 
1976	10	3.3	43 
1976	11	-0.1	171 
1976	12	-4.4	27 
1977	1	-5.1	47 
1977	2	-6.2	13 
1977	3	-1.5	152 
1977	4	-0.7	12 
1977	5	4.1	58 
1977	6	8.4	95 
1977	7	13	59 
1977	8	12.3	77 
1977	9	6.8	127 
1977	10	4.4	195 
1977	11	0	64 
1977	12	-1.1	133 
1978	1	-5.7	119 
1978	2	-7.6	61 
1978	3	-2.4	43 
1978	4	0.2	50 
1978	5	6.3	69 
