Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 271467 E, 7038181 N

Elevation of grid point: 78 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-5	80 
1967	2	-1	73 
1967	3	1.8	85 
1967	4	2.2	102 
1967	5	8.1	33 
1967	6	10.8	95 
1967	7	12.6	106 
1967	8	12.9	71 
1967	9	10.7	20 
1967	10	5.1	109 
1967	11	3.6	74 
1967	12	-3.1	189 
1968	1	-4.1	122 
1968	2	-2.7	121 
1968	3	-0.3	81 
1968	4	3.2	47 
1968	5	6.4	31 
1968	6	13	43 
1968	7	13.1	16 
1968	8	12.7	11 
1968	9	10.5	32 
1968	10	3.7	156 
1968	11	-3.4	32 
1968	12	-1.4	35 
1969	1	-2.2	36 
1969	2	-6.5	37 
1969	3	-3.4	34 
1969	4	4.3	64 
1969	5	8.5	24 
1969	6	14.2	15 
1969	7	13.6	121 
1969	8	17.2	53 
1969	9	8.5	108 
1969	10	6	142 
1969	11	-1.7	77 
1969	12	-3.3	50 
1970	1	-5.8	46 
1970	2	-7.9	28 
1970	3	-1.3	45 
1970	4	1.3	24 
1970	5	8.9	38 
1970	6	14.4	44 
1970	7	13.2	109 
1970	8	13.8	36 
1970	9	8.9	125 
1970	10	6.1	99 
1970	11	-1.3	41 
1970	12	0.6	84 
1971	1	-1.5	55 
1971	2	-0.4	77 
1971	3	-2.9	122 
1971	4	2.8	37 
1971	5	9.2	75 
1971	6	11.2	110 
1971	7	12.9	105 
1971	8	12.9	70 
1971	9	8.7	155 
1971	10	4.8	175 
1971	11	-0.3	174 
1971	12	1.9	193 
1972	1	-4.8	1 
1972	2	-2.2	2 
1972	3	1.3	39 
1972	4	3.5	72 
1972	5	9.4	60 
1972	6	13.7	73 
1972	7	15.2	28 
1972	8	12.8	59 
1972	9	7.8	98 
1972	10	4.9	144 
1972	11	1.2	125 
1972	12	2.3	24 
1973	1	2.7	98 
1973	2	-2.2	112 
1973	3	2.8	87 
1973	4	1.5	98 
1973	5	7.5	77 
1973	6	12.1	75 
1973	7	14.4	107 
1973	8	11.6	92 
1973	9	8.2	147 
1973	10	3.2	184 
1973	11	-0.8	137 
1973	12	-1.9	135 
1974	1	1.3	54 
1974	2	0.1	32 
1974	3	0.4	4 
1974	4	4.2	86 
1974	5	9.5	39 
1974	6	12.6	68 
1974	7	12.5	125 
1974	8	12.4	93 
1974	9	10.9	54 
1974	10	3.5	79 
1974	11	-0.2	33 
1974	12	0.4	91 
1975	1	0.3	107 
1975	2	0.7	53 
1975	3	0.9	39 
1975	4	2.3	59 
1975	5	7.5	109 
1975	6	9.9	40 
1975	7	13.4	35 
1975	8	13.9	79 
1975	9	9.2	187 
1975	10	6.1	186 
1975	11	3	51 
1975	12	0.4	365 
1976	1	-3.7	164 
1976	2	-1.5	79 
1976	3	-2.6	58 
1976	4	1.8	73 
1976	5	9.8	20 
1976	6	11.1	70 
1976	7	13.6	68 
1976	8	12.9	51 
1976	9	6	143 
1976	10	5.5	14 
1976	11	1.8	84 
1976	12	-4.4	74 
1977	1	-5.8	41 
1977	2	-5.9	14 
1977	3	0.9	39 
1977	4	0.7	56 
1977	5	6.7	31 
1977	6	10.3	69 
1977	7	12.8	52 
1977	8	13.2	46 
1977	9	7.7	101 
1977	10	6.7	54 
1977	11	1.7	56 
1977	12	0.7	73 
1978	1	-2.5	104 
1978	2	-6.6	60 
1978	3	-0.7	45 
1978	4	2.2	78 
1978	5	8.4	5 
1978	6	13.1	75 
1978	7	14.3	72 
1978	8	13	56 
1978	9	8.2	127 
1978	10	4.6	161 
1978	11	1.7	164 
1978	12	-7.1	39 
1979	1	-7.3	26 
1979	2	-4	75 
1979	3	-0.1	39 
1979	4	3.1	28 
1979	5	7.3	32 
1979	6	13.1	73 
1979	7	11.9	113 
1979	8	13.2	68 
1979	9	8.2	151 
1979	10	4.1	88 
1979	11	0.1	77 
1979	12	-3.1	37 
1980	1	-5.5	44 
1980	2	-4.1	54 
1980	3	-1.5	52 
1980	4	3.5	61 
1980	5	8.1	61 
1980	6	14.7	47 
1980	7	15.7	34 
1980	8	14.4	73 
1980	9	10	107 
1980	10	3.2	97 
1980	11	-2.4	67 
1980	12	-3.3	147 
1981	1	-3.5	151 
1981	2	-3.6	67 
1981	3	-2.5	22 
1981	4	2.3	71 
1981	5	11.1	14 
1981	6	9.8	62 
1981	7	12.5	92 
1981	8	11.2	122 
1981	9	10.2	28 
1981	10	4.2	43 
1981	11	-0.8	70 
1981	12	-9.1	58 
1982	1	-6	87 
1982	2	-2.5	40 
1982	3	1.2	59 
1982	4	3.1	111 
1982	5	7.4	55 
1982	6	9.4	28 
1982	7	13.8	97 
1982	8	13.2	84 
1982	9	8.9	146 
1982	10	5.2	32 
1982	11	1	70 
1982	12	-1.4	71 
1983	1	-0.7	187 
1983	2	-3	52 
1983	3	-0.7	126 
1983	4	3.6	65 
1983	5	9.5	42 
1983	6	10.1	51 
1983	7	13.2	117 
1983	8	11.3	124 
1983	9	9.7	138 
1983	10	5.1	205 
1983	11	0.8	174 
1983	12	-2	101 
1984	1	-6.3	67 
1984	2	-1.7	34 
1984	3	-2.4	57 
1984	4	3.6	38 
1984	5	10.4	32 
1984	6	11.2	106 
1984	7	12.1	65 
1984	8	12.5	87 
1984	9	8.1	78 
1984	10	6	134 
1984	11	1.8	27 
1984	12	0.2	56 
1985	1	-6.7	63 
1985	2	-7.3	97 
1985	3	-1	53 
1985	4	1.1	42 
1985	5	7.5	26 
1985	6	12	35 
1985	7	14	98 
1985	8	13.2	102 
1985	9	7.2	147 
1985	10	7.2	192 
1985	11	-2.1	133 
1985	12	-4.9	97 
1986	1	-8.8	41 
1986	2	-5.7	27 
1986	3	0.6	24 
1986	4	1.1	30 
1986	5	9.5	95 
1986	6	13.1	51 
1986	7	12.7	113 
1986	8	11.6	46 
1986	9	6.4	180 
1986	10	5.1	116 
1986	11	2.7	102 
1986	12	-4.4	126 
1987	1	-8.8	118 
1987	2	-2.8	149 
1987	3	-4.4	5 
1987	4	4	84 
1987	5	6.7	69 
1987	6	10.7	90 
1987	7	13.1	94 
1987	8	10.6	159 
1987	9	8.1	136 
1987	10	7.4	26 
1987	11	0.5	65 
1987	12	0.2	318 
1988	1	-1	28 
1988	2	-2	53 
1988	3	-2.9	77 
1988	4	0.6	118 
1988	5	9.1	64 
1988	6	12.2	38 
1988	7	15.6	148 
1988	8	13.3	109 
1988	9	10.8	199 
1988	10	4.6	104 
1988	11	0.8	249 
1988	12	-0.1	176 
1989	1	3	259 
1989	2	1.6	135 
1989	3	2	42 
1989	4	4.4	6 
1989	5	7.8	110 
1989	6	11.9	54 
1989	7	12.4	88 
1989	8	12.1	167 
1989	9	8.9	107 
1989	10	5.5	146 
1989	11	2.4	74 
1989	12	-0.9	162 
1990	1	-0.4	87 
1990	2	3.7	59 
1990	3	1.8	194 
1990	4	4.1	122 
1990	5	7.6	119 
1990	6	13.1	29 
1990	7	13	117 
1990	8	13.2	109 
1990	9	8.6	115 
1990	10	5.8	77 
1990	11	2.2	100 
1990	12	1.3	117 
1991	1	-0.9	60 
1991	2	-3.9	84 
1991	3	1.5	51 
1991	4	4.2	62 
1991	5	6.2	109 
1991	6	10.2	155 
1991	7	14.4	71 
1991	8	13.9	89 
1991	9	8.8	180 
1991	10	4.8	77 
1991	11	3	71 
1991	12	1.2	155 
1992	1	2	326 
1992	2	0.4	146 
1992	3	1.9	90 
1992	4	1.5	22 
1992	5	9.5	66 
1992	6	14.4	79 
1992	7	12	91 
1992	8	12.1	140 
1992	9	9.8	41 
1992	10	0.3	89 
1992	11	0.3	65 
1992	12	0.9	97 
1993	1	0.4	108 
1993	2	0.4	150 
1993	3	-0.1	97 
1993	4	3.8	27 
1993	5	9.2	81 
1993	6	8.4	84 
1993	7	13.2	130 
1993	8	11.5	175 
1993	9	7.1	76 
1993	10	3.4	110 
1993	11	-1.1	2 
1993	12	-3.7	69 
1994	1	-4.2	88 
1994	2	-7.8	17 
1994	3	-1.1	49 
1994	4	4.2	45 
1994	5	6.9	36 
1994	6	9.3	151 
1994	7	15.2	64 
1994	8	13.9	161 
1994	9	8.4	110 
1994	10	2.9	183 
1994	11	1.8	130 
1994	12	1.5	76 
1995	1	-0.8	79 
1995	2	-0.2	111 
1995	3	-0.3	77 
1995	4	1.5	106 
1995	5	6.6	85 
1995	6	10.9	112 
1995	7	12	59 
1995	8	12	97 
1995	9	9.3	38 
1995	10	6.5	129 
1995	11	-1.1	117 
1995	12	-3	125 
1996	1	-4.2	9 
1996	2	-4.5	72 
1996	3	-0.9	56 
1996	4	2.9	14 
1996	5	6.1	41 
1996	6	10.3	79 
1996	7	11.8	80 
1996	8	15.6	49 
1996	9	7.3	47 
1996	10	5.7	79 
1996	11	-2.6	79 
1996	12	-3.2	121 
1997	1	0.2	101 
1997	2	-0.9	77 
1997	3	-0.3	175 
1997	4	1.1	200 
1997	5	6	70 
1997	6	12.5	97 
1997	7	15.9	30 
1997	8	15.7	60 
1997	9	10	235 
1997	10	3.4	235 
1997	11	0.1	50 
1997	12	-2	21 
1998	1	-0.2	87 
1998	2	0.6	168 
1998	3	-0.8	113 
1998	4	2.6	26 
1998	5	6.8	73 
1998	6	11	96 
1998	7	13.2	73 
1998	8	11.6	185 
1998	9	10.1	29 
1998	10	3.8	108 
1998	11	-2.2	29 
1998	12	-1.2	121 
1999	1	-2.6	62 
1999	2	-1.3	127 
1999	3	0	40 
1999	4	4.4	99 
1999	5	7.1	52 
1999	6	12	121 
1999	7	13.2	166 
1999	8	11.6	47 
1999	9	12.1	35 
1999	10	4.8	105 
1999	11	4.9	63 
1999	12	-4.5	104 
2000	1	1.1	133 
2000	2	-0.3	104 
2000	3	-0.1	147 
2000	4	4.3	38 
2000	5	9.9	51 
2000	6	9.5	123 
2000	7	12.3	77 
2000	8	11.7	110 
2000	9	9.8	30 
2000	10	8.1	27 
2000	11	3.6	7 
2000	12	-1.6	51 
2001	1	-1.9	38 
2001	2	-5.2	78 
2001	3	-4.4	38 
2001	4	2.8	49 
2001	5	7.2	82 
2001	6	10.4	74 
2001	7	13.4	186 
2001	8	12.6	137 
2001	9	9.1	80 
2001	10	5.7	62 
2001	11	2.4	232 
2001	12	-1.8	92 
2002	1	-1.7	85 
2002	2	0.1	113 
2002	3	-0.7	118 
2002	4	5.4	48 
2002	5	11	44 
2002	6	14.4	89 
2002	7	14.4	66 
2002	8	16.6	35 
2002	9	9.7	136 
2002	10	1.7	67 
2002	11	-2.9	28 
2002	12	-4.1	74 
2003	1	-2.7	166 
2003	2	-2.5	7 
2003	3	1.8	47 
2003	4	4.2	39 
2003	5	8.3	77 
2003	6	12.1	77 
2003	7	16.6	62 
2003	8	13.7	179 
2003	9	9.5	79 
2003	10	2.8	117 
2003	11	1.6	21 
2003	12	0.7	206 
2004	1	-3.2	24 
2004	2	-0.3	119 
2004	3	2.3	57 
2004	4	7.5	58 
2004	5	8.9	71 
2004	6	11.2	63 
2004	7	13.9	68 
2004	8	15.9	56 
2004	9	10.9	298 
2004	10	6.4	36 
2004	11	1.2	221 
2004	12	1.2	194 
2005	1	1.7	166 
2005	2	-1.3	102 
2005	3	-0.7	37 
2005	4	5	47 
2005	5	7.1	71 
2005	6	10.8	113 
2005	7	15.7	38 
2005	8	12.6	129 
2005	9	10.4	143 
2005	10	7.1	68 
2005	11	4.4	127 
2005	12	-1	176 
2006	1	0.1	87 
2006	2	-0.4	144 
2006	3	-4.1	41 
2006	4	4.4	53 
