Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 273369 E, 6567897 N

Elevation of grid point: 20 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1967	1	-5.9	67 
1967	2	-2.6	91 
1967	3	2.8	89 
1967	4	4.2	32 
1967	5	8.9	102 
1967	6	14.2	71 
1967	7	16	65 
1967	8	15.5	75 
1967	9	12.4	92 
1967	10	8.5	287 
1967	11	5.1	107 
1967	12	-2.6	95 
1968	1	-6.2	52 
1968	2	-4.8	58 
1968	3	0.4	63 
1968	4	5.2	63 
1968	5	8.7	55 
1968	6	15.6	102 
1968	7	15.8	41 
1968	8	16.1	45 
1968	9	12.3	58 
1968	10	6.5	157 
1968	11	-1	100 
1968	12	-2.7	52 
1969	1	-2.5	113 
1969	2	-6.7	35 
1969	3	-4.3	8 
1969	4	4	66 
1969	5	9.3	69 
1969	6	16.3	60 
1969	7	16.4	47 
1969	8	18.1	71 
1969	9	12.4	87 
1969	10	8.3	43 
1969	11	0.5	136 
1969	12	-3.2	59 
1970	1	-6.4	30 
1970	2	-11.1	24 
1970	3	-1.7	47 
1970	4	1.7	72 
1970	5	10.6	15 
1970	6	17.6	60 
1970	7	14.6	131 
1970	8	15.6	35 
1970	9	10.7	106 
1970	10	7.5	108 
1970	11	1.1	153 
1970	12	-0.1	33 
1971	1	-1.1	89 
1971	2	-0.2	60 
1971	3	-2.2	77 
1971	4	3.9	24 
1971	5	10.1	75 
1971	6	13.9	65 
1971	7	16.6	51 
1971	8	14.8	97 
1971	9	11.2	63 
1971	10	7.8	55 
1971	11	1.7	81 
1971	12	3.1	46 
1972	1	-5	40 
1972	2	-2.7	46 
1972	3	-0.4	50 
1972	4	4.6	70 
1972	5	10.5	80 
1972	6	13.5	134 
1972	7	17.9	91 
1972	8	14.9	143 
1972	9	10.1	62 
1972	10	6.8	41 
1972	11	2.9	42 
1972	12	3.8	139 
1973	1	0.1	69 
1973	2	0.4	94 
1973	3	2.7	21 
1973	4	3.9	68 
1973	5	9.6	108 
1973	6	14.9	48 
1973	7	18.1	97 
1973	8	14.5	64 
1973	9	10.6	64 
1973	10	4.3	38 
1973	11	0.6	91 
1973	12	-1.4	74 
1974	1	1.4	104 
1974	2	1	67 
1974	3	1.4	18 
1974	4	6.5	0 
1974	5	10.9	33 
1974	6	14.9	42 
1974	7	15.1	58 
1974	8	15.2	44 
1974	9	12.4	223 
1974	10	5.4	82 
1974	11	3.4	150 
1974	12	1.4	93 
1975	1	1.9	129 
1975	2	-1.7	28 
1975	3	0.5	30 
1975	4	4	42 
1975	5	10.8	53 
1975	6	14	14 
1975	7	17.2	72 
1975	8	18.3	46 
1975	9	12.8	132 
1975	10	7.8	78 
1975	11	3.9	119 
1975	12	2.9	42 
1976	1	-3.5	43 
1976	2	-2.3	47 
1976	3	-2.2	6 
1976	4	4.3	29 
1976	5	10.5	36 
1976	6	14.9	26 
1976	7	18.3	27 
1976	8	17	17 
1976	9	10.2	75 
1976	10	6.3	213 
1976	11	2.9	144 
1976	12	-3.2	56 
1977	1	-3.3	121 
1977	2	-6.5	46 
1977	3	0.2	85 
1977	4	2.2	112 
1977	5	10.8	42 
1977	6	15.2	75 
1977	7	15.7	74 
1977	8	15.3	45 
1977	9	10.1	88 
1977	10	8.3	103 
1977	11	2.8	136 
1977	12	-0.1	72 
1978	1	-0.7	66 
1978	2	-6.7	43 
1978	3	-1.3	123 
1978	4	3.5	21 
1978	5	10.6	23 
1978	6	15.2	38 
1978	7	15.1	101 
1978	8	15.1	121 
1978	9	9.4	92 
1978	10	7.5	36 
1978	11	5.6	41 
1978	12	-6.8	34 
1979	1	-7.4	18 
1979	2	-7.6	16 
1979	3	-0.7	138 
1979	4	3.6	71 
1979	5	7.9	102 
1979	6	15.4	62 
1979	7	15	76 
1979	8	14.1	89 
