Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: 169240 E, 6597809 N

Elevation of grid point: 56 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
2003	10	7.5	35 
2003	11	2.6	70 
2003	12	0.1	57 
2004	1	-4.4	108 
2004	2	-2.1	33 
2004	3	2.3	31 
2004	4	7.1	71 
2004	5	12.2	52 
2004	6	14.3	66 
2004	7	15.4	79 
2004	8	17.3	106 
2004	9	12.4	46 
2004	10	6.8	115 
2004	11	0.8	39 
2004	12	-0.6	32 
2005	1	1.2	32 
2005	2	-0.8	13 
2005	3	-1.2	27 
2005	4	5.7	27 
2005	5	8.8	78 
2005	6	13.7	75 
2005	7	17.6	77 
2005	8	14.8	61 
2005	9	10.5	37 
2005	10	6.1	99 
2005	11	3.2	120 
2005	12	-1.5	40 
2006	1	-2.7	50 
2006	2	-3.3	80 
2006	3	-3.1	40 
2006	4	4.7	36 
2006	5	11	89 
2006	6	16.1	34 
2006	7	19.9	32 
2006	8	17.3	129 
2006	9	14.5	72 
2006	10	8.3	141 
2006	11	3.5	111 
2006	12	2.5	74 
2007	1	-1.1	76 
2007	2	-2.9	55 
2007	3	4.1	41 
2007	4	8	26 
2007	5	11	92 
2007	6	16.6	88 
2007	7	15.5	189 
2007	8	16.2	73 
2007	9	11.1	48 
2007	10	6.9	21 
2007	11	1.2	36 
2007	12	-2.9	83 
2008	1	0.1	133 
2008	2	1.8	59 
2008	3	1.1	104 
2008	4	6	65 
2008	5	12	23 
2008	6	15.1	49 
2008	7	17.9	76 
2008	8	15	129 
2008	9	10.6	60 
2008	10	6.4	85 
2008	11	1.8	62 
2008	12	-2.1	26 
2009	1	-2.6	90 
2009	2	-5.7	47 
2009	3	1.4	74 
2009	4	7.8	37 
2009	5	11.3	64 
2009	6	14.9	38 
2009	7	16.2	161 
2009	8	14.9	123 
2009	9	12.4	26 
2009	10	3.8	45 
2009	11	2.7	142 
2009	12	-4.4	56 
2010	1	-8.5	20 
2010	2	-6.7	24 
2010	3	0.8	26 
2010	4	5.7	27 
2010	5	10.5	40 
2010	6	15.4	28 
2010	7	17.9	66 
2010	8	16.1	145 
2010	9	11.3	83 
2010	10	5.3	118 
2010	11	-1.6	32 
2010	12	-10.8	17 
2011	1	-4.8	49 
2011	2	-5.4	47 
2011	3	1.1	10 
2011	4	9.4	15 
2011	5	10.6	67 
2011	6	15.5	109 
2011	7	17	178 
2011	8	15.7	134 
2011	9	12.4	149 
2011	10	7.5	42 
2011	11	4	22 
2011	12	-0.1	54 
2012	1	-2.6	58 
2012	2	-2.8	11 
2012	3	6.1	23 
2012	4	4.9	101 
2012	5	12.1	76 
2012	6	13.3	107 
2012	7	16.3	90 
2012	8	15.9	110 
2012	9	11.4	38 
2012	10	5	88 
2012	11	2.7	78 
2012	12	-5.9	82 
2013	1	-6.3	34 
2013	2	-3.9	14 
2013	3	-2.5	13 
2013	4	4.1	29 
2013	5	11.6	181 
2013	6	14.9	112 
2013	7	18.2	34 
2013	8	15.6	78 
2013	9	11.9	106 
2013	10	7.1	84 
2013	11	1.8	52 
2013	12	0.9	83 
2014	1	-2	94 
2014	2	1.5	109 
2014	3	4.6	40 
2014	4	7.8	33 
2014	5	11.9	49 
2014	6	15.8	34 
2014	7	19.7	49 
2014	8	15.3	109 
2014	9	12.6	55 
2014	10	8.8	156 
