Gridded monthly values for the period 1.1967 - 10.2014

UTM coordinates: -34980 E, 6547733 N

Elevation of grid point: 160 meters above sea level

Real elevation: NA meters above sea level

Elements:	Mean temperature in *C (TAM)
		Accumulated precipitation in mm (RR)


Year	Month	TAM	RR 
1981	9	11.6	219 
1981	10	6.4	367 
1981	11	4.3	392 
1981	12	-5	70 
1982	1	-1.8	99 
1982	2	0.5	109 
1982	3	1.9	254 
1982	4	3.4	82 
1982	5	6.9	155 
1982	6	11.1	17 
1982	7	13.2	95 
1982	8	13.7	203 
1982	9	10.6	273 
1982	10	8	175 
1982	11	5.5	323 
1982	12	2.8	340 
1983	1	4.5	384 
1983	2	-1.5	57 
1983	3	2	233 
1983	4	3.7	73 
1983	5	7.6	219 
1983	6	10.1	93 
1983	7	12.8	115 
1983	8	11.7	117 
1983	9	10.4	195 
1983	10	7.4	393 
1983	11	4.1	153 
1983	12	2.6	257 
1984	1	-0.3	197 
1984	2	-0.3	92 
1984	3	-0.6	43 
1984	4	3.1	87 
1984	5	8.4	78 
1984	6	11	114 
1984	7	11.4	44 
1984	8	12.9	62 
1984	9	9.3	136 
1984	10	8.5	360 
1984	11	6.1	167 
1984	12	3.8	216 
1985	1	-4.5	82 
1985	2	-2	91 
1985	3	0.5	75 
1985	4	2.6	100 
1985	5	8.6	39 
1985	6	9	60 
1985	7	12.4	162 
1985	8	12.6	317 
1985	9	8.7	166 
1985	10	8.3	164 
1985	11	-0.2	117 
1985	12	0.9	204 
1986	1	-3.2	163 
1986	2	-5.7	2 
1986	3	1.5	177 
1986	4	1.8	32 
1986	5	7.8	134 
1986	6	11.3	126 
1986	7	11.5	146 
1986	8	11.3	187 
1986	9	7.8	258 
1986	10	7.5	361 
1986	11	6.2	345 
1986	12	1.9	291 
1987	1	-4.6	79 
1987	2	-0.1	82 
1987	3	-1.7	114 
1987	4	4	44 
1987	5	6.2	84 
1987	6	8.6	52 
1987	7	12.4	47 
1987	8	11.2	266 
1987	9	9.5	183 
1987	10	8.2	264 
1987	11	4.1	191 
1987	12	2.7	124 
1988	1	3.3	243 
1988	2	1.5	256 
1988	3	-0.1	108 
1988	4	2.3	69 
1988	5	9.3	48 
1988	6	11.3	50 
1988	7	13.6	238 
1988	8	12.6	208 
1988	9	11.2	302 
1988	10	6.8	184 
1988	11	4	176 
1988	12	3.3	195 
1989	1	5.2	253 
1989	2	3.9	241 
1989	3	3.4	264 
1989	4	3.8	104 
1989	5	7.5	84 
1989	6	11.1	116 
1989	7	12	116 
1989	8	11.5	206 
1989	9	10.6	137 
1989	10	7.8	214 
1989	11	4.8	230 
1989	12	2.7	178 
1990	1	4.4	312 
1990	2	4.8	315 
1990	3	4.3	206 
1990	4	5	186 
1990	5	8.9	53 
1990	6	11.2	111 
1990	7	12.4	131 
1990	8	13.3	164 
1990	9	9.4	305 
1990	10	8	255 
1990	11	3.5	92 
1990	12	3.1	209 
1991	1	2.6	252 
1991	2	-2.2	110 
1991	3	3	133 
1991	4	4.2	165 
1991	5	6.6	23 
1991	6	8.8	84 
1991	7	14.4	76 
1991	8	14.1	143 
1991	9	10.3	245 
1991	10	6.8	159 
1991	11	4.7	361 
1991	12	3.9	163 
1992	1	3.6	233 
1992	2	2.9	214 
1992	3	2.9	319 
1992	4	3.6	100 
1992	5	10.1	124 
1992	6	14.3	47 
1992	7	12.8	152 
1992	8	12.3	268 
1992	9	11	270 
1992	10	4.7	94 
1992	11	3.9	376 
1992	12	3.4	311 
1993	1	2.6	265 
1993	2	2.4	157 
1993	3	1.6	115 
1993	4	5.2	47 
1993	5	10.3	37 
1993	6	9.7	58 
1993	7	10.7	156 
1993	8	11.4	156 
1993	9	9.2	52 
1993	10	5.9	137 
1993	11	1.4	46 
1993	12	0.4	313 
1994	1	1.5	233 
1994	2	-2.6	56 
1994	3	1.2	271 
1994	4	4.7	158 
1994	5	8.4	79 
1994	6	9.2	166 
1994	7	15.2	50 
1994	8	13.8	227 
1994	9	10.1	138 
1994	10	6.2	142 
1994	11	6	138 
1994	12	4.4	296 
1995	1	1.2	313 
1995	2	2	304 
1995	3	1.6	204 
1995	4	4.1	105 
1995	5	7.1	73 
1995	6	11.2	78 
1995	7	13.4	150 
1995	8	13.7	35 
1995	9	11.5	218 
1995	10	9.5	302 
1995	11	3.7	162 
1995	12	-2.3	82 
1996	1	-0.6	14 
1996	2	-2	119 
1996	3	0	35 
1996	4	4	85 
1996	5	6	72 
1996	6	9.5	132 
1996	7	11.1	78 
1996	8	15.6	163 
1996	9	10.8	110 
1996	10	9	332 
1996	11	2.6	303 
1996	12	-0.6	143 
1997	1	0.1	111 
1997	2	2.5	318 
1997	3	2.6	131 
1997	4	3.6	85 
1997	5	7.4	77 
1997	6	12.5	48 
1997	7	15.4	128 
1997	8	17.2	209 
1997	9	11.1	288 
1997	10	6.3	247 
1997	11	4.3	100 
1997	12	2.5	139 
1998	1	2.1	172 
1998	2	4.4	323 
1998	3	1.8	209 
1998	4	4.1	129 
1998	5	9.4	56 
1998	6	10.9	113 
1998	7	11.8	195 
1998	8	12	219 
1998	9	12.2	142 
1998	10	6.8	366 
1998	11	1.7	136 
1998	12	2.8	133 
1999	1	1.8	286 
1999	2	0.5	204 
1999	3	2.5	173 
1999	4	5.9	90 
1999	5	8	85 
1999	6	10.9	200 
1999	7	13.2	159 
1999	8	14	87 
1999	9	14.2	101 
1999	10	8.1	286 
1999	11	6	161 
1999	12	1.8	359 
2000	1	3.5	215 
2000	2	2.9	242 
2000	3	2.4	144 
2000	4	5.6	150 
2000	5	9	135 
2000	6	10.5	113 
2000	7	12.2	72 
2000	8	12.5	282 
2000	9	11.9	145 
2000	10	9.9	389 
2000	11	6.1	316 
2000	12	2.9	202 
2001	1	1.4	162 
2001	2	-1.2	135 
2001	3	-0.2	70 
2001	4	3.8	114 
2001	5	8.1	61 
2001	6	9.5	107 
2001	7	14.7	134 
2001	8	13.9	142 
2001	9	11.2	136 
2001	10	10.6	377 
2001	11	4.3	228 
2001	12	0.7	168 
2002	1	3	304 
2002	2	2.7	262 
2002	3	2.7	108 
2002	4	5.9	97 
2002	5	10.6	142 
2002	6	13.3	191 
2002	7	13.5	155 
2002	8	18.1	106 
2002	9	12.8	126 
2002	10	5.5	178 
2002	11	2.6	123 
2002	12	0	13 
2003	1	0.8	218 
2003	2	0.6	106 
2003	3	2.1	83 
2003	4	6.2	60 
2003	5	7.8	134 
2003	6	12.6	150 
2003	7	15.9	153 
2003	8	14.5	180 
2003	9	11.6	287 
2003	10	5.8	188 
2003	11	6	205 
2003	12	3.8	221 
2004	1	0.7	183 
2004	2	1.4	131 
2004	3	2.7	94 
2004	4	6.3	133 
2004	5	8.6	45 
2004	6	10.7	108 
2004	7	12.6	98 
2004	8	16.1	257 
2004	9	11.8	317 
2004	10	8.3	284 
2004	11	4.4	308 
2004	12	4.2	326 
2005	1	3.4	334 
2005	2	0.3	103 
2005	3	0.9	140 
2005	4	5.2	125 
2005	5	7.1	124 
2005	6	10.1	55 
2005	7	13.8	62 
2005	8	12.5	189 
2005	9	11.3	233 
2005	10	9.1	201 
2005	11	5.6	355 
2005	12	2.6	123 
2006	1	0.9	147 
2006	2	0.6	146 
2006	3	-1.5	57 
2006	4	3.7	190 
2006	5	9.2	80 
2006	6	11.1	85 
2006	7	16.1	100 
2006	8	15.5	217 
2006	9	14.8	156 
2006	10	10.5	321 
2006	11	7	447 
2006	12	6.4	405 
2007	1	3.8	373 
2007	2	1.1	77 
2007	3	4.9	181 
2007	4	6.5	133 
2007	5	7.8	94 
2007	6	13.4	85 
2007	7	13.1	278 
2007	8	13.4	226 
2007	9	9.8	322 
2007	10	8	137 
2007	11	4.1	286 
2007	12	3.1	188 
2008	1	3.2	229 
2008	2	3.9	265 
2008	3	1.9	282 
2008	4	5.4	129 
2008	5	9.9	13 
2008	6	12.5	170 
2008	7	15.9	140 
2008	8	14.4	224 
2008	9	11.8	185 
2008	10	7.9	512 
2008	11	4.1	278 
2008	12	2.4	161 
2009	1	1.8	304 
2009	2	-0.4	142 
2009	3	3	153 
2009	4	7.4	55 
2009	5	8.9	169 
2009	6	11.7	61 
2009	7	15	318 
2009	8	14.4	245 
2009	9	11.9	195 
2009	10	6.6	140 
2009	11	6	371 
2009	12	0.8	127 
2010	1	-3.8	34 
2010	2	-2.8	49 
2010	3	2	88 
2010	4	5	101 
2010	5	6.8	54 
2010	6	10.3	31 
2010	7	14.2	148 
2010	8	13.9	231 
2010	9	11.1	210 
2010	10	7.4	344 
2010	11	0.9	104 
2010	12	-3.8	94 
2011	1	1.2	212 
2011	2	-0.2	172 
2011	3	1.8	103 
2011	4	7.2	83 
2011	5	9.1	204 
2011	6	11.4	169 
2011	7	14	247 
2011	8	13.9	185 
2011	9	11.8	324 
2011	10	9.2	241 
2011	11	7.1	167 
2011	12	3.6	418 
2012	1	2.2	255 
2012	2	0.9	237 
2012	3	4.6	111 
2012	4	4.1	129 
2012	5	8.5	133 
2012	6	10.2	85 
2012	7	13	175 
2012	8	14.1	183 
2012	9	10.3	334 
2012	10	6.5	250 
2012	11	5.7	456 
2012	12	-0.8	208 
2013	1	-0.4	149 
2013	2	-0.9	48 
2013	3	-0.9	33 
2013	4	3.4	146 
2013	5	9.1	167 
2013	6	11.1	162 
2013	7	14	70 
2013	8	14.4	283 
2013	9	11.7	282 
2013	10	9	206 
2013	11	5.1	294 
2013	12	5.1	472 
2014	1	1.7	172 
2014	2	3.7	255 
2014	3	4.6	238 
2014	4	7.5	132 
2014	5	9.4	51 
2014	6	12.1	40 
2014	7	17.3	113 
2014	8	14	418 
2014	9	13	137 
2014	10	10	286 
